duration_frames,scan day,pause_trigger_t,session,pause_trigger,offset_word,rt,img,no,onset_img,word_label,response,correct_resp,word_score_pc,delay_frames_before,word_score_warriner,duration_measured_word,ID,condition,word,duration_measured_img,key_t,gender,onset_word,img_trigger,offset_img,word_trigger,age,delay_frames_after
42,Wednesday,1.3714072976727039,2,41,0.8710128715028986,NA,image_stim_p.png,1,2.4014975681202486,neu,NA,NA,-0.18776275500974607,180,5.6200000000000001,0.3511069435044192,2019102307,faceWord_exp,speech,0.3452523060259409,NA,male,0.5199059279984795,21,2.7467498741461895,13,25,336
42,Wednesday,6.398328364652116,2,32,5.897987833246589,NA,image_stim_n.png,2,7.415146091661882,neg,NA,NA,3.4738609063027237,180,2.29,0.3472361459280364,2019102307,faceWord_exp,sick,0.35022730426862836,NA,male,5.550751687318552,22,7.76537339593051,12,25,336
42,Wednesday,11.416988778626546,2,41,10.91662226227345,NA,image_stim_p.png,3,13.735702092933934,neu,NA,NA,-0.66800041222518813,336,5.8200000000000003,0.34649092273321,2019102307,faceWord_exp,monkey,0.34881352965021506,NA,male,10.57013133954024,21,14.08451562258415,13,25,180
42,Wednesday,16.43562834052136,2,31,15.935243217682,NA,image_stim_p.png,4,17.452154137659818,pos,NA,NA,-2.7563434535584275,180,7.21,0.34693266719114035,2019102307,faceWord_exp,optimism,0.3504723970545456,NA,male,15.58831055049086,21,17.802626534714364,11,25,336
42,Wednesday,21.454243200656492,2,41,20.953859040222596,NA,image_stim_p.png,5,22.470633940130938,neu,NA,NA,0.065734915876907593,180,5.29,0.3474401760613546,2019102307,faceWord_exp,camel,0.35061419155681506,NA,male,20.606418864161242,21,22.821248131687753,13,25,336
42,Wednesday,26.47288629139075,2,31,25.972455614595674,NA,image_stim_p.png,6,28.790133219445124,pos,NA,NA,-1.5621536719325724,336,6.8099999999999996,0.3471508125658147,2019102307,faceWord_exp,sailboat,0.3502468732185662,NA,male,25.62530480202986,21,29.14038009266369,11,25,180
42,Wednesday,31.491488319414202,2,32,30.99110800860217,NA,image_stim_n.png,7,32.507888041378465,neg,NA,NA,3.4296451702105397,180,2.5299999999999998,0.34747065225383267,2019102307,faceWord_exp,angry,0.3506263820454478,NA,male,30.643637356348336,22,32.85851442342391,12,25,336
42,Wednesday,36.51012082368834,2,31,36.00973826722475,NA,image_stim_p.png,8,37.526335763628595,pos,NA,NA,-2.0702836690965865,180,6.9500000000000002,0.3469993940088898,2019102307,faceWord_exp,restaurant,0.3507713845465332,NA,male,35.66273887321586,21,37.87710714817513,11,25,336
42,Wednesday,41.528719643712975,2,31,41.028360184980556,NA,image_stim_p.png,9,43.84600282239262,pos,NA,NA,-1.3205598447631597,336,6.1699999999999999,0.34783829137450084,2019102307,faceWord_exp,chicken,0.35028536949539557,NA,male,40.680521893606056,21,44.196288191888016,11,25,180
42,Wednesday,46.54734797752462,2,32,46.046990443603136,NA,image_stim_n.png,10,47.56406016065739,neg,NA,NA,4.0298556643413797,180,3.52,0.3477677149348892,2019102307,faceWord_exp,problem,0.35032129928003997,NA,male,45.699222728668246,22,47.91438145993743,12,25,336
42,Wednesday,51.565992672229186,2,42,51.06561300298199,NA,image_stim_n.png,11,52.58245495054871,neu,NA,NA,0.65001980867641096,180,5.1900000000000004,0.34733848174801096,2019102307,faceWord_exp,highway,0.35055644722888246,NA,male,50.71827452123398,22,52.93301139777759,13,25,336
42,Wednesday,56.58465244463878,2,31,56.084250640065875,NA,image_stim_p.png,12,58.90203443041537,pos,NA,NA,-2.2291915044129413,336,6.7300000000000004,0.34819694806355983,2019102307,faceWord_exp,luck,0.35011341952485964,NA,male,55.736053692002315,21,59.25214784994023,11,25,180
42,Wednesday,61.603257359878626,2,32,61.1028683874174,NA,image_stim_n.png,13,62.6198582247016,neg,NA,NA,0.2623575316864496,180,4.7999999999999998,0.3481039155158214,2019102307,faceWord_exp,hoe,0.3504095198586583,NA,male,60.75476447190158,22,62.97026774456026,12,25,336
42,Wednesday,66.6218638792052,2,32,66.12145918735769,NA,image_stim_n.png,14,68.93933921831194,neg,NA,NA,4.5379301674895682,336,2.3500000000000001,0.3475931985885836,2019102307,faceWord_exp,terrorist,0.35004252230282873,NA,male,65.7738659887691,22,69.28938174061477,12,25,180
42,Wednesday,71.64047392725479,2,31,71.14011895982549,NA,image_stim_p.png,15,73.95784083532635,pos,NA,NA,-1.3695211950901562,336,7.5899999999999999,0.34799965482670814,2019102307,faceWord_exp,tree,0.35017629677895457,NA,male,70.79211930499878,21,74.3080171321053,11,25,180
42,Wednesday,76.65913530369289,2,41,76.15874665201409,NA,image_stim_p.png,16,77.67567168729147,neu,NA,NA,0.10630403813009667,180,5.8600000000000003,0.3480323766125366,2019102307,faceWord_exp,whole,0.3504698306787759,NA,male,75.81071427540155,21,78.02614151797025,13,25,336
42,Wednesday,81.67774438939523,2,42,81.17735188809456,NA,image_stim_n.png,17,82.69464552495629,neu,NA,NA,-0.34443889393116306,180,5.4299999999999997,0.347335594589822,2019102307,faceWord_exp,asparagus,0.35011470277095214,NA,male,80.83001629350474,22,83.04476022772724,13,25,336
42,Wednesday,86.69635155028664,2,42,86.19599722442217,NA,image_stim_n.png,18,89.01374283927726,neu,NA,NA,-0.54510099150592906,336,5.7999999999999998,0.34784278261940926,2019102307,faceWord_exp,toaster,0.350157369452063,NA,male,85.84815444180276,22,89.36390020872932,13,25,180
42,Wednesday,91.71498245053226,2,42,91.2146223501768,NA,image_stim_n.png,19,94.0313798947609,neu,NA,NA,-0.8400509032218062,336,5.9400000000000004,0.34811065229587257,2019102307,faceWord_exp,store,0.35111271793721244,NA,male,90.86651169788092,22,94.38249261269812,13,25,180
42,Wednesday,96.73362842842471,2,32,96.23324747598963,NA,image_stim_n.png,20,99.05074222368421,neg,NA,NA,0.2032181950076048,336,4.5700000000000003,0.3483284769463353,2019102307,faceWord_exp,lab,0.35041080304654315,NA,male,95.8849189990433,22,99.40115302673075,12,25,180
42,Wednesday,101.75223815575009,2,32,101.25186971458606,NA,image_stim_n.png,21,104.06911263259826,neg,NA,NA,2.351878020671037,336,4.29,0.34798233152832836,2019102307,faceWord_exp,tired,0.35065942467190325,NA,male,100.90388738305774,22,104.41977205727017,12,25,180
42,Wednesday,106.77086135669379,2,42,106.270470138581,NA,image_stim_n.png,22,107.787322031043,neu,NA,NA,0.32961962513213622,180,5.1500000000000004,0.34821683779591694,2019102307,faceWord_exp,pan,0.35054682311601937,NA,male,105.92225330078509,22,108.13786885415902,13,25,336
42,Wednesday,111.78950059780618,2,42,111.2891225325875,NA,image_stim_n.png,23,114.10667502461001,neu,NA,NA,0.34953731558974871,336,5.5,0.3479290783870965,2019102307,faceWord_exp,winter,0.35033637698506936,NA,male,110.9411934542004,22,114.45701140159508,13,25,180
42,Wednesday,116.80810005945386,2,31,116.307725202234,NA,image_stim_p.png,24,117.82463163102511,pos,NA,NA,-1.6425048482978826,180,7.2800000000000002,0.3477256898768246,2019102307,faceWord_exp,knowledge,0.3504653393756598,NA,male,115.95999951235717,21,118.17509697040077,11,25,336
42,Wednesday,121.82674924540333,2,31,121.32637759618228,NA,image_stim_p.png,25,124.14370231877547,pos,NA,NA,-2.4114282062334524,336,6.4800000000000004,0.3466192435589619,2019102307,faceWord_exp,carnival,0.3505423319293186,NA,male,120.97975835262332,21,124.49424465070479,11,25,180
42,Wednesday,126.84538014559075,2,32,126.34499566431623,NA,image_stim_n.png,26,127.86168041889323,neg,NA,NA,1.3393636650983416,180,4.7800000000000002,0.3480362262343988,2019102307,faceWord_exp,heavy,0.3507258307072334,NA,male,125.99695943808183,22,128.21240624960046,12,25,336
42,Wednesday,131.8640011009993,2,42,131.3636111660744,NA,image_stim_n.png,27,132.8803251135978,neu,NA,NA,-0.060583498991474839,180,5.4800000000000004,0.34779883275041357,2019102307,faceWord_exp,business,0.35067289834842086,NA,male,131.015812333324,22,133.2309980119462,13,25,336
42,Wednesday,136.88267081824597,2,32,136.3822520111571,NA,image_stim_n.png,28,139.1994785683346,neg,NA,NA,2.3733881187925641,336,4.5199999999999996,0.347054892743472,2019102307,faceWord_exp,excuse,0.3506517254281789,NA,male,136.03519711841363,22,139.55013029376278,12,25,180
42,Wednesday,141.9012577686226,2,31,141.40084537758958,NA,image_stim_p.png,29,142.9175657411688,pos,NA,NA,-2.5746228757417584,180,7.0999999999999996,0.3478257801034488,2019102307,faceWord_exp,barbecue,0.35071492340648547,NA,male,141.05301959748613,21,143.2682806645753,11,25,336
42,Wednesday,146.91988225281239,2,42,146.4195070748101,NA,image_stim_n.png,30,147.9361802804633,neu,NA,NA,-0.049892793833906636,180,5.5,0.34820625133579597,2019102307,faceWord_exp,nose,0.35072486830176786,NA,male,146.0713008234743,22,148.28690514876507,13,25,336
42,Wednesday,151.93847433599876,2,32,151.4381216141046,NA,image_stim_n.png,31,154.25544024148257,neg,NA,NA,1.4722904726284489,336,4.0999999999999996,0.34799580520484596,2019102307,faceWord_exp,clang,0.35057248728116974,NA,male,151.09012580889976,22,154.60601272876374,12,25,180
42,Wednesday,156.95710299059283,2,41,156.45675828878302,NA,image_stim_p.png,32,157.9734792939853,neu,NA,NA,0.32289265810203188,180,5.0700000000000003,0.34786331391660497,2019102307,faceWord_exp,street,0.3506761063472368,NA,male,156.10889497486642,21,158.32415540033253,13,25,336
42,Wednesday,161.97574864770286,2,32,161.4753827729728,NA,image_stim_n.png,33,164.29260098928353,neg,NA,NA,3.2228935441004518,336,2.9500000000000002,0.34664009569678456,2019102307,faceWord_exp,perjury,0.35063311888370663,NA,male,161.12874267727602,22,164.64323410816723,12,25,180
42,Wednesday,166.99438083113637,2,32,166.4939925002982,NA,image_stim_n.png,34,169.3108514182386,neg,NA,NA,2.1664812817764481,336,4.3499999999999996,0.34821651701349765,2019102307,faceWord_exp,plea,0.3510232142289169,NA,male,166.1457759832847,22,169.66187463246752,12,25,180
42,Wednesday,172.01297740556765,2,41,171.51262404210865,NA,image_stim_p.png,35,173.02957249595784,neu,NA,NA,-0.099806870369671744,180,5.5499999999999998,0.34781776007730514,2019102307,faceWord_exp,eggplant,0.35042235197033733,NA,male,171.16480628203135,21,173.37999484792817,13,25,336
42,Wednesday,177.03165033087134,2,41,176.5312215789454,NA,image_stim_p.png,36,179.34838750446215,neu,NA,NA,0.42720370945730851,336,5.0300000000000002,0.34780236158985645,2019102307,faceWord_exp,scissors,0.35077363019809127,NA,male,176.18341921735555,21,179.69916113466024,13,25,180
42,Wednesday,182.0502597373561,2,32,181.54988776741084,NA,image_stim_n.png,37,184.36669664026704,neg,NA,NA,2.4832247451845508,336,3.5699999999999998,0.34805002075154334,2019102307,faceWord_exp,cough,0.35108897858299315,NA,male,181.2018377466593,22,184.71778561885003,12,25,180
42,Wednesday,187.06887299346272,2,32,186.56850711873267,NA,image_stim_n.png,38,188.08527977304766,neg,NA,NA,0.16339675594021513,180,4.4100000000000001,0.3482492387993261,2019102307,faceWord_exp,jaw,0.35060039709787816,NA,male,186.22025787993334,22,188.43588017014554,12,25,336
42,Wednesday,192.08751415938605,2,32,191.5871293573291,NA,image_stim_n.png,39,193.10345802159281,neg,NA,NA,0.65021988874517322,180,4.54,0.3471155243460089,2019102307,faceWord_exp,office,0.35106331447605044,NA,male,191.2400138329831,22,193.45452133606886,12,25,336
