duration_frames,scan day,pause_trigger_t,session,pause_trigger,offset_word,rt,img,no,onset_img,word_label,response,correct_resp,word_score_pc,delay_frames_before,word_score_warriner,duration_measured_word,ID,condition,word,duration_measured_img,key_t,gender,onset_word,img_trigger,offset_img,word_trigger,age,delay_frames_after
42,Wednesday,1.3756158998585306,4,32,0.8752346266410314,NA,image_stim_n.png,1,2.405063603830058,neg,NA,NA,2.7437052692255306,180,4.4800000000000004,0.35042491840431467,2019102301,faceWord_exp,stampede,0.3459154038573615,NA,female,0.5248097082367167,22,2.7509790076874197,12,25,336
42,Wednesday,6.402555573382415,4,32,5.902197397837881,NA,image_stim_n.png,2,7.419157400610857,neg,NA,NA,2.7422742606943906,180,4.0,0.3466769878868945,2019102301,faceWord_exp,fallacy,0.35045924416044727,NA,female,5.5555204099509865,22,7.769616644771304,12,25,336
42,Wednesday,11.421205721737351,4,32,10.920827014895622,NA,image_stim_n.png,3,12.439871589362156,neg,NA,NA,3.1835494020570807,180,3.1699999999999999,0.3462358851102181,2019102301,faceWord_exp,explosion,0.3483506122720428,NA,female,10.574591129785404,22,12.788222201634198,12,25,336
42,Wednesday,16.439795880112797,4,42,15.939459198329132,NA,image_stim_n.png,4,18.75699565024115,neu,NA,NA,0.019643874639239702,336,5.9500000000000002,0.3469759754370898,2019102301,faceWord_exp,worker,0.3503524170955643,NA,female,15.592483222892042,22,19.107348067336716,13,25,180
42,Wednesday,21.45846014370909,4,32,20.95808560732985,NA,image_stim_n.png,5,23.775180635624565,neg,NA,NA,2.8496222967354625,336,3.7799999999999998,0.348031735047698,2019102301,faceWord_exp,empty,0.350801860797219,NA,female,20.61005387228215,22,24.125982496421784,12,25,180
42,Wednesday,26.477054151706398,4,42,25.97672452760162,NA,image_stim_n.png,6,27.493598555389326,neu,NA,NA,-0.40660388719912888,180,5.79,0.34730255196336657,2019102301,faceWord_exp,baseball,0.35051345970714465,NA,female,25.62942197563825,22,27.84411201509647,13,25,336
42,Wednesday,31.495828771265224,4,32,30.995335217332467,NA,image_stim_n.png,7,33.81286621559411,neg,NA,NA,3.6681565356811991,336,3.52,0.347871013218537,2019102301,faceWord_exp,battle,0.3503424722584896,NA,female,30.64746420411393,22,34.1632086878526,12,25,180
42,Wednesday,36.51431563141523,4,31,36.013963551144116,NA,image_stim_p.png,8,37.53063836082583,pos,NA,NA,-2.303583541830637,180,6.6799999999999997,0.34794511849759147,2019102301,faceWord_exp,wonder,0.35074187081772834,NA,female,35.666018432646524,21,37.88138023164356,11,25,336
42,Wednesday,41.53295679728035,4,31,41.03257552406285,NA,image_stim_p.png,9,42.549501842528116,pos,NA,NA,-1.4261459702376329,180,6.2599999999999998,0.34729966474696994,2019102301,faceWord_exp,lust,0.35050993092590943,NA,female,40.68527585931588,21,42.900011773454025,11,25,336
42,Wednesday,46.551585131092,4,31,46.05118621373549,NA,image_stim_p.png,10,47.5679928730824,pos,NA,NA,-1.7974288604529352,180,6.5300000000000002,0.34784310340182856,2019102301,faceWord_exp,bonfire,0.35061226674588397,NA,female,45.70334311033366,21,47.91860513982829,11,25,336
