duration_frames,scan day,pause_trigger_t,session,pause_trigger,offset_word,rt,img,no,onset_img,word_label,response,correct_resp,word_score_pc,delay_frames_before,word_score_warriner,duration_measured_word,ID,condition,word,duration_measured_img,key_t,gender,onset_word,img_trigger,offset_img,word_trigger,age,delay_frames_after
42,Wednesday,1.3610787546494976,2,32,0.8606814413215034,NA,image_stim_n.png,1,3.6910650531644933,neg,NA,NA,0.73211098553553533,336,3.48,0.3517302619293332,2019102301,faceWord_exp,axe,0.34585958434036,NA,female,0.5089511793921702,22,4.036924637504853,12,25,180
42,Wednesday,6.38804280909244,2,31,5.887668272713199,NA,image_stim_p.png,2,8.70497246395098,pos,NA,NA,-2.2291915044129413,336,6.7300000000000004,0.34686850680736825,2019102301,faceWord_exp,luck,0.3505776201491244,NA,female,5.540799765905831,21,9.055550084100105,11,25,180
42,Wednesday,11.40666665165918,2,31,10.906263563898392,NA,image_stim_p.png,3,13.725176577456295,pos,NA,NA,-1.6425048482978826,336,7.2800000000000002,0.3462169577833265,2019102301,faceWord_exp,knowledge,0.3489947827765718,NA,female,10.560046606115066,21,14.074171360232867,11,25,180
42,Wednesday,16.425343426584732,2,31,15.924891576927621,NA,image_stim_p.png,4,18.74196864030091,pos,NA,NA,-1.3695211950901562,336,7.5899999999999999,0.3476095595397055,2019102301,faceWord_exp,tree,0.35083297855453566,NA,female,15.577282017387915,21,19.092801618855447,11,25,180
42,Wednesday,21.44389412633609,2,42,20.943529855576344,NA,image_stim_n.png,5,22.460287111403886,neu,NA,NA,-0.8400509032218062,180,5.9400000000000004,0.34720438648946583,2019102301,faceWord_exp,store,0.3506270236684941,NA,female,20.596325469086878,22,22.81091413507238,13,25,336
42,Wednesday,26.462540745851584,2,31,25.962170059094205,NA,image_stim_p.png,6,27.478734512871597,pos,NA,NA,-1.0752281295040744,180,6.4000000000000004,0.3470998050761409,2019102301,faceWord_exp,mercy,0.3508419610443525,NA,female,25.615070254018065,21,27.82957647391595,11,25,336
42,Wednesday,31.481160097231623,2,42,30.980772087117657,NA,image_stim_n.png,7,32.497815819166135,neu,NA,NA,-0.66800041222518813,180,5.8200000000000003,0.34802852699067444,2019102301,faceWord_exp,monkey,0.35039861261611804,NA,female,30.632743560126983,22,32.84821443178225,13,25,336
42,Wednesday,36.499770466121845,2,31,35.999394004873466,NA,image_stim_p.png,8,37.516200985061005,pos,NA,NA,-2.4619157330680421,180,7.0,0.34719187521841377,2019102301,faceWord_exp,embrace,0.35058788576861843,NA,female,35.65220212965505,21,37.86678887082962,11,25,336
42,Wednesday,41.51843857939821,2,32,41.01803164195735,NA,image_stim_n.png,9,43.83543913147878,neg,NA,NA,4.0298556643413797,336,3.52,0.3470484766876325,2019102301,faceWord_exp,problem,0.3505227629793808,NA,female,40.67098316526972,22,44.18596189445816,12,25,180
42,Wednesday,46.537043815420475,2,42,46.03664714371553,NA,image_stim_n.png,10,47.55337937694276,neu,NA,NA,0.42720370945730851,180,5.0300000000000002,0.34716877748724073,2019102301,faceWord_exp,scissors,0.3506902217050083,NA,female,45.689478366228286,22,47.904069598647766,13,25,336
