pause_trigger_t,ID,response,scan day,word_trigger,correct_resp,word_score_warriner,no,onset_word,img_trigger,session,gender,onset_img,condition,word,delay_frames_after,word_label,pause_trigger,rt,img,duration_measured_word,key_t,age,offset_img,duration_frames,delay_frames_before,duration_measured_img,offset_word,word_score_pc
293.2686956000398,4,b,Monday,13,0,5.89,30,291.58083810005337,22,4,female,295.2957969000563,faceWord_exp,hall,336,neu,42,-2.4402425000444055,image_stim_n.png,0.687607100000605,292.8555544000119,22,295.9857639000402,42,180,0.6899669999838807,292.268445200054,0.4398740830446768
303.28589220001595,4,y,Monday,12,1,3.17,31,301.5971562000341,22,4,female,305.30497140000807,faceWord_exp,explosion,336,neg,32,-2.668148199969437,image_stim_n.png,0.6878825000021607,302.63682320003863,22,305.985835200001,42,180,0.6808637999929488,302.28503870003624,3.1835494020570807
313.2855984000489,4,b,Monday,13,1,5.95,32,311.5934370000032,21,4,female,315.3067038000445,faceWord_exp,worker,336,neu,41,-2.3548176999902353,image_stim_p.png,0.6890457000117749,312.95188610005425,22,315.9820043000509,42,180,0.675300500006415,312.28248270001495,0.0196438746392397
323.28333160001785,4,b,Monday,11,1,6.68,33,321.5937145000207,21,4,female,327.9492813000106,faceWord_exp,wonder,180,pos,31,-5.248493699997198,image_stim_p.png,0.6888350999797694,322.7007876000134,22,328.63010090001626,42,336,0.6808196000056341,322.2825496000005,-2.303583541830637
333.3327044000034,4,b,Monday,12,0,4.95,34,331.6380458000349,22,4,female,337.96384650003165,faceWord_exp,majority,180,neg,32,-3.6144850000273436,image_stim_n.png,0.6934404000057839,334.3493615000043,22,338.64560350001557,42,336,0.6817569999839179,332.3314862000407,0.19555716741692625
343.3480205000378,4,b,Monday,13,1,5.67,35,341.65667630004464,21,4,female,347.96440250001615,faceWord_exp,bell,180,neu,41,-5.549430899962317,image_stim_p.png,0.6898439999786206,342.41497160005383,22,348.64448770001763,42,336,0.6800852000014856,342.34652030002326,-0.6996261236875504
353.3461233000271,4,y,Monday,12,1,3.02,36,351.65617310005473,22,4,female,357.978962400055,faceWord_exp,scream,180,neg,32,-4.949534600018524,image_stim_n.png,0.6888956999755464,353.0294278000365,22,358.6600249000476,42,336,0.6810624999925494,352.3450688000303,2.6978270877422883
363.359852100024,4,b,Monday,13,1,5.9,37,361.6645706000272,21,4,female,367.99678060004953,faceWord_exp,hand,180,neu,41,-5.4975382999982685,image_stim_p.png,0.6944325999938883,362.49924230005126,22,368.67499560001306,42,336,0.6782149999635294,362.3590032000211,-0.29144085929118746
373.3768468000344,4,b,Monday,13,1,5.1,38,371.67939660005504,21,4,female,377.9935913000372,faceWord_exp,shoulder,180,neu,41,-5.167886400013231,image_stim_p.png,0.6964194999891333,372.825704900024,22,378.6737185000093,42,336,0.6801271999720484,372.3758161000442,0.12602488928311428
383.3932567000156,4,b,Monday,11,1,7.0,39,381.68537470005685,21,4,female,388.0111887000385,faceWord_exp,dog,180,pos,31,-5.451341699983459,image_stim_p.png,0.706291499955114,382.559847000055,22,388.6891375000123,42,336,0.6779487999738194,382.39166620001197,-1.7294291477603156
393.39161740004783,4,y,Monday,12,1,4.16,40,391.7009566000197,22,4,female,398.0264974000165,faceWord_exp,saw,180,neg,32,-5.284280399966519,image_stim_n.png,0.6890946000348777,392.74221700005,22,398.7047175000189,42,336,0.6782201000023633,392.3900512000546,-0.10198134801944247
403.4042307000491,4,b,Monday,13,0,5.43,41,401.7068020000006,22,4,female,405.42552370001795,faceWord_exp,door,336,neu,42,-3.100981600000523,image_stim_n.png,0.6975685000070371,402.3245421000174,22,406.10484350001207,42,180,0.6793197999941185,402.40437050000764,0.37753019343780747
413.4053388000466,4,b,Monday,11,1,6.17,42,411.7182271000347,21,4,female,418.04389200004516,faceWord_exp,kitchen,180,pos,31,-5.4535834999987856,image_stim_p.png,0.6858726000064053,412.5903085000464,22,418.71964790002676,42,336,0.6757558999815956,412.4040997000411,-1.5082836116280287
423.4206636000308,4,b,Monday,13,0,5.09,43,421.72874660004163,22,4,female,425.46823060000315,faceWord_exp,put,336,neu,42,-2.4138723999494687,image_stim_n.png,0.6893509000074118,423.0543582000537,22,426.152126400033,42,180,0.683895800029859,422.41809750004904,0.3545861367636661
433.4523054000456,4,y,Monday,13,1,5.89,44,431.76465390005615,22,4,female,435.5057711000554,faceWord_exp,guard,336,neu,42,-2.635063000023365,image_stim_n.png,0.6854033999843523,432.87070810003206,22,436.18483370001195,42,180,0.6790625999565236,432.4500573000405,0.29188517290671034
443.4846034000511,4,y,Monday,12,1,4.48,45,441.78493360005086,22,4,female,445.52078620000975,faceWord_exp,stampede,336,neg,32,-2.367489599972032,image_stim_n.png,0.698583299992606,443.1532966000377,22,446.1997681000503,42,180,0.6789819000405259,442.48351690004347,2.7437052692255306
453.4996003000415,4,b,Monday,11,1,7.24,46,451.8100943000172,21,4,female,458.16216770000756,faceWord_exp,trust,180,pos,31,-5.414101500005927,image_stim_p.png,0.6895517000230029,452.74806620000163,22,458.848107400001,42,336,0.6859396999934688,452.49964600004023,-2.1205664047688315
463.5489251000108,4,b,Monday,13,0,5.43,47,461.85985020000953,22,4,female,465.6023599000182,faceWord_exp,theme,336,neu,42,-2.6031918000080623,image_stim_n.png,0.6877449000021443,462.99916810001014,22,466.2803960000165,42,180,0.6780360999982804,462.5475951000117,-0.7774272008663468
473.58030440000584,4,b,Monday,13,0,5.67,48,471.89041970000835,22,4,female,475.5973874000483,faceWord_exp,red,336,neu,42,-2.715888500039,image_stim_n.png,0.6891680000117049,472.8814989000093,22,476.27902040001936,42,180,0.6816329999710433,472.57958770002006,0.4395766978022416
483.57901130005484,4,b,Monday,11,1,7.75,49,481.8886745000491,21,4,female,488.1935262000188,faceWord_exp,peace,180,pos,31,-5.629823800001759,image_stim_p.png,0.68942229996901,482.56370240001706,22,488.8785309000523,42,336,0.6850047000334598,482.5780968000181,-3.0311112754680245
493.577800100029,4,b,Monday,11,1,6.67,50,491.88421730004484,21,4,female,498.20677960000467,faceWord_exp,gratitude,180,pos,31,-5.494841999956407,image_stim_p.png,0.692791200010106,492.71193760004826,22,498.89256010000827,42,336,0.6857805000036024,492.57700850005494,-2.8305869761860607
503.59328320005443,4,b,Monday,11,1,7.3,51,501.90370630001416,21,4,female,505.62519240000984,faceWord_exp,flower,336,pos,31,-3.0334682000102475,image_stim_p.png,0.6873448000405915,502.5917241999996,22,506.3090755000012,42,180,0.6838830999913625,502.59105110005476,-2.411716547027706
513.6090468000039,4,y,Monday,12,1,2.62,52,511.9103420000174,22,4,female,515.6435577000375,faceWord_exp,insult,336,neg,32,-2.852398200018797,image_stim_n.png,0.6971532999887131,512.7911595000187,22,516.3243890000158,42,180,0.6808312999783084,512.6074953000061,4.2176174504439885
523.6243110000505,4,b,Monday,11,1,6.84,53,521.9364105000277,21,4,female,525.6601292000269,faceWord_exp,festival,336,pos,31,-3.0684984999825247,image_stim_p.png,0.6866166000254452,522.5916307000443,22,526.337574300007,42,180,0.6774450999801047,522.6230271000532,-2.93465986085152
533.6399703000207,4,b,Monday,13,1,5.79,54,531.9453371000127,21,4,female,538.2779071000405,faceWord_exp,baseball,180,neu,41,-5.471171199984383,image_stim_p.png,0.6941679000156,532.8067359000561,22,538.9544552000007,42,336,0.6765480999602005,532.6395050000283,-0.4066038871991289
543.6555173000088,4,y,Monday,12,1,2.53,55,541.9650577000575,22,4,female,548.2877172000008,faceWord_exp,torment,180,neg,32,-5.198540499957744,image_stim_n.png,0.6885414999560453,543.089176700043,22,548.9689600000274,42,336,0.6812428000266664,542.6535992000136,4.5355840269859025
553.6710000000312,4,b,Monday,13,1,5.3,56,551.9848702000454,21,4,female,558.2884410000406,faceWord_exp,journalist,180,neu,41,-5.367583699990064,image_stim_p.png,0.6845227999729104,552.9208573000506,22,558.9668562000152,42,336,0.6784151999745518,552.6693930000183,0.18094025084207666
563.6696181000443,4,b,Monday,11,1,6.52,57,561.9786766000325,21,4,female,565.7020991000463,faceWord_exp,bread,336,pos,31,-2.917949700029567,image_stim_p.png,0.6895113000064157,562.7841494000168,22,566.3839531000121,42,180,0.6818539999658242,562.6681879000389,-1.5215329943370883
573.6845906000235,4,b,Monday,11,1,6.73,58,571.9935939999996,21,4,female,575.7199424999999,faceWord_exp,parent,336,pos,31,-2.9512088999617845,image_stim_p.png,0.6898923000553623,572.7687336000381,22,576.399493600009,42,180,0.679551100009121,572.6834863000549,-1.2094761189992442
583.6998033000273,4,y,Monday,12,1,2.76,59,582.0004823000054,22,4,female,588.339395500021,faceWord_exp,flood,180,neg,32,-5.105183299980126,image_stim_n.png,0.6981245000497438,583.2342122000409,22,589.0312963000033,42,336,0.6919007999822497,582.6986068000551,3.803034067475641
593.7318278000457,4,y,Monday,12,1,3.78,60,592.0437057000236,22,4,female,598.3702946000267,faceWord_exp,empty,180,neg,32,-5.304014099994674,image_stim_n.png,0.686914500023704,593.066280500032,22,599.0464857000043,42,336,0.6761910999775864,592.7306202000473,2.8496222967354625
