correct_resp,offset_word,age,word_score_pc,delay_frames_before,key_t,img_trigger,duration_measured_word,duration_frames,word_label,onset_img,no,session,img,offset_img,word_score_warriner,condition,rt,pause_trigger,gender,ID,response,duration_measured_img,word_trigger,onset_word,pause_trigger_t,delay_frames_after,scan day,word
1,341.9533531999914,24,-2.066768843681998,180,345.3864521999494,21,0.6977669000043534,42,pos,344.98825829999987,35,4,image_stim_p.png,345.66913259995636,7.27,faceWord_exp,0.3981938999495469,31,male,clem,b,0.6808742999564856,11,341.25558629998704,342.9535445999936,336,Monday,honey
1,351.9675994999707,24,-0.4880378396985329,336,358.0499332000036,21,0.6977595000062138,42,neu,357.639281199954,36,4,image_stim_p.png,358.3160600999836,5.68,faceWord_exp,0.4106520000495948,41,male,clem,b,0.6767789000296034,13,351.26983999996446,352.96782109997,180,Monday,chestnut
1,362.0151460999623,24,-1.3206920491180312,180,365.53147829999216,21,0.6978275000001304,42,pos,365.0268764999928,37,4,image_stim_p.png,365.71421309997095,6.32,faceWord_exp,0.5046017999993637,31,male,clem,b,0.6873365999781527,11,361.31731859996216,363.01522750000004,336,Monday,harmonica
1,372.0127077999641,24,2.6978270877422883,180,375.37926059996244,22,0.6980513999587856,42,neg,375.0626210999908,38,4,image_stim_n.png,375.7451390999486,3.02,faceWord_exp,0.3166394999716431,32,male,clem,y,0.6825179999577813,12,371.31465640000533,373.0128081999719,336,Monday,scream
1,382.04358979995595,24,-1.7974288604529352,336,387.9762379999738,21,0.6977872999850661,42,pos,387.7149262999883,39,4,image_stim_p.png,388.39204529998824,6.53,faceWord_exp,0.2613116999855265,31,male,clem,b,0.6771189999999478,11,381.3458024999709,383.0436887999531,180,Monday,bonfire
1,392.0911002999637,24,-0.9031069202434168,180,395.6408611999941,22,0.6982557000010274,42,neu,395.12703709997004,40,4,image_stim_n.png,395.80690849997336,5.84,faceWord_exp,0.5138241000240669,42,male,clem,y,0.6798714000033215,13,391.3928445999627,393.091231599974,336,Monday,boy
1,402.10534599999664,24,-1.17416436554964,180,405.6882582999533,21,0.6983591000316665,42,pos,405.12148089997936,41,4,image_stim_p.png,405.80446509999456,7.23,faceWord_exp,0.5667773999739438,31,male,clem,b,0.6829842000151984,11,401.406986899965,403.1056430999888,336,Monday,bay
1,412.10294599999906,24,-1.883093263099396,180,415.4192375999992,21,0.6977699000271969,42,pos,415.1154819999938,42,4,image_stim_p.png,415.801982200006,6.15,faceWord_exp,0.30375560000538826,31,male,clem,b,0.6865002000122331,11,411.40517609997187,413.1029962999746,336,Monday,choir
1,422.10050159995444,24,-0.4066038871991289,180,425.6345392999938,22,0.6978254999849014,42,neu,425.12240039999597,43,4,image_stim_n.png,425.7996159999748,5.79,faceWord_exp,0.512138899997808,42,male,clem,y,0.6772155999788083,13,421.40267609996954,423.1006956999772,336,Monday,baseball
1,432.0980445999885,24,2.7437052692255306,336,438.03039219998755,22,0.6978350999997929,42,neg,437.7102648,44,4,image_stim_n.png,438.39651120000053,4.48,faceWord_exp,0.32012739998754114,32,male,clem,y,0.6862464000005275,12,431.4002094999887,433.098131799954,180,Monday,stampede
1,442.095578199951,24,-1.5082836116280287,180,445.5119419999537,21,0.6977394999703392,42,pos,445.1243252999848,45,4,image_stim_p.png,445.794710999995,6.17,faceWord_exp,0.38761669996893033,31,male,clem,b,0.6703857000102289,11,441.39783869998064,443.09568799997214,336,Monday,kitchen
0,452.09317109995754,24,0.1872293205875,180,455.5262306999648,22,0.6977598000084981,42,neu,455.10622359998524,46,4,image_stim_n.png,455.7922753999592,5.95,faceWord_exp,0.4200070999795571,42,male,clem,b,0.6860517999739386,13,451.39541129994905,453.0932718999684,336,Monday,elevator
1,462.09073599998374,24,0.4395766978022416,336,468.4563378999592,21,0.6984503000276163,42,neu,467.7171434999909,47,4,image_stim_p.png,468.3891577000031,5.67,faceWord_exp,0.7391943999682553,41,male,clem,b,0.6720142000121996,13,461.3922856999561,463.09082260000287,180,Monday,red
1,472.0883606999996,24,2.8496222967354625,180,475.454568199988,22,0.6980148000293411,42,neg,475.12379369995324,48,4,image_stim_n.png,475.8040581999812,3.78,faceWord_exp,0.3307745000347495,32,male,clem,y,0.6802645000279881,12,471.39034589997027,473.08840839995537,336,Monday,empty
1,482.10253079998074,24,0.3545861367636661,336,488.1681251999689,22,0.6983896000310779,42,neu,487.7141120999586,49,4,image_stim_n.png,488.40096899995115,5.09,faceWord_exp,0.4540131000103429,42,male,clem,y,0.6868568999925628,13,481.40414119994966,483.10257839999394,180,Monday,put
1,492.1001197999576,24,0.29188517290671034,336,498.31567879999056,22,0.6978928999742493,42,neu,497.71068199997535,50,4,image_stim_n.png,498.39854209998157,5.89,faceWord_exp,0.6049968000152148,42,male,clem,y,0.687860100006219,13,491.40222689998336,493.1003585999715,180,Monday,guard
1,502.0976295999717,24,-2.303583541830637,336,508.04665029997705,21,0.6976552999694832,42,pos,507.7280483999639,51,4,image_stim_p.png,508.412762699998,6.68,faceWord_exp,0.3186019000131637,31,male,clem,b,0.684714300034102,11,501.3999743000022,503.09773659997154,180,Monday,wonder
1,512.1119066999527,24,-0.29144085929118746,336,518.1614438999677,22,0.6983846999937668,42,neu,517.7237378999707,52,4,image_stim_n.png,518.4103662999696,5.9,faceWord_exp,0.4377059999969788,42,male,clem,y,0.6866283999988809,13,511.4135219999589,513.1121500000008,180,Monday,hand
1,522.1094633999746,24,3.4698173961771306,180,525.6256856999826,22,0.6977685000165366,42,neg,525.1214350999799,53,4,image_stim_n.png,525.8085268999566,3.4,faceWord_exp,0.504250600002706,32,male,clem,y,0.6870917999767698,12,521.4116948999581,523.1096673999564,336,Monday,animosity
1,532.1069541999605,24,-3.0311112754680245,336,538.2227730999584,21,0.6976704999688081,42,pos,537.7230635999586,54,4,image_stim_p.png,538.4054542999947,7.75,faceWord_exp,0.4997094999998808,31,male,clem,b,0.6823907000361942,11,531.4092836999916,533.1070885999943,180,Monday,peace
1,542.1045622999663,24,-2.93465986085152,336,548.1702200999716,21,0.6976997000165284,42,pos,547.7160554999718,55,4,image_stim_p.png,548.4030234999955,6.84,faceWord_exp,0.4541645999997854,31,male,clem,b,0.6869680000236258,11,541.4068625999498,543.1048990999698,180,Monday,festival
0,552.1020770999603,24,-0.9453395472380092,180,555.401834499964,22,0.6983514999737963,42,neu,555.114356599981,56,4,image_stim_n.png,555.8012178999488,5.91,faceWord_exp,0.2874778999830596,42,male,clem,b,0.6868612999678589,13,551.4037255999865,553.1022055999492,336,Monday,team
1,562.0996760999551,24,3.9974740190684885,180,565.4663363999571,22,0.6975915999501012,42,neg,565.1128584999824,57,4,image_stim_n.png,565.7987547999946,2.55,faceWord_exp,0.3534778999746777,32,male,clem,y,0.6858963000122458,12,561.402084500005,563.099846099969,336,Monday,accident
1,572.0972228999599,24,-2.411716547027706,180,575.3968900999753,21,0.6978976000100374,42,pos,575.1096342999954,58,4,image_stim_p.png,575.796366399969,7.3,faceWord_exp,0.2872557999799028,31,male,clem,b,0.6867320999735966,11,571.3993252999499,573.0973054999486,336,Monday,flower
1,582.0947861999739,24,-1.5215329943370883,336,588.1270380999777,21,0.6977560999803245,42,pos,587.7075897000032,59,4,image_stim_p.png,588.3932716999552,6.52,faceWord_exp,0.4194483999744989,31,male,clem,b,0.6856819999520667,11,581.3970300999936,583.094899699965,180,Monday,bread
1,592.0923575999914,24,-2.1205664047688315,336,597.9913950999617,21,0.6978454000200145,42,pos,597.7281213999959,60,4,image_stim_p.png,598.4074887000024,7.24,faceWord_exp,0.26327369996579364,31,male,clem,b,0.679367300006561,11,591.3945121999714,593.0924436000059,180,Monday,trust
