offset_word,correct_resp,key_t,word_score_pc,word_score_warriner,ID,random_timepoint,duration_measured_img,pause_trigger_t,delay_frames_before,word_label,duration_measured_word,img,onset_img,scan day,rt,no,word,duration_frames,gender,session,age,offset_img,onset_word,delay_frames_after,response,condition
57.74029944499489,1,60.959332264988916,-2.641671297166366,8.0,1,85.09810022599413,0.7971799790102523,58.741353138990235,159,pos,0.7948867279919796,image_stim_p.png,60.443916066986276,Monday,0.5154161980026402,11,peaceful,48,male,5,22,61.24109604599653,56.94541271700291,110,right,faceWord_exp
63.87413638798171,1,67.05982892998145,3.693241029119933,2.58,1,91.21061462999205,0.8007152090140153,64.8745303459873,158,neg,0.7942107580020092,image_stim_n.png,66.556430290977,Monday,0.5033986390044447,12,jealousy,48,male,5,22,67.35714549999102,63.0799256299797,146,left,faceWord_exp
70.59067047998542,1,72.82554343898664,3.659937177091274,2.9,1,97.07698111899663,0.800389954005368,71.59037588399951,107,neg,0.7955901740060654,image_stim_n.png,72.42279695998877,Monday,0.4027464789978694,13,curse,48,male,5,22,73.22318691399414,69.79508030597935,60,left,faceWord_exp
75.02377227999386,1,75.55873806399177,-0.4963231956276321,5.95,1,99.72684208900318,0.8015011299867183,71.59037588399951,-18,neu,0.795907082996564,image_stim_n.png,75.07265772199025,Monday,0.4860803420015145,14,hairbrush,48,male,5,22,75.87415885197697,74.2278651969973,85,left,faceWord_exp
78.09058376098983,1,80.52617820797605,-1.4097678477610591,5.7,1,104.71080176500254,0.8006011029938236,79.09127402800368,115,neu,0.7954270390036982,image_stim_n.png,80.05661751399748,Monday,0.4695606939785648,15,mandolin,48,male,5,22,80.8572186169913,77.29515672198613,117,left,faceWord_exp
83.60719485097798,1,86.45929341900046,2.424733943851676,3.5,1,110.66292122099549,0.7982958960055839,84.60750901399297,141,neg,0.7961737039731815,image_stim_n.png,86.00873680997756,Monday,0.45055660902289674,16,screech,48,male,5,22,86.80703270598315,82.8110211470048,95,left,faceWord_exp
89.19062368897721,1,91.44254723598715,-0.8220066925000616,5.58,1,115.38978526199935,0.788360205013305,90.19090202698135,89,neu,0.7897741779743228,image_stim_p.png,90.73560066198115,Monday,0.7069465740059968,17,dime,48,male,5,22,91.52396086699446,88.40084951100289,180,right,faceWord_exp
95.32390583498636,1,98.1754710089881,-2.9544920916265727,7.84,1,122.43037668499164,0.7974877179949544,96.32417669999995,144,pos,0.7956257589976303,image_stim_p.png,97.77619235799648,Monday,0.39927865099161863,18,friendly,48,male,5,22,98.57368007599143,94.52828007598873,150,right,faceWord_exp
101.87368997998419,1,104.90809587098192,-2.1428059827362134,6.85,1,129.06387203300255,0.7971715719904751,102.87380603599013,149,pos,0.7955569679907057,image_stim_p.png,104.40968778199749,Monday,0.49840808898443356,19,awe,48,male,5,22,105.20685935398797,101.07813301199349,140,right,faceWord_exp
108.34021481999662,1,110.5247779689962,0.4587040848007746,5.64,1,134.67693389000488,0.8007205940084532,109.34067634199164,98,neu,0.7958523160195909,image_stim_n.png,110.02274974397733,Monday,0.5020282250188757,20,company,48,male,5,22,110.82347033798578,107.54436250397703,148,left,faceWord_exp
114.09035343499272,1,117.45863937499234,-1.2320142343270626,7.0,1,141.72980004598503,0.7977687570091803,115.0906418240047,176,pos,0.7961909860023297,image_stim_p.png,117.07561556599103,Monday,0.3830238090013154,21,water,48,male,5,22,117.87338432300021,113.29416244899039,120,right,faceWord_exp
120.67359308697633,1,122.69213725399459,-0.32385553549685003,5.79,1,146.92933713900857,0.7983866180002224,121.67383305498515,93,neu,0.7959519009746145,image_stim_p.png,122.27515300697996,Monday,0.416984247014625,22,carrot,48,male,5,22,123.07353962498019,119.87764118600171,81,right,faceWord_exp
125.22290430197609,1,126.97505973698571,-2.625984580876632,7.64,1,151.26271973000257,0.798132087016711,126.22373582498403,80,pos,0.7951993449823931,image_stim_p.png,126.60853548298473,Monday,0.36652425400097854,23,spring,48,male,5,22,127.40666757000145,124.4277049569937,89,right,faceWord_exp
129.68986939897877,1,132.32500419099233,3.227422121163128,3.15,1,156.64642542999354,0.7972275119973347,130.69036448199768,135,neg,0.7904562219919171,image_stim_n.png,131.99224108600174,Monday,0.33276310499059036,24,riot,48,male,5,22,132.78946859799908,128.89941317698685,76,left,faceWord_exp
134.85648626397597,1,137.62479513598373,0.3309936143559913,5.11,1,161.7617743689916,0.7988223910215311,135.8569333839987,132,neu,0.7952178099949379,image_stim_p.png,137.10758988797897,Monday,0.5172052480047569,25,newspaper,48,male,5,22,137.9064122790005,134.06126845398103,-35,right,faceWord_exp
138.7064677409944,1,140.22507390400278,0.7498341013103271,4.26,1,164.49506077100523,0.7987914099940099,139.7069063569943,65,neg,0.7954621769895311,image_stim_n.png,139.84087648699642,Monday,0.38419741700636223,26,dictation,48,male,5,22,140.63966789699043,137.91100556400488,89,left,faceWord_exp
142.92288254399318,1,145.95907334500225,-1.235914274808286,5.95,1,170.16113392901025,0.7984477650024928,143.92365089600207,152,neu,0.7959579250018578,image_stim_p.png,145.50694963999558,Monday,0.4521237050066702,27,corn,48,male,5,22,146.30539740499808,142.12692461899132,136,right,faceWord_exp
149.37240656200447,1,151.174993876979,0.14106522732466809,5.43,1,175.44594663698808,0.7981036910205148,150.3733286689967,82,neu,0.7950782270054333,image_stim_n.png,150.79176187998382,Monday,0.3832319969951641,28,editor,48,male,5,22,151.58986557100434,148.57732833499904,91,left,faceWord_exp
153.9066213890037,1,155.32416683397605,1.399169263323496,4.65,1,179.4636542859953,0.7968845950090326,150.3733286689967,51,neg,0.7959761730162427,image_stim_n.png,154.80946970998775,Monday,0.5146971239882987,29,army,48,male,5,22,155.60635430499678,153.11064521598746,173,left,faceWord_exp
159.2892748209997,1,160.9413393169816,0.5712560851538326,4.5,1,185.14482316200156,0.7989701839978807,160.29025994299445,69,neg,0.794832118001068,image_stim_n.png,160.49063882097835,Monday,0.45070049600326456,30,election,48,male,5,22,161.28960900497623,158.49444270299864,119,left,faceWord_exp
164.07294094198733,1,165.99154412798816,0.08756588783899029,5.61,1,190.2119688259845,0.798420298990095,165.07337424799334,86,neu,0.7951803269970696,image_stim_n.png,165.5577846519882,Monday,0.43375947599997744,31,mushroom,48,male,5,22,166.35620495097828,163.27776061499026,152,left,faceWord_exp
169.68937812399236,1,171.30821417598054,0.8708146708303101,4.89,1,195.51495146300294,0.7952049870218616,170.69004125098581,67,neg,0.7895411679928657,image_stim_n.png,170.86076748897904,Monday,0.44744668700150214,32,banker,48,male,5,22,171.6559724760009,168.8998369559995,111,left,faceWord_exp
174.3059812799911,1,175.8240592229995,-1.6872526925643307,7.51,1,200.07827099401038,0.7985270929930266,175.30598517297767,64,pos,0.7962169210077263,image_stim_p.png,175.4240867740009,Monday,0.3999724489985965,33,cash,48,male,5,22,176.22261386699392,173.50976435898338,176,right,faceWord_exp
179.9892255869927,1,183.14010205998784,-0.2527650722021685,5.44,1,207.3130024370039,0.7970029169810005,180.98966660999577,157,neu,0.8293461099965498,image_stim_p.png,182.65881806600373,Monday,0.48128399398410693,34,arm,48,male,5,22,183.45582098298473,179.15987947699614,85,right,faceWord_exp
185.6722763759899,1,187.82357719299034,3.0668244091236065,2.82,1,211.99325783300446,0.8001074320054613,186.67296671197983,97,neg,0.7954816620040219,image_stim_n.png,187.33907347198692,Monday,0.48450372100342065,35,whine,48,male,5,22,188.13918090399238,184.87679471398587,224,left,faceWord_exp
192.6724612909893,1,195.67397858097684,2.2468136409924253,3.71,1,219.74600574799115,0.7973834710137453,193.67282335399068,142,neg,0.7951919870101847,image_stim_n.png,195.09182173098088,Monday,0.582156849995954,36,ambulance,48,male,5,22,195.88920520199463,191.87726930397912,129,left,faceWord_exp
198.83896509298938,1,201.09003601397853,0.19443075193465506,5.25,1,225.24522218300262,0.798079368978506,199.83925312699284,102,neu,0.7951262179994956,image_stim_p.png,200.59103751200018,Monday,0.49899850197834894,37,stapler,48,male,5,22,201.3891168809787,198.0438388749899,178,right,faceWord_exp
205.15554905700264,1,207.87340339299408,-1.410303556989907,6.56,1,232.07851558498805,0.7978152899886481,206.1560837609868,133,pos,0.7958929400192574,image_stim_p.png,207.4243313529878,Monday,0.44907204000628553,38,tea,48,male,5,22,208.22214664297644,204.3596561169834,66,right,faceWord_exp
210.12210493598832,1,212.27403319400037,2.1399531488678094,3.81,1,236.4457230810076,0.7975255240162369,211.12259835298755,97,neg,0.7901818070095032,image_stim_n.png,211.79153838698403,Monday,0.4824948070163373,39,vice,48,male,5,22,212.58906391100027,209.33192312897881,54,left,faceWord_exp
214.28848200000357,1,217.1064009339898,-1.2397352233188434,7.25,1,241.27974889898906,0.7968100910075009,215.2892196289904,137,pos,0.7957858340232633,image_stim_p.png,216.62556431497796,Monday,0.48083661901182495,40,wit,48,male,5,22,217.42237440598547,213.4926961659803,54,right,faceWord_exp
219.12202903698198,1,221.57311495600152,0.1828236131989572,4.81,1,245.76191385899438,0.7974571970116813,220.12253194997902,116,neg,0.7960884780040942,image_stim_n.png,221.10772963098134,Monday,0.46538532502017915,41,cab,48,male,5,22,221.90518682799302,218.3259405589779,135,left,faceWord_exp
224.95527689598384,1,226.6242058259959,-0.41434578466507305,5.79,1,250.82831903200713,0.7975375700043514,225.95563816998038,70,neu,0.7952054140041582,image_stim_n.png,226.1741345989867,Monday,0.45007122700917535,42,engineer,48,male,5,22,226.97167216899106,224.16007148197968,143,left,faceWord_exp
230.1552038359805,1,231.90714693200425,0.002541127499528235,5.84,1,256.0774797849881,0.7985395490250085,231.15586924698437,73,neu,0.7951500919880345,image_stim_p.png,231.42329551497824,Monday,0.48385141702601686,43,umbrella,48,male,5,22,232.22183506400324,229.36005374399247,139,right,faceWord_exp
235.3384794429876,1,237.80713134197867,-1.8816288507581482,6.14,1,261.9116483599937,0.7976834489963949,236.3389563380042,112,pos,0.795327719009947,image_stim_p.png,237.25746431399602,Monday,0.5496670279826503,44,theater,48,male,5,22,238.05514776299242,234.54315172397764,116,right,faceWord_exp
240.78845035997801,1,242.44020824998734,-1.1429809241505904,7.05,1,266.62908239799435,0.7968333769822493,241.7887875509914,68,pos,0.7954740109853446,image_stim_p.png,241.97489784899517,Monday,0.46531040099216625,45,book,48,male,5,22,242.77173122597742,239.99297634899267,176,right,faceWord_exp
246.5046310009784,1,247.82325840499834,2.490397821352158,3.7,1,271.9467463649926,0.7955015339830425,241.7887875509914,44,neg,0.7955368269758765,image_stim_n.png,247.29256200999953,Monday,0.530696394998813,46,mob,48,male,5,22,248.08806354398257,245.70909417400253,187,left,faceWord_exp
252.00445528200362,1,254.20759394200286,3.17672342877373,2.33,1,278.51297325099586,0.7962402630073484,253.00537846598309,108,neg,0.789195960998768,image_stim_n.png,253.85878879399388,Monday,0.348805148008978,47,dangerous,48,male,5,22,254.65502905700123,251.21525932100485,132,left,faceWord_exp
257.6548782629834,1,260.0904289629834,-0.7502239645266248,5.28,1,284.2609304829966,0.7975304590072483,258.6553042669839,114,neu,0.796147907996783,image_stim_p.png,259.60674611097784,Monday,0.48368285200558603,48,ticket,48,male,5,22,260.4042765699851,256.8587303549866,85,right,faceWord_exp
262.6216335789941,1,265.4059890919889,1.5300907112092572,3.9,1,289.6439403310069,0.7982832469861023,263.62217350199353,139,neg,0.796270694991108,image_stim_n.png,264.9897556020005,Monday,0.41623348998837173,49,ant,48,male,5,22,265.7880388489866,261.82536288400297,117,left,faceWord_exp
268.5380381299765,1,269.45596022499376,-2.249771083793789,6.62,1,294.86116493601,0.7977122669981327,269.53863366198493,97,pos,0.7968399589881301,image_stim_p.png,270.20698066600016,Monday,-0.7510204410064034,50,intellect,48,male,5,22,271.0046929329983,267.74119817098835,26,right,faceWord_exp
