onset_img,age,offset_img,key_t,word_trigger,rt,scan day,delay_frames_after,duration_frames,gender,delay_frames_before,word,response,no,correct_resp,word_score_pc,img_trigger,word_label,duration_measured_img,pause_trigger_t,pause_trigger,img,word_score_warriner,ID,offset_word,onset_word,duration_measured_word,condition,session
104.97755930002313,20,105.65833539998857,106.45774750004057,13,1.4801882000174373,Tuesday,336,42,female,180,famous,b,11,1,-0.8050043475134195,21,neu,0.680776099965442,102.95812590001151,41,image_stim_p.png,5.89,Maria,101.95791960001225,101.26334930001758,0.6945702999946661,faceWord_exp,1
115.05834700004198,20,115.73791650001658,115.42292240000097,11,0.36457539995899424,Tuesday,336,42,female,180,moral,b,12,1,-1.1443669013398097,21,pos,0.6795694999746047,112.95607090002159,31,image_stim_p.png,6.85,Maria,111.95651360001648,111.26326740003424,0.6932461999822408,faceWord_exp,1
127.74490089999745,20,128.43529560003662,128.15398890001234,11,0.40908800001489,Tuesday,180,42,female,336,pie,b,13,1,-2.2727319315779937,21,pos,0.6903947000391781,123.03669630002696,31,image_stim_p.png,6.45,Maria,122.03680729999905,121.34117289999267,0.6956344000063837,faceWord_exp,1
135.1549284000066,20,135.834614899999,135.93430210003862,12,0.7793737000320107,Tuesday,336,42,female,180,alligator,y,14,1,1.9014187675556817,22,neg,0.6796864999923855,133.13434690004215,32,image_stim_n.png,4.23,Maria,132.13413570000557,131.44393649999984,0.6901992000057362,faceWord_exp,1
145.20379520003917,20,145.88109400001122,145.7820316000143,13,0.5782363999751396,Tuesday,336,42,female,180,corkscrew,b,15,1,-0.3369766028281135,21,neu,0.6772987999720499,143.1323604999925,41,image_stim_p.png,5.26,Maria,142.1319264000049,141.44011180003872,0.6918145999661647,faceWord_exp,1
155.25270740000997,20,155.93045480002183,155.97877029998926,11,0.7260628999792971,Tuesday,336,42,female,180,beach,b,16,1,-2.8031613090757777,21,pos,0.6777474000118673,153.18118750001304,31,image_stim_p.png,7.21,Maria,152.17919970001094,151.48603560001357,0.6931640999973752,faceWord_exp,1
167.92915540002286,20,168.60883370001102,168.34294659999432,11,0.4137911999714561,Tuesday,180,42,female,336,new,b,17,1,-1.2313279950095668,21,pos,0.6796782999881543,163.2269229000085,31,image_stim_p.png,7.68,Maria,162.22640889999457,161.53156730002956,0.6948415999650024,faceWord_exp,1
177.9318603000138,20,178.6059601000161,178.53962689999025,11,0.6077665999764577,Tuesday,180,42,female,336,pineapple,b,18,1,-1.6708771386143015,21,pos,0.6740998000022955,173.3097540999879,31,image_stim_p.png,6.9,Maria,172.30815350002376,171.6165228000027,0.6916307000210509,faceWord_exp,1
187.92412829998648,20,188.60384150000755,188.6872793000075,12,0.7631510000210255,Tuesday,180,42,female,336,commander,y,19,1,0.98843671158419,22,neg,0.6797132000210695,183.30559290002566,32,image_stim_n.png,4.73,Maria,182.30493959999876,181.61005020001903,0.6948893999797292,faceWord_exp,1
195.33498220000183,20,196.01875849999487,195.61929840000812,12,0.28431620000628754,Tuesday,336,42,female,180,lonely,y,20,1,4.010420717126172,22,neg,0.6837762999930419,193.30326780001633,32,image_stim_n.png,2.67,Maria,192.30275930004427,191.6076876000152,0.6950717000290751,faceWord_exp,1
205.3372076000087,20,206.01610720000463,205.75036629999522,12,0.4131586999865249,Tuesday,336,42,female,180,deceit,y,21,1,4.314775126713813,22,neg,0.6788995999959297,203.31726099998923,32,image_stim_n.png,2.89,Maria,202.31664199999068,201.62132810003823,0.6953138999524526,faceWord_exp,1
217.97769239998888,20,218.6633440000005,218.53015860001324,13,0.5524662000243552,Tuesday,180,42,female,336,tomato,b,22,1,-1.3575770021145472,21,neu,0.6856516000116244,213.31493130000308,41,image_stim_p.png,5.8,Maria,212.3147839999874,211.6205578999943,0.6942260999931023,faceWord_exp,1
228.01862200000323,20,228.69636510004057,228.46145270002307,11,0.44283070001984015,Tuesday,180,42,female,336,fun,b,23,1,-3.2613064969771037,21,pos,0.6777431000373326,223.36224500002572,31,image_stim_p.png,8.37,Maria,222.36524920002557,221.6661499000038,0.6990993000217713,faceWord_exp,1
235.41006990004098,20,236.0917578000226,235.82672260003164,12,0.4166526999906637,Tuesday,336,42,female,180,victim,y,24,1,3.457530661450998,22,neg,0.6816878999816254,233.39293120004004,32,image_stim_n.png,2.05,Maria,232.39245430001756,231.69705230003456,0.6954019999830052,faceWord_exp,1
248.09186919999775,20,248.7730157999904,248.54057000001194,12,0.4487008000141941,Tuesday,180,42,female,336,mouse,y,25,1,1.5906822936049958,22,neg,0.681146599992644,243.39103210001485,32,image_stim_n.png,4.8,Maria,242.39131080004154,241.69548990001203,0.6958209000295028,faceWord_exp,1
255.4945657000062,20,256.17043759999797,256.15422399999807,12,0.659658299991861,Tuesday,336,42,female,180,sandpaper,y,26,1,0.5814463879932942,22,neg,0.6758718999917619,253.47158970002783,32,image_stim_n.png,4.95,Maria,252.4716868000105,251.77737150003668,0.6943152999738231,faceWord_exp,1
265.5771348000271,20,266.25196309998864,265.95180670003174,11,0.37467190000461414,Tuesday,336,42,female,180,boat,y,27,0,-1.0613549170130714,21,pos,0.6748282999615185,263.4704391999985,31,image_stim_p.png,6.36,Maria,262.4696985000046,261.7725055000046,0.6971929999999702,faceWord_exp,1
275.5721701000002,20,276.2509329000022,276.61641090002377,11,1.0442408000235446,Tuesday,336,42,female,180,sled,b,28,1,-1.9273821271493088,21,pos,0.678762800002005,273.55037130002165,31,image_stim_p.png,6.35,Maria,272.54963650001446,271.85297270002775,0.6966637999867089,faceWord_exp,1
285.5698735000333,20,286.2464417000301,286.230380300025,12,0.6605067999917082,Tuesday,336,42,female,180,meeting,y,29,1,0.7573178762670367,22,neg,0.6765681999968365,283.5473245999892,32,image_stim_n.png,4.55,Maria,282.5475141000352,281.8520083000185,0.69550580001669,faceWord_exp,1
295.58307019999484,20,296.2608065000386,296.0951692000381,11,0.5120990000432357,Tuesday,336,42,female,180,wealthy,b,30,1,-1.8465637543339983,21,pos,0.6777363000437617,293.5467280999874,31,image_stim_p.png,6.37,Maria,292.5452339000185,291.85161280003376,0.693621099984739,faceWord_exp,1
308.2382807999966,20,308.9244880999904,308.7585298999911,13,0.5202490999945439,Tuesday,180,42,female,336,spatula,y,31,1,-0.18281188470513854,22,neu,0.6862072999938391,303.5594478000421,42,image_stim_n.png,5.14,Maria,302.5597559000016,301.8651175000123,0.6946383999893442,faceWord_exp,1
318.24071909999475,20,318.92314210004406,318.7729079000419,12,0.5321888000471517,Tuesday,180,42,female,336,tornado,y,32,1,3.6605330306018913,22,neg,0.6824230000493117,313.6238890000386,32,image_stim_n.png,3.63,Maria,312.62300800002413,311.9279184000334,0.6950895999907516,faceWord_exp,1
325.64584680000553,20,326.3202770000207,326.1716351000359,12,0.5257883000303991,Tuesday,336,42,female,180,diplomat,y,33,1,0.13451130194660302,22,neg,0.6744302000151947,323.6213941000169,32,image_stim_n.png,4.65,Maria,322.6211677000392,321.92548640002497,0.6956813000142574,faceWord_exp,1
338.32806070003426,20,339.0024078999995,338.71713050000835,12,0.3890697999740951,Tuesday,180,42,female,336,bribe,y,34,1,2.3815246085651838,22,neg,0.6743471999652684,333.61927820002893,32,image_stim_n.png,3.32,Maria,332.61923650000244,331.92358790000435,0.6956485999980941,faceWord_exp,1
348.319699899992,20,348.99752100004116,348.8484796000412,13,0.5287797000491992,Tuesday,180,42,female,336,fence,b,35,1,0.3759356543037889,21,neu,0.6778211000491865,343.7001784000313,41,image_stim_p.png,5.05,Maria,342.6989903000067,342.00594800000545,0.6930423000012524,faceWord_exp,1
355.71487440000055,20,356.39674060000107,356.180189900042,13,0.46531550004146993,Tuesday,336,42,female,180,bridge,b,36,1,0.1935892361901769,21,neu,0.6818662000005133,353.6967006000341,41,image_stim_p.png,5.44,Maria,352.69709500001045,352.00651279999875,0.6905822000117041,faceWord_exp,1
368.39290400000755,20,369.07648330001393,368.91006890003337,13,0.5171649000258185,Tuesday,180,42,female,336,man,y,37,1,-0.277657621999038,22,neu,0.6835793000063859,363.6946148000425,42,image_stim_n.png,5.42,Maria,362.69480840000324,361.99681010004133,0.6979982999619097,faceWord_exp,1
378.40017139998963,20,379.074055700039,378.9749090000405,11,0.5747376000508666,Tuesday,180,42,female,336,plum,b,38,1,-1.1648995537800455,21,pos,0.6738843000493944,373.77537190000294,31,image_stim_p.png,6.15,Maria,372.776736800035,372.0799866000307,0.6967502000043169,faceWord_exp,1
388.3975136000081,20,389.07141480001155,388.7386665000231,11,0.341152900015004,Tuesday,180,42,female,336,oak,b,39,1,-1.0543324261381863,21,pos,0.6739012000034563,383.7728866999969,31,image_stim_p.png,6.47,Maria,382.7729684000369,382.07723250001436,0.6957359000225551,faceWord_exp,1
395.84751769999275,20,396.5196101000183,396.1717477000202,12,0.3242300000274554,Tuesday,336,42,female,180,aggressive,y,40,1,2.166851165767892,22,neg,0.6720924000255764,393.77108660002705,32,image_stim_n.png,3.08,Maria,392.77048060001107,392.0776528000133,0.6928277999977581,faceWord_exp,1
408.49620340002,20,409.1831767000258,408.93399749998935,13,0.4377940999693237,Tuesday,180,42,female,336,treaty,b,41,1,-0.7213913907893977,21,neu,0.686973300005775,403.8189446000033,41,image_stim_p.png,5.42,Maria,402.81796439999016,402.1247093999991,0.6932549999910407,faceWord_exp,1
418.53056400001515,20,419.21430180000607,418.8482565000304,13,0.31769250001525506,Tuesday,180,42,female,336,field,b,42,1,-0.9990759838186469,21,neu,0.6837377999909222,413.8823463000008,41,image_stim_p.png,5.73,Maria,412.8828782000346,412.1881597000174,0.6947185000171885,faceWord_exp,1
425.9700853000395,20,426.6450914000161,426.44597890001023,12,0.4758935999707319,Tuesday,336,42,female,180,plot,y,43,1,0.2016963621838916,22,neg,0.6750060999765992,423.91503159998683,32,image_stim_n.png,4.9,Maria,422.91326160001336,422.2165886000148,0.6966729999985546,faceWord_exp,1
436.0174630000256,20,436.6928579999949,436.5938913000282,13,0.5764283000025898,Tuesday,336,42,female,180,rocket,b,44,1,-0.17528733847197087,21,neu,0.675394999969285,433.9445018999977,41,image_stim_p.png,5.8,Maria,432.94377370004077,432.25171730003785,0.6920564000029117,faceWord_exp,1
446.0432686000131,20,446.7239520000294,446.557880700042,12,0.5146121000288986,Tuesday,336,42,female,180,jury,y,45,1,1.7036686386059527,22,neg,0.680683400016278,443.9939569000271,32,image_stim_n.png,4.23,Maria,442.99137810000684,442.299245400005,0.6921327000018209,faceWord_exp,1
458.72744650003733,20,459.40381160000106,459.18848589999834,13,0.4610393999610096,Tuesday,180,42,female,336,hamster,y,46,1,-1.1856791528275217,22,neu,0.6763650999637321,454.02303740003845,42,image_stim_n.png,5.88,Maria,453.0221961000352,452.32659140002215,0.6956047000130638,faceWord_exp,1
466.1566295000375,20,466.83549780002795,467.26966900000116,13,1.1130394999636337,Tuesday,336,42,female,180,beer,y,47,1,-0.9222259722889368,22,neu,0.6788682999904267,464.1034667000058,42,image_stim_n.png,5.67,Maria,463.1031146000023,462.40766800002893,0.6954465999733657,faceWord_exp,1
478.8369114000234,20,479.51588459999766,479.4171963999979,11,0.5802849999745376,Tuesday,180,42,female,336,limousine,b,48,1,-1.4783411251765788,21,pos,0.6789731999742799,474.13556860003155,31,image_stim_p.png,6.14,Maria,473.13389699999243,472.4397558000055,0.694141199986916,faceWord_exp,1
488.85089850000804,20,489.53005790000316,489.2143732000259,11,0.3634747000178322,Tuesday,180,42,female,336,lake,b,49,1,-1.5151286486205269,21,pos,0.6791593999951147,484.21579550002934,31,image_stim_p.png,7.13,Maria,483.2150057000108,482.5197807000368,0.6952249999740161,faceWord_exp,1
498.85047390003456,20,499.52992030000314,499.4946404999937,12,0.6441665999591351,Tuesday,180,42,female,336,gasp,y,50,1,1.3014161644429498,22,neg,0.6794463999685831,494.22921820002375,32,image_stim_n.png,4.5,Maria,493.22906350000994,492.53319390001707,0.695869599992875,faceWord_exp,1
506.2566289000097,20,506.9425298999995,506.8936369000003,13,0.6370079999906011,Tuesday,336,42,female,180,tourist,y,51,1,-0.31568469709749714,22,neu,0.6859009999898262,504.22763450001366,42,image_stim_n.png,5.71,Maria,503.2269183000317,502.53220529999817,0.6947130000335164,faceWord_exp,1
518.9117939000134,20,519.5890298000304,519.5241069000331,12,0.6123130000196397,Tuesday,180,42,female,336,hurricane,y,52,1,3.648586845460279,22,neg,0.6772359000169672,514.2409834000282,32,image_stim_n.png,3.16,Maria,513.2413033000194,512.5478647000273,0.6934385999920778,faceWord_exp,1
528.9065884000156,20,529.5867384999874,529.6379430000088,12,0.7313545999932103,Tuesday,180,42,female,336,envy,y,53,1,3.3697994362845387,22,neg,0.6801500999717973,524.2887924000388,32,image_stim_n.png,3.05,Maria,523.2895925000194,522.5941511000274,0.695441399991978,faceWord_exp,1
538.9381463000318,20,539.618141599989,539.3026675999863,11,0.3645212999545038,Tuesday,180,42,female,336,love,b,54,1,-2.40140153221556,21,pos,0.679995299957227,534.2865742000286,31,image_stim_p.png,8.0,Maria,533.2863915000344,532.5901471000398,0.6962443999946117,faceWord_exp,1
546.3356396000017,20,547.0180938999983,546.9837750000297,13,0.648135400027968,Tuesday,336,42,female,180,truck,b,55,1,-0.5907285556577869,21,neu,0.682454299996607,544.3171542999917,41,image_stim_p.png,5.16,Maria,543.3174890000373,542.6220583000104,0.6954307000269182,faceWord_exp,1
559.0124911000021,20,559.6963158000144,559.8489325999981,11,0.836441499995999,Tuesday,180,42,female,336,kiss,y,56,0,-2.8785481086132907,21,pos,0.6838247000123374,554.3145043000113,31,image_stim_p.png,7.78,Maria,553.3144523000228,552.6218306000228,0.6926217000000179,faceWord_exp,1
566.4186641999986,20,567.0941930999979,566.9617779999971,11,0.5431137999985367,Tuesday,336,42,female,180,lemonade,b,57,1,-2.146343780688921,21,pos,0.6755288999993354,564.3951003000257,31,image_stim_p.png,7.05,Maria,563.3954675000277,562.6994927999913,0.6959747000364587,faceWord_exp,1
576.4462973999907,20,577.1255234000273,577.0422668000101,11,0.5959694000193849,Tuesday,336,42,female,180,garden,b,58,1,-2.3673221107876317,21,pos,0.6792260000365786,574.3948195000412,31,image_stim_p.png,7.25,Maria,573.3928001000313,572.7031093999976,0.6896907000336796,faceWord_exp,1
586.4608568000258,20,587.140067100001,587.0235230000108,13,0.5626661999849603,Tuesday,336,42,female,180,keyboard,b,59,1,-0.08455950357770388,21,neu,0.6792102999752387,584.4241589999874,41,image_stim_p.png,5.17,Maria,583.4241864000214,582.730365400028,0.693820999993477,faceWord_exp,1
596.4626364000142,20,597.1373276000377,596.9207577999914,11,0.45812139997724444,Tuesday,336,42,female,180,happy,b,60,1,-3.1501939707833047,21,pos,0.674691200023517,594.4386178000132,31,image_stim_p.png,8.47,Maria,593.4384006999899,592.7427729000337,0.695627799956128,faceWord_exp,1
