word_score_pc,pause_trigger,scan day,pause_trigger_t,onset_word,word_score_warriner,key_t,word_trigger,delay_frames_after,age,response,correct_resp,duration_frames,img,offset_word,session,duration_measured_img,word,duration_measured_word,ID,gender,img_trigger,offset_img,onset_img,delay_frames_before,word_label,condition,rt,no
4.2618443246155895,32,Monday,2.7114253790059593,1.0073139230080415,2.62,1.995821677002823,12,336,22,y,1,42,image_stim_n.png,1.7110486890014727,3,0.70181833699462,shame,0.7037347659934312,C,female,22,5.478955529004452,4.777137192009832,180,neg,faceWord_exp,-2.781315515007009,1
2.3068979902815,32,Monday,12.778497225008323,11.083248937997269,3.28,12.280761065005208,12,180,22,y,1,42,image_stim_n.png,11.778024130006088,3,0.7062665950070368,trial,0.6947751920088194,C,female,22,18.111490260009305,17.405223665002268,336,neg,faceWord_exp,-5.124462599997059,2
-1.9950971558262764,31,Monday,22.81166647700593,21.116573827006505,7.0,22.097086130001117,11,336,22,b,1,42,image_stim_p.png,21.811224272008985,3,0.6898207699996419,park,0.6946504450024804,C,female,21,25.52784116200928,24.83802039200964,180,pos,faceWord_exp,-2.7409342620085226,3
-1.2126784285084091,31,Monday,32.82834611200087,31.135145678999834,6.75,32.5132503049972,11,180,22,b,1,42,image_stim_p.png,31.827683046998573,3,0.7059155299939448,agreement,0.6925373679987388,C,female,21,38.16116454399889,37.45524901400495,336,pos,faceWord_exp,-4.941998709007748,4
-1.0841943171680315,31,Monday,42.86159674200462,41.16580684299697,6.75,41.96495977300219,11,180,22,b,1,42,image_stim_p.png,41.861143640009686,3,0.7073005419952096,bird,0.6953367970127147,C,female,21,48.19447929000307,47.487178748007864,336,pos,faceWord_exp,-5.522218975005671,5
-0.1793860699809707,42,Monday,52.894145951999235,51.197557913008495,5.34,52.46292574200197,13,180,22,b,0,42,image_stim_n.png,51.894381379999686,3,0.7075558649958111,patent,0.6968234669911908,C,female,22,58.22742452600505,57.51986866100924,336,neu,faceWord_exp,-5.05694291900727,6
0.5062695562835388,42,Monday,62.92782258600346,61.23206159900292,5.75,62.19648981600767,13,180,22,b,0,42,image_stim_n.png,61.9273757780029,3,0.6923627000069246,year,0.695314178999979,C,female,22,68.24409321200801,67.55173051200109,336,neu,faceWord_exp,-5.355240695993416,7
0.6016604903777263,41,Monday,72.9442945470073,71.24803466499725,5.24,72.37975983200886,13,336,22,b,1,42,image_stim_p.png,71.94409485200595,3,0.68967960900045,toe,0.6960601870086975,C,female,21,75.65950969800178,74.96983008900133,180,neu,faceWord_exp,-2.590070256992476,8
2.1987551193617842,32,Monday,82.96106587600661,81.26641899399692,4.59,83.01377056000638,12,336,22,y,1,42,image_stim_n.png,81.9603452750016,3,0.6909069350076606,volcano,0.6939262810046785,C,female,22,85.67721359600546,84.9863066609978,180,neg,faceWord_exp,-1.9725361009914195,9
-1.6019047514101912,31,Monday,92.9773946810019,91.28489785500278,7.25,92.07925300000352,11,180,22,b,1,42,image_stim_p.png,91.97730084099749,3,0.7062176250037737,family,0.6924029859947041,C,female,21,98.31039173300087,97.6041741079971,336,pos,faceWord_exp,-5.524921107993578,10
-0.4971407339658378,42,Monday,103.01076415300486,101.31486970600963,5.68,102.29639409099764,13,180,22,b,0,42,image_stim_n.png,102.00985890100128,3,0.7077295890048845,cafeteria,0.6949891949916491,C,female,22,108.34362272900762,107.63589314000274,336,neu,faceWord_exp,-5.339499049005099,11
-1.100912149643323,31,Monday,113.04402926001057,111.34842365900113,6.32,112.49667405300715,11,180,22,b,1,42,image_stim_p.png,112.04353187700326,3,0.7071869139908813,saxophone,0.6951082180021331,C,female,21,118.37643570199725,117.66924878800637,336,pos,faceWord_exp,-5.172574734999216,12
3.4211910580769755,32,Monday,123.07699636901089,121.38013622599829,3.0,122.5788407450018,12,180,22,y,1,42,image_stim_n.png,122.07653215000755,3,0.7074913020042004,tax,0.6963959240092663,C,female,22,128.40971929300576,127.70222799100156,336,neg,faceWord_exp,-5.123387245999766,13
0.41231466195915456,32,Monday,133.1102728900005,131.4139563600038,4.68,132.46201747300802,12,336,22,b,0,42,image_stim_n.png,132.10995789599838,3,0.6924708729929989,foot,0.6960015359945828,C,female,22,135.82660839799792,135.13413752500492,180,neg,faceWord_exp,-2.672120051996899,14
-1.4106928476010352,31,Monday,143.1269212860061,141.4302124829992,6.63,142.1630457410065,11,336,22,b,1,42,image_stim_p.png,142.12646659799793,3,0.6907925920095295,car,0.6962541149987374,C,female,21,145.84296533600718,145.15217274399765,180,pos,faceWord_exp,-2.989127002991154,15
0.30770997164376424,42,Monday,153.14370334699925,151.44748150500527,5.73,152.27932773499924,13,336,22,b,0,42,image_stim_n.png,152.14276786100527,3,0.6908744660031516,reality,0.6952863559999969,C,female,22,155.85946802100807,155.16859355500492,180,neu,faceWord_exp,-2.8892658200056758,16
-1.4443598905895143,31,Monday,163.15978352700768,161.46632803299872,7.3,162.34540875200764,11,180,22,b,1,42,image_stim_p.png,162.1594565310079,3,0.7051046489941655,raspberry,0.6931284980091732,C,female,21,168.49265027399815,167.787545625004,336,pos,faceWord_exp,-5.442136872996343,17
3.4172209593162717,32,Monday,173.19292728599976,171.49779664100788,3.4,172.8955984290078,12,180,22,y,1,42,image_stim_n.png,172.1922060650104,3,0.7074018849962158,delirium,0.6944094240025152,C,female,22,178.52596069099673,177.8185588060005,336,neg,faceWord_exp,-4.922960376992705,18
-1.0048841857254538,41,Monday,183.22638034200645,181.52930070800357,5.89,182.39598714601016,13,336,22,b,1,42,image_stim_p.png,182.2259318770084,3,0.6916975719941547,gum,0.6966311690048315,C,female,21,185.94256160200166,185.2508640300075,180,neu,faceWord_exp,-2.854876883997349,19
-1.7878104403788575,41,Monday,193.24289096400025,191.54624668401084,5.4,192.5614712270035,13,336,22,b,1,42,image_stim_p.png,192.24217397600296,3,0.6907714729895815,harp,0.6959272919921204,C,female,21,195.95902105599816,195.26824958300858,180,neu,faceWord_exp,-2.7067783560050884,20
0.5990623206044929,41,Monday,203.2593592290068,201.5642024960107,5.61,202.6952461990004,13,180,22,y,0,42,image_stim_p.png,202.2587914080068,3,0.7064127540070331,witness,0.6945889119961066,C,female,21,208.5922166560049,207.88580390199786,336,neu,faceWord_exp,-5.1905577029974665,21
1.7592404876513306,32,Monday,213.29265322801075,211.5961610969971,4.32,213.4609347210062,12,180,22,y,1,42,image_stim_n.png,212.29172339400975,3,0.7081513680022908,cold,0.6955622970126569,C,female,22,218.62545029500325,217.91729892700096,336,neg,faceWord_exp,-4.45636420599476,22
-1.728066945394655,31,Monday,223.32582110801013,221.63001379399793,6.84,222.6439438410016,11,336,22,b,1,42,image_stim_p.png,222.32517899300728,3,0.69045763000031,computer,0.6951651990093524,C,female,21,226.04197695999756,225.35151932999725,180,pos,faceWord_exp,-2.7075754889956443,23
0.33736940436804663,32,Monday,233.34240650900756,231.648303355003,4.7,232.74542981300328,12,180,22,b,0,42,image_stim_n.png,232.34202816600737,3,0.7055921529972693,radish,0.6937248110043583,C,female,22,238.67500138800824,237.96940923501097,336,neg,faceWord_exp,-5.223979422007687,24
-0.23071750329615884,41,Monday,243.3751990610035,241.67914462000772,5.63,242.37810180100496,13,336,22,b,1,42,image_stim_p.png,242.37515694000467,3,0.6917627250077203,pen,0.696012319996953,C,female,21,246.0918075540103,245.40004482900258,180,neu,faceWord_exp,-3.0219430279976223,25
0.2046331385026182,41,Monday,253.39169382600812,251.6957122550084,5.48,252.64480456600722,13,180,22,b,1,42,image_stim_p.png,252.3914881219971,3,0.723863708000863,glass,0.6957758669886971,C,female,21,258.7413737070019,258.01750999900105,336,neu,faceWord_exp,-5.3727054329938255,26
-1.6804307003665144,31,Monday,263.44090882199816,261.7456531080097,6.29,262.9436812119966,11,336,22,b,1,42,image_stim_p.png,262.4409801290021,3,0.6914453780045733,flute,0.6953270209924085,C,female,21,266.1580860200047,265.46664064200013,180,pos,faceWord_exp,-2.5229594300035387,27
0.07332602516344529,42,Monday,273.45821727199655,271.7637675090082,5.7,272.62713189900387,13,336,22,b,0,42,image_stim_n.png,272.45783286500955,3,0.691116221001721,jungle,0.6940653560013743,C,female,22,276.1747251449997,275.48360892399796,180,neu,faceWord_exp,-2.856477024994092,28
0.1511721542964875,42,Monday,283.47442379500717,281.7785939669993,5.71,283.0605899390066,13,180,22,b,0,42,image_stim_n.png,282.47417992699775,3,0.6910277260030853,sum,0.6955859599984251,C,female,22,288.7906959730026,288.0996682469995,336,neu,faceWord_exp,-5.039078307992895,29
-0.945340141786388,41,Monday,293.4914326319995,291.79472898400854,5.58,293.0607139890053,13,180,22,b,1,42,image_stim_p.png,292.48983686300926,3,0.6917724329978228,tuba,0.6951078790007159,C,female,21,298.80766956700245,298.1158971340046,336,neu,faceWord_exp,-5.055183144999319,30
