no,rt,onset_word,ID,age,word,delay_frames_after,scan day,pause_trigger,word_score_pc,img_trigger,key_t,correct_resp,condition,offset_img,onset_img,word_score_warriner,delay_frames_before,duration_measured_word,duration_frames,word_trigger,offset_word,gender,img,word_label,duration_measured_img,pause_trigger_t,response,session
11,0.5709681000007549,45.815320400004566,12345,22,delirium,120,Monday,32,3.4172209593162717,22,48.13208960000338,1,faceWord_exp,48.24746370000503,47.56112150000263,3.4,60,0.6818332999973791,42,12,46.497153700001945,female,image_stim_n.png,neg,0.6863422000024002,43.052388500000234,y,3
12,0.46554440000181785,50.258057400002144,12345,22,trial,60,Monday,32,2.3068979902815,22,53.47814130000188,0,faceWord_exp,53.69143310000072,53.01259690000006,3.28,120,0.6852933999980451,42,12,50.94335080000019,female,image_stim_n.png,neg,0.67883620000066,51.94366650000302,b,3
13,0.6177280000047176,54.7079606000043,12345,22,raspberry,120,Monday,31,-1.4443598905895143,21,57.07406950000586,1,faceWord_exp,57.13840280000295,56.456341500001145,7.3,60,0.6819641999973101,42,11,55.38992480000161,female,image_stim_p.png,pos,0.6820613000018056,51.94366650000302,b,3
14,0.3216896000012639,59.14775460000237,12345,22,volcano,120,Monday,32,2.1987551193617842,22,61.22240690000035,1,faceWord_exp,61.58474280000519,60.90071729999909,4.59,60,0.6898335000005318,42,12,59.837588100002904,female,image_stim_n.png,neg,0.6840255000061006,51.94366650000302,y,3
15,0.40069750000111526,63.5984832000031,12345,22,symphony,120,Monday,31,-1.9498998207384868,21,65.75071690000186,1,faceWord_exp,66.03129590000026,65.35001940000075,7.15,60,0.6841638999976567,42,11,64.28264710000076,female,image_stim_p.png,pos,0.6812764999995125,51.94366650000302,b,3
16,0.3162491000039154,68.04809220000607,12345,22,reporter,60,Monday,32,0.7962654471128737,22,71.1131433000046,0,faceWord_exp,71.47689290000562,70.79689420000068,4.57,120,0.6817873999971198,42,12,68.72987960000319,female,image_stim_n.png,neg,0.6799987000049441,69.72937830000592,b,3
17,0.5391538999974728,72.48825310000393,12345,22,island,120,Monday,31,-1.7760144816699572,21,74.77685249999922,1,faceWord_exp,74.92549700000382,74.23769860000175,7.18,60,0.6893005999954767,42,11,73.17755369999941,female,image_stim_p.png,pos,0.687798400002066,69.72937830000592,b,3
18,0.3832691999996314,76.94032690000313,12345,22,computer,60,Monday,31,-1.728066945394655,21,80.07344710000325,1,faceWord_exp,80.37102330000198,79.69017790000362,6.84,120,0.6828291999991052,42,11,77.62315610000223,female,image_stim_p.png,pos,0.6808453999983612,78.62288860000263,b,3
19,0.5198164000030374,81.38028730000224,12345,22,malice,120,Monday,32,3.6887696102955196,22,83.65165750000597,1,faceWord_exp,83.81716070000402,83.13184110000293,2.81,60,0.6876889999984996,42,12,82.06797630000074,female,image_stim_n.png,neg,0.6853196000010939,78.62288860000263,y,3
20,0.6595464000056381,85.83481240000401,12345,22,jam,60,Monday,42,-1.343270424679961,22,89.23227740000584,1,faceWord_exp,89.26270180000574,88.5727310000002,5.81,120,0.6815540999959921,42,13,86.5163665,female,image_stim_n.png,neu,0.6899708000055398,87.51640939999925,y,3
21,0.3393696999992244,90.27319089999946,12345,22,pen,60,Monday,41,-0.23071750329615884,21,93.3613480999993,1,faceWord_exp,93.70858589999989,93.02197840000008,5.63,120,0.6875224000032176,42,13,90.96071330000268,female,image_stim_p.png,neu,0.6866074999998091,91.96155240000371,b,3
22,0.5865124999982072,94.72868569999991,12345,22,pencil,60,Monday,42,0.13339963708933658,22,98.07312880000245,1,faceWord_exp,98.17144580000604,97.48661630000424,5.65,120,0.6950849999993807,42,13,95.4237706999993,female,image_stim_n.png,neu,0.684829500001797,96.42406979999942,y,3
23,0.5528027000036673,99.18226420000428,12345,22,sum,60,Monday,41,0.1511721542964875,21,102.48850840000523,1,faceWord_exp,102.61810500000138,101.93570570000156,5.71,120,0.6883097999962047,42,13,99.87057400000049,female,image_stim_p.png,neu,0.6823992999998154,100.87036520000402,b,3
24,0.33911550000630086,103.63316090000444,12345,22,park,60,Monday,31,-1.9950971558262764,21,106.72020610000618,1,faceWord_exp,107.06450420000328,106.38109059999988,7.0,120,0.683464499998081,42,11,104.31662540000252,female,image_stim_p.png,pos,0.683413600003405,105.31790910000564,b,3
25,0.5182110000023386,108.07203440000012,12345,22,car,120,Monday,31,-1.4106928476010352,21,110.34649090000312,1,faceWord_exp,110.51138050000009,109.82827990000078,6.63,60,0.6906474999996135,42,11,108.76268189999973,female,image_stim_p.png,pos,0.6831005999993067,105.31790910000564,b,3
26,0.48656579999806127,112.51905520000582,12345,22,bird,60,Monday,31,-1.0841943171680315,21,115.75947720000113,1,faceWord_exp,115.95706520000385,115.27291140000307,6.75,120,0.6902145999993081,42,11,113.20926980000513,female,image_stim_p.png,pos,0.6841538000007858,114.21084510000219,b,3
27,0.3971114000014495,116.96692520000215,12345,22,year,120,Monday,41,0.5062695562835388,21,119.12336250000226,1,faceWord_exp,119.40402729999914,118.72625110000081,5.75,60,0.6892482000039308,42,13,117.65617340000608,female,image_stim_p.png,neu,0.677776199998334,114.21084510000219,b,3
28,0.5325394999963464,121.415402300001,12345,22,tobacco,120,Monday,32,2.411295736651624,22,123.70414349999919,1,faceWord_exp,123.85210950000328,123.17160400000284,3.37,60,0.6867519000006723,42,12,122.10215420000168,female,image_stim_n.png,neg,0.6805055000004359,114.21084510000219,y,3
29,0.4632410999984131,125.86491260000184,12345,22,jungle,120,Monday,41,0.07332602516344529,21,128.08183460000146,1,faceWord_exp,128.29701000000205,127.61859350000304,5.7,60,0.6832943999979761,42,13,126.54820699999982,female,image_stim_p.png,neu,0.6784164999990026,114.21084510000219,b,3
30,0.5662974999941071,130.30539980000322,12345,22,glass,60,Monday,41,0.2046331385026182,21,133.62742219999927,1,faceWord_exp,133.7441534000027,133.06112470000517,5.48,120,0.6892538000029163,42,13,130.99465360000613,female,image_stim_p.png,neu,0.6830286999975215,131.99468360000174,b,3
31,0.38171049999800744,134.75781460000144,12345,22,goldfish,120,Monday,31,-1.0930411682114536,21,136.89340130000346,1,faceWord_exp,137.18929919999937,136.51169080000545,6.62,60,0.6831710999977076,42,11,135.44098569999915,female,image_stim_p.png,pos,0.6776083999939146,131.99468360000174,b,3
32,0.6013492999991286,139.20407590000104,12345,22,criminal,120,Monday,32,3.6129749181587063,22,141.5551970000015,1,faceWord_exp,141.63614729999972,140.95384770000237,2.11,60,0.6831502999993972,42,12,139.88722620000044,female,image_stim_n.png,neg,0.68229959999735,131.99468360000174,y,3
33,0.26947249999648193,143.644438000003,12345,22,tuba,120,Monday,41,-0.945340141786388,21,145.6704228000017,1,faceWord_exp,146.08373250000295,145.4009503000052,5.58,60,0.6891360000008717,42,13,144.33357400000386,female,image_stim_p.png,neu,0.6827821999977459,131.99468360000174,b,3
