duration_measured_img,img_trigger,key_t,ID,pause_trigger,word,duration_frames,word_label,condition,onset_word,session,pause_trigger_t,scan day,offset_img,response,delay_frames_after,rt,age,word_score_warriner,correct_resp,img,word_score_pc,offset_word,duration_measured_word,onset_img,delay_frames_before,word_trigger,gender,no
0.7004348620539531,22,7.940694167045876,1,32,tired,42,neg,faceWord_exp,1.0071120460052043,2,2.700728437048383,Monday,8.087378276046365,y,180,0.553750753053464,23,4.29,1,image_stim_n.png,2.351878020671037,1.7025584290386178,0.6954463830334134,7.386943413992412,336,12,female,1
0.7004621619707905,21,18.116836756002158,1,31,luck,42,pos,faceWord_exp,11.086269032035489,2,12.777036881016102,Monday,18.097212855005637,b,180,0.7200860629673116,23,6.73,1,image_stim_p.png,-2.2291915044129413,11.778811368043534,0.6925423360080458,17.396750693034846,336,11,female,2
0.7017750340164639,22,28.059007376024965,1,32,lab,42,neg,faceWord_exp,21.095559668028727,2,22.7867324789986,Monday,28.10675319802249,y,180,0.6540292120189406,23,4.57,1,image_stim_n.png,0.2032181950076048,21.788585355039686,0.6930256870109588,27.404978164006025,336,12,female,3
0.6873644789448008,21,35.60891766403802,1,31,spaghetti,42,pos,faceWord_exp,31.106382205034606,2,32.7963961000205,Monday,35.506290338991676,b,336,0.7899918039911427,23,6.91,1,image_stim_p.png,-1.7539828459428422,31.79820133501198,0.6918191299773753,34.818925860046875,180,11,female,4
0.6877874780329876,22,48.17834942304762,1,42,theory,42,neu,faceWord_exp,41.097524845041335,2,42.7896281570429,Monday,48.093154725036584,y,180,0.7729821760440245,23,5.65,1,image_stim_n.png,0.1106807997481866,41.79120645899093,0.6936816139495932,47.405367247003596,336,13,female,5
0.6988777710357681,21,55.44480708800256,1,31,musical,42,pos,faceWord_exp,51.09300835902104,2,52.782785531017,Monday,55.50890173204243,b,336,0.6347831269958988,23,7.68,1,image_stim_p.png,-1.3503642789447028,51.78429862600751,0.6912902669864707,54.810023961006664,180,11,female,6
0.6885960079962388,22,68.13227495801402,1,42,whole,42,neu,faceWord_exp,61.100644429039676,2,62.79242899699602,Monday,68.09583764901618,y,180,0.7250333169940859,23,5.86,1,image_stim_n.png,0.10630403813009667,61.79417012602789,0.6935256969882175,67.40724164101994,336,13,female,7
0.6877889479510486,22,78.07823759299936,1,32,problem,42,neg,faceWord_exp,71.09293848002562,2,72.7855864459998,Monday,78.08909318299266,y,180,0.6769333579577506,23,3.52,1,image_stim_n.png,4.02985566434138,71.78735359699931,0.694415116973687,77.40130423504161,336,12,female,8
0.6878623270313255,21,88.36767904099543,1,31,carnival,42,pos,faceWord_exp,81.08848958002636,2,82.77868775604293,Monday,88.08223988604732,b,180,0.9733014819794334,23,6.48,1,image_stim_p.png,-2.4114282062334524,81.78051453601802,0.6920249559916556,87.394377559016,336,11,female,9
0.7002102610422298,21,97.94745558599243,1,31,knowledge,42,pos,faceWord_exp,91.0790147120133,2,92.77189676801208,Monday,98.09190543403383,b,180,0.5557604130008258,23,7.28,1,image_stim_p.png,-1.6425048482978826,91.773394939024,0.6943802270106971,97.3916951729916,336,11,female,10
0.7032075269962661,22,107.9713727630442,1,32,excuse,42,neg,faceWord_exp,101.08945107099134,2,102.78154786402592,Monday,108.1018652280327,y,180,0.5727150620077737,23,4.52,1,image_stim_n.png,2.373388118792564,101.78333241603104,0.6938813450396992,107.39865770103643,336,12,female,11
0.6871466020238586,21,115.48664225003449,1,41,monkey,42,neu,faceWord_exp,111.09829365101177,2,112.79128018504707,Monday,115.50077919504838,b,336,0.6730096570099704,23,5.82,1,image_stim_p.png,-0.6680004122251881,111.79291290801484,0.6946192570030689,114.81363259302452,180,13,female,12
0.7017207670141943,22,125.49677057401277,1,42,pan,42,neu,faceWord_exp,121.09388560202206,2,122.78439807903487,Monday,125.51061213004868,y,336,0.6878792109782808,23,5.15,1,image_stim_n.png,0.3296196251321362,121.78617141500581,0.692285812983755,124.80889136303449,180,13,female,13
0.6874883890268393,21,138.63274032599293,1,31,artist,42,pos,faceWord_exp,131.1014099509921,2,132.79413812502753,Monday,138.0976126040332,b,180,1.2226161109865643,23,6.76,1,image_stim_p.png,-1.2978987804410356,131.79591719299788,0.6945072420057841,137.41012421500636,336,11,female,14
0.7021960420534015,21,148.2628286840045,1,31,tree,42,pos,faceWord_exp,141.0942212920054,2,142.78734655404696,Monday,148.10722094704397,b,180,0.8578037790139206,23,7.59,1,image_stim_p.png,-1.3695211950901562,141.78878291801084,0.6945616260054521,147.40502490499057,336,11,female,15
