word_score_pc,ID,onset_img,delay_frames_before,pause_trigger_t,correct_resp,duration_measured_img,response,delay_frames_after,no,duration_frames,offset_word,duration_measured_word,session,offset_img,age,word_trigger,condition,word,word_score_warriner,gender,rt,key_t,word_label,pause_trigger,onset_word,img,img_trigger,scan day
-2.93465986085152,01,4.916678477005917,180,2.7445908180015977,1,0.7016256349961623,b,336,1,42,1.7412282209988916,0.7127340709994314,4,5.618304112002079,22,11,faceWord_exp,festival,6.84,female,0.5726743209961569,5.4893527980020735,pos,31,1.0284941499994602,image_stim_p.png,21,Monday
-1.5215329943370883,01,15.013339848002943,180,12.955174513001111,1,0.6983901089988649,b,336,2,42,11.951856236999447,0.7003535109979566,4,15.711729957001808,22,11,faceWord_exp,bread,6.52,female,0.5190767899985076,15.53241663800145,pos,31,11.25150272600149,image_stim_p.png,21,Monday
2.8496222967354625,01,27.693926599000406,336,23.032147976999113,1,0.7018870419997256,y,180,3,42,22.028912628004036,0.6925605110009201,4,28.39581364100013,22,12,faceWord_exp,empty,3.78,female,0.9732811770008993,28.667207776001305,neg,32,21.336352117003116,image_stim_n.png,22,Monday
0.42679466080263373,01,35.17129780300456,180,33.12526291800168,1,0.6943811749952147,y,336,4,42,32.12153155100532,0.7054179789993213,4,35.86567897799978,22,12,faceWord_exp,zone,4.75,female,0.6155349569962709,35.786832760000834,neg,32,31.416113572005997,image_stim_n.png,22,Monday
2.7437052692255306,01,47.83591045800131,336,43.18593048600451,1,0.6969135710023693,y,180,5,42,42.18266863000463,0.6940458410026622,4,48.53282402900368,22,12,faceWord_exp,stampede,4.48,female,0.6326809890015284,48.46859144700284,neg,32,41.488622789001965,image_stim_n.png,22,Monday
3.1835494020570807,01,55.28871880400402,180,53.246203394002805,1,0.6974826229998143,y,336,6,42,52.242866899003275,0.6929123299996718,4,55.986201427003834,22,12,faceWord_exp,explosion,3.17,female,0.40073537299758755,55.68945417700161,neg,32,51.5499545690036,image_stim_n.png,22,Monday
-3.0311112754680245,01,67.95635445700464,336,63.30644588600262,1,0.6969791119990987,b,180,7,42,62.30311563899886,0.6938231819949578,4,68.65333356900373,22,11,faceWord_exp,peace,7.75,female,0.534083696999005,68.49043815400364,pos,31,61.6092924570039,image_stim_p.png,21,Monday
2.6978270877422883,01,75.40945448200364,180,73.36648394300573,1,0.6968528450015583,y,336,8,42,72.36322880800435,0.6944619760033675,4,76.1063073270052,22,12,faceWord_exp,scream,3.02,female,0.40079097399575403,75.8102454559994,neg,32,71.66876683200098,image_stim_n.png,22,Monday
0.6669259665908855,01,85.48919622900576,180,83.44351686900336,1,0.6942774059934891,y,336,9,42,82.44020749700576,0.706865882006241,4,86.18347363499925,22,13,faceWord_exp,businessman,5.38,female,0.49789396999403834,85.9870901989998,neu,42,81.73334161499952,image_stim_n.png,22,Monday
-1.883093263099396,01,98.15304186100548,336,93.50373197100271,1,0.6976399880004465,b,180,10,42,92.50039331900189,0.6939071209999383,4,98.85068184900592,22,11,faceWord_exp,choir,6.15,female,0.5173817629984114,98.67042362400389,pos,31,91.80648619800195,image_stim_p.png,21,Monday
3.668156535681199,01,105.60651136100205,180,103.56397493000259,1,0.6972671650000848,y,336,11,42,102.56060361900018,0.6943843409972033,4,106.30377852600213,22,12,faceWord_exp,battle,3.52,female,0.8532421959971543,106.4597535569992,neg,32,101.86621927800297,image_stim_n.png,22,Monday
-1.6859102219357711,01,115.66817217600328,180,113.62409303000459,1,0.695918518002145,b,336,12,42,112.62075688200275,0.6945227410033112,4,116.36409069400543,22,11,faceWord_exp,truce,6.42,female,0.3479920210011187,116.0161641970044,pos,31,111.92623414099944,image_stim_p.png,21,Monday
0.18094025084207666,01,128.350395939,336,123.70108294400416,1,0.6975761830035481,b,180,13,42,122.69767026900081,0.707867584998894,4,129.04797212200356,22,13,faceWord_exp,journalist,5.3,female,0.4834997950019897,128.833895734002,neu,41,121.98980268400192,image_stim_p.png,21,Monday
-0.10198134801944247,01,135.80420026000502,180,133.7612523140051,1,0.6966464789948077,y,336,14,42,132.75811326400435,0.694314338004915,4,136.50084673899983,22,12,faceWord_exp,saw,4.16,female,0.700173236997216,136.50437349700223,neg,32,132.06379892599944,image_stim_n.png,22,Monday
2.8314410724962364,01,145.86824358000013,180,143.8211803000013,1,0.6931435750011588,y,336,15,42,142.8183230450013,0.6921599269990111,4,146.56138715500128,22,12,faceWord_exp,denial,3.57,female,0.5472249610029394,146.41546854100307,neg,32,142.1261631180023,image_stim_n.png,22,Monday
-0.4880378396985329,01,155.9245843259996,180,153.88087817300402,1,0.6970077130026766,b,336,16,42,152.8774753040052,0.6932348280024598,4,156.62159203900228,22,13,faceWord_exp,chestnut,5.68,female,0.5672936949995346,156.49187802099914,neu,41,152.18424047600274,image_stim_p.png,21,Monday
-0.4066038871991289,01,168.5864359430052,336,163.9418844460015,1,0.7022782529966207,y,180,17,42,162.93858324100438,0.6943191989994375,4,169.28871419600182,22,13,faceWord_exp,baseball,5.79,female,0.6729381849945639,169.25937412799976,neu,42,162.24426404200494,image_stim_n.png,22,Monday
0.0196438746392397,01,178.65534431900596,336,174.00198592300148,1,0.8967072979939985,b,180,18,42,172.99877558700246,0.6956553609998082,4,179.55205161699996,22,13,faceWord_exp,worker,5.95,female,0.58232554699498,179.23766986600094,neu,41,172.30312022600265,image_stim_p.png,21,Monday
4.5355840269859025,01,186.45487783600402,180,184.4133885110059,1,0.6980513809976401,y,336,19,42,183.40990934300498,0.697053224001138,4,187.15292921700166,22,12,faceWord_exp,torment,2.53,female,0.5024520559964003,186.95732989200042,neg,32,182.71285611900385,image_stim_n.png,22,Monday
-2.8305869761860607,01,199.12849904400355,336,194.47363940700598,1,0.6912078280001879,b,180,20,42,193.46938408200367,0.6906197479984257,4,199.81970687200374,22,11,faceWord_exp,gratitude,6.67,female,0.5956359310002881,199.72413497500384,pos,31,192.77876433400525,image_stim_p.png,21,Monday
0.4395766978022416,01,206.58011361800163,180,204.53353566399892,1,0.6930446199985454,b,336,21,42,203.5298370870005,0.6952887239967822,4,207.27315823800018,22,13,faceWord_exp,red,5.67,female,0.5643773199990392,207.14449093800067,neu,41,202.8345483630037,image_stim_p.png,21,Monday
-0.5273916336755435,01,219.2666701460039,336,214.6101972960023,1,0.6902633639983833,b,180,22,42,213.60650533300213,0.7052411350014154,4,219.95693351000227,22,13,faceWord_exp,scientist,5.83,female,0.9791052520013181,220.2457753980052,neu,41,212.90126419800072,image_stim_p.png,21,Monday
-2.066768843681998,01,229.3187314040042,336,224.67072787500365,1,0.6988334199995734,b,180,23,42,223.66659052300383,0.6957244959994568,4,230.01756482400378,22,11,faceWord_exp,honey,7.27,female,0.46907661899604136,229.78780802300025,pos,31,222.97086602700438,image_stim_p.png,21,Monday
0.29188517290671034,01,239.3837860440035,336,234.73060636800074,1,0.69334341299691,y,180,24,42,233.7267600740015,0.693673335998028,4,240.0771294570004,22,13,faceWord_exp,guard,5.89,female,1.2659080840021488,240.64969412800565,neu,42,233.03308673800348,image_stim_n.png,22,Monday
0.37753019343780747,01,249.44330411600095,336,244.79074753400346,1,0.6938606570038246,y,180,25,42,243.78739898800268,0.6967600260031759,4,250.13716477300477,22,13,faceWord_exp,door,5.43,female,1.183265019004466,250.6265691350054,neu,42,243.0906389619995,image_stim_n.png,22,Monday
-0.9453395472380092,01,259.8187674200017,336,254.85071698200045,1,0.6969498730031773,y,180,26,42,253.84726786900137,0.6944900750022498,4,260.51571729300485,22,13,faceWord_exp,team,5.91,female,0.5506721280034981,260.3694395480052,neu,42,253.15277779399912,image_stim_n.png,22,Monday
-1.7974288604529352,01,267.26996784800576,180,265.22963476400037,1,0.698695551000128,b,336,27,42,264.22465438600193,0.6926378669959377,4,267.9686633990059,22,11,faceWord_exp,bonfire,6.53,female,0.40275406099681277,267.6727219090026,pos,31,263.532016519006,image_stim_p.png,21,Monday
0.060511318752979076,01,277.333229251999,180,275.2892778660025,1,0.6952034100031597,y,336,28,42,274.2856710710039,0.6949906320005539,4,278.02843266200216,22,12,faceWord_exp,pig,4.83,female,0.532887307999772,277.8661165599988,neg,32,273.59068043900334,image_stim_n.png,22,Monday
2.0765857872261098,01,287.41532319100224,180,285.3660037450027,1,0.7071555389993591,y,336,29,42,284.3628692100028,0.7071587379978155,4,288.1224787300016,22,12,faceWord_exp,court,3.52,female,0.4939789700001711,287.9093021610024,neg,32,283.655710472005,image_stim_n.png,22,Monday
3.4698173961771306,01,300.0926713860026,336,295.44257708300574,1,0.6972144259998458,y,180,30,42,294.4393231810027,0.6923468329987372,4,300.78988581200247,22,12,faceWord_exp,animosity,3.4,female,0.5853344560018741,300.6780058420045,neg,32,293.74697634800395,image_stim_n.png,22,Monday
-2.411716547027706,01,307.55510250000225,180,305.5032816400053,1,0.7048235300026136,b,336,31,42,304.4999207569999,0.6946330290011247,4,308.25992603000486,22,11,faceWord_exp,flower,7.3,female,0.44119729699741583,307.99629979699966,pos,31,303.8052877279988,image_stim_p.png,21,Monday
1.95458394600482,01,317.623471425999,180,315.5797955470043,1,0.6958288800014998,y,336,32,42,314.576803639,0.6947562259956612,4,318.3193003060005,22,12,faceWord_exp,snake,4.03,female,0.8823924330063164,318.50586385900533,neg,32,313.88204741300433,image_stim_n.png,22,Monday
-2.547043884761341,01,327.6833025500018,180,325.6402955310041,1,0.6968447019971791,y,336,33,42,324.6372358230001,0.6946107379990281,4,328.380147251999,22,13,faceWord_exp,circus,5.85,female,0.7178023050000775,328.4011048550019,neu,42,323.94262508500105,image_stim_n.png,22,Monday
0.19555716741692625,01,337.742901136,180,335.7005968900048,1,0.6976525620048051,y,336,34,42,334.6970996529999,0.6957585769996513,4,338.4405536980048,22,12,faceWord_exp,majority,4.95,female,1.8542629200019292,339.59716405600193,neg,32,334.00134107600024,image_stim_n.png,22,Monday
