word_score_pc,pause_trigger_t,word_score_warriner,onset_word,img_trigger,word_label,offset_word,img,offset_img,rt,onset_img,session,key_t,word,ID,word_trigger,age,duration_measured_img,correct_resp,delay_frames_after,delay_frames_before,gender,scan day,no,pause_trigger,duration_measured_word,condition,duration_frames,response
1.4290259416609457,2.7244947889994364,3.94,1.021995289993356,22,neg,1.7233140019961866,image_stim_n.png,5.5087161929986905,-1.213077776003047,4.805852192992461,6,3.592774416989414,lawyer,coronatimes,12,22,0.7028640000062296,0,336,180,female,Monday,1,32,0.7013187120028306,faceWord_exp,42,b
-2.539279812815429,12.812653336994117,7.63,11.118346952993306,21,pos,11.811550468992209,image_stim_p.png,15.546551394989365,-2.98172004299704,14.846182395995129,6,11.864462352998089,chocolate,coronatimes,11,22,0.7003689989942359,1,336,180,female,Monday,2,31,0.6932035159989027,faceWord_exp,42,b
3.1738538072533196,22.84979818899592,3.08,21.15589419499156,22,neg,21.84982757800026,image_stim_n.png,28.186205505990074,-5.1973275399941485,27.48296517498966,6,22.28563763499551,sin,coronatimes,12,22,0.7032403310004156,1,180,336,female,Monday,3,32,0.693933383008698,faceWord_exp,42,y
3.7741942061665816,32.93881259098998,2.53,31.193268233997514,22,neg,31.887821337993955,image_stim_n.png,35.6730186129862,-2.9649212369986344,34.97184778099472,6,32.00692654399609,lost,coronatimes,12,22,0.701170831991476,1,336,180,female,Monday,4,32,0.6945531039964408,faceWord_exp,42,y
-1.613773182399739,42.976761048994376,6.38,41.28153169598954,21,pos,41.97585599699232,image_stim_p.png,45.71119453498977,-2.6429605779994745,45.00658290399588,6,42.3636223259964,hygiene,coronatimes,11,22,0.7046116309938952,1,336,180,female,Monday,5,31,0.69432430100278,faceWord_exp,42,b
0.597486551423763,53.014975776997744,5.9,51.319587738995324,22,neu,52.01411709499371,image_stim_n.png,55.74905874498654,-2.745662874993286,55.046149434987456,6,52.30048655999417,medicine,coronatimes,13,22,0.702909309999086,0,336,180,female,Monday,6,42,0.6945293559983838,faceWord_exp,42,b
3.1728286127179004,63.069784567996976,3.14,61.35737637299462,22,neg,62.05204823598615,image_stim_n.png,65.80366565499571,-2.728353350001271,65.10029243199097,6,62.371939081989694,rumor,coronatimes,12,22,0.7033732230047463,1,336,180,female,Monday,7,32,0.6946718629915267,faceWord_exp,42,y
1.5036737146000605,73.10782656999072,3.68,71.4116169810004,22,neg,72.1067990649899,image_stim_n.png,75.84186491598666,-2.0105520490033086,75.13869772199541,6,73.1281456729921,bee,coronatimes,12,22,0.7031671939912485,1,336,180,female,Monday,8,32,0.6951820839894935,faceWord_exp,42,y
4.673386290788297,83.14579730399419,3.38,81.44912268599728,22,neg,82.14493265499186,image_stim_n.png,85.88022842399369,-2.4279824380064383,85.17663250499754,6,82.7486500669911,woe,coronatimes,12,22,0.7035959189961432,1,336,180,female,Monday,9,32,0.6958099689945811,faceWord_exp,42,y
3.587794463102913,93.20085797499632,1.94,91.49159240999143,22,neg,92.18309355599922,image_stim_n.png,95.93465411799843,-2.7968210599938175,95.23434437598917,6,92.43752331599535,prison,coronatimes,12,22,0.7003097420092672,1,336,180,female,Monday,10,32,0.6915011460077949,faceWord_exp,42,y
0.6345811289687322,103.23860112098919,5.64,101.5420413549873,22,neu,102.23771981000027,image_stim_n.png,108.59096526599023,-4.611544193001464,107.88732333399821,6,103.27577914099675,big,coronatimes,13,22,0.7036419319920242,1,180,336,female,Monday,11,42,0.6956784550129669,faceWord_exp,42,y
4.494524106175375,113.29363834799733,2.07,111.59802552299516,22,neg,112.29268083198986,image_stim_n.png,116.04435426399868,-2.693718304988579,115.3238464499882,6,112.63012814499962,funeral,coronatimes,12,22,0.7205078140104888,1,336,180,female,Monday,12,32,0.6946553089946974,faceWord_exp,42,y
-0.15774590184623308,123.36510824499419,5.65,121.65157423799974,21,neu,122.34726658998989,image_stim_p.png,128.7005226619949,-5.226549590006471,127.99662838199583,6,122.77007879198936,comb,coronatimes,13,22,0.7038942799990764,0,180,336,female,Monday,13,41,0.6956923519901466,faceWord_exp,42,y
4.2219398121868315,133.41906830899825,2.29,131.70682105798915,22,neg,132.40200464699592,image_stim_n.png,136.15370268198603,-2.4440528279956197,135.45059029498952,6,133.0065374669939,guilt,coronatimes,12,22,0.7031123869965086,1,336,180,female,Monday,14,32,0.6951835890067741,faceWord_exp,42,y
-1.071197614358652,143.45810752800026,7.33,141.76248065399705,21,pos,142.45681169998716,image_stim_p.png,148.7932355429948,-3.6772727130010026,148.08925938699394,6,144.41198667399294,chipmunk,coronatimes,11,22,0.7039761560008628,1,180,336,female,Monday,15,31,0.6943310459901113,faceWord_exp,42,b
-0.9476055713690849,153.49591403499653,5.81,151.7997975999897,22,neu,152.49489998898935,image_stim_n.png,156.23008424398722,-2.261137837995193,155.52648881298956,6,153.26535097499436,satire,coronatimes,13,22,0.703595430997666,0,336,180,female,Monday,16,42,0.6951023889996577,faceWord_exp,42,b
0.7240429444440241,163.53402512898901,4.55,161.8395503579959,22,neg,162.53298330098914,image_stim_n.png,168.86943304698798,-5.033058600994991,168.16889855699264,6,163.13583995599765,law,coronatimes,12,22,0.7005344899953343,0,180,336,female,Monday,17,32,0.6934329429932404,faceWord_exp,42,b
-1.0219663684796234,173.57204416599416,6.61,171.8758376709884,21,pos,172.57134682098695,image_stim_p.png,176.30627571798686,-2.17822790700302,175.60291627999686,6,173.42468837299384,camera,coronatimes,11,22,0.7033594379900023,1,336,180,female,Monday,18,31,0.6955091499985429,faceWord_exp,42,b
-1.283661754694624,183.610206775993,6.21,181.91437383298762,21,pos,182.60915178198775,image_stim_p.png,188.94561241898919,-5.262548327998957,188.24175596798887,6,182.9792076399899,handshake,coronatimes,11,22,0.7038564510003198,1,180,336,female,Monday,19,31,0.6947779490001267,faceWord_exp,42,b
0.1576901893660491,193.64831035298994,5.49,191.95172110499698,21,neu,192.64721265899425,image_stim_p.png,196.3822211309889,-1.7440652240038617,195.67864266899414,6,193.93457744499028,table,coronatimes,13,22,0.7035784619947663,1,336,180,female,Monday,20,41,0.6954915539972717,faceWord_exp,42,b
