duration_measured_word,ID,word,word_label,img_trigger,no,onset_word,word_trigger,pause_trigger_t,duration_measured_img,word_score_warriner,delay_frames_before,offset_img,img,duration_frames,gender,condition,word_score_pc,offset_word,key_t,age,correct_resp,session,response,onset_img,scan day,delay_frames_after,pause_trigger,rt
0.6967874390029465,jules,prison,neg,22,11,101.44965638800204,12,103.1475338090022,0.7048688610011595,1.94,336,108.48280673599947,image_stim_n.png,42,female,faceWord_exp,3.587794463102913,102.14644382700499,108.2510999599981,20,0,6,l,107.77793787499832,Wednesday,180,32,0.4731620849997853
0.6963787819986464,jules,fee,neg,22,12,111.48818849400413,12,113.18565184600448,0.7058268189939554,2.86,336,118.52093700299883,image_stim_n.png,42,female,faceWord_exp,2.6698720582687456,112.18456727600278,118.34079047100386,20,0,6,l,117.81511018400488,Wednesday,180,32,0.525680286998977
0.694519795004453,jules,dinner,pos,21,13,121.52806417999818,11,123.22387637900101,0.701601857006608,6.4,336,128.55901033700502,image_stim_p.png,42,female,faceWord_exp,-2.2453726125286497,122.22258397500264,128.24456609199842,20,0,6,k,127.85740847999841,Wednesday,180,31,0.38715761200001
0.6967223190004006,jules,analogy,neu,22,14,131.56405427300342,13,133.26177547800035,0.7051031699957093,5.24,180,135.995863103999,image_stim_n.png,42,female,faceWord_exp,0.06851316647377265,132.26077659200382,135.86491596900305,20,0,6,l,135.2907599340033,Wednesday,336,42,0.5741560349997599
0.6968980360034038,jules,table,neu,22,15,141.6020883550009,13,143.2998924229978,0.7051340780017199,5.49,180,146.03398399700382,image_stim_n.png,42,female,faceWord_exp,0.1576901893660491,142.2989863910043,146.00318787700235,20,0,6,l,145.3288499190021,Wednesday,336,42,0.6743379580002511
0.696803294995334,jules,parade,pos,21,16,151.63998240700312,11,153.33799092600384,0.7049915839961614,6.37,180,156.0720623140005,image_stim_p.png,42,female,faceWord_exp,-2.3709211732995845,152.33678570199845,155.90720466600033,20,0,6,k,155.36707073000434,Wednesday,336,31,0.540133935995982
0.6970231759987655,jules,cheese,pos,21,17,161.6780123130011,11,163.37630458299827,0.705190856999252,6.81,180,166.11012350300007,image_stim_p.png,42,female,faceWord_exp,-1.5755240884938977,162.37503548899986,165.91168338200077,20,0,6,k,165.40493264600082,Wednesday,336,31,0.5067507359999581
0.6963023390053422,jules,sin,neg,22,18,171.7160034519984,12,173.4141920550028,0.7053333910007495,3.08,180,176.14819526200154,image_stim_n.png,42,female,faceWord_exp,3.1738538072533196,172.41230579100375,176.05066493200138,20,0,6,l,175.4428618710008,Wednesday,336,32,0.6078030610005953
0.6970110320035019,jules,big,neu,21,19,181.75421188899782,13,183.4522241310042,0.7053705220023403,5.64,336,188.78755651100073,image_stim_p.png,42,female,faceWord_exp,0.6345811289687322,182.45122292100132,188.63954615100374,20,0,6,k,188.0821859889984,Wednesday,180,41,0.5573601620053523
0.6958433269974194,jules,chipmunk,pos,21,20,191.7933094340042,11,193.49035072300467,0.7052227339954698,7.33,336,198.82565062199865,image_stim_p.png,42,female,faceWord_exp,-1.071197614358652,192.4891527610016,198.79490980200353,20,0,6,k,198.12042788800318,Wednesday,180,31,0.6744819140003528
0.6947441970041837,jules,era,neu,22,21,201.83260767799948,13,203.52841792200343,0.7018202589970315,5.29,336,208.86372078899876,image_stim_n.png,42,female,faceWord_exp,0.38949539348709145,202.52735187500366,208.78356537200307,20,0,6,l,208.16190053000173,Wednesday,180,42,0.6216648420013371
0.6964295110010426,jules,home,pos,21,22,211.8684591679994,11,213.5665552540013,0.7044935429948964,7.48,180,216.3002256079999,image_stim_p.png,42,female,faceWord_exp,-2.2232275900644445,212.56488867900043,216.15374340199924,20,0,6,k,215.595732065005,Wednesday,336,31,0.558011336994241
0.6956444669995108,jules,river,pos,21,23,221.9079171859994,11,223.60460068500106,0.706929501000559,6.72,180,226.33854526500363,image_stim_p.png,42,female,faceWord_exp,-1.8284590275958619,222.6035616529989,226.19003544500447,20,0,6,k,225.63161576400307,Wednesday,336,31,0.5584196810013964
0.697005010995781,jules,gunshot,neg,22,24,231.9446625280034,12,233.64270376700006,0.7049694410015945,2.79,336,238.97802571800275,image_stim_n.png,42,female,faceWord_exp,3.2726955917764444,232.64166753899917,239.02952853500028,20,0,6,l,238.27305627700116,Wednesday,180,32,0.7564722579991212
0.6957866450029542,jules,judge,neg,22,25,241.98399671600055,12,243.68078501800483,0.7039786050008843,3.89,336,249.0163891550037,image_stim_n.png,42,female,faceWord_exp,1.421533554407035,242.6797833610035,249.00182449100248,20,0,6,l,248.31241055000282,Wednesday,180,32,0.6894139409996569
0.6967809810012113,jules,satire,neu,22,26,252.02106765200006,13,253.71887850000348,0.705106182002055,5.81,180,256.45296859700466,image_stim_n.png,42,female,faceWord_exp,-0.9476055713690849,252.71784863300127,256.2885258280003,20,0,6,l,255.7478624150026,Wednesday,336,42,0.5406634129976737
0.6968371309994836,jules,escalator,neu,22,27,262.05900982300227,13,263.75697177200345,0.7050094890000764,5.95,336,269.0922961309989,image_stim_n.png,42,female,faceWord_exp,-0.1293625696653618,262.75584695400175,269.1122554350004,20,0,6,l,268.3872866419988,Wednesday,180,42,0.724968793001608
0.6972789930005092,jules,crow,neg,22,28,272.0966218620015,12,273.79459743900225,0.705583281996951,4.32,180,276.52984865500184,image_stim_n.png,42,female,faceWord_exp,0.8985553834191027,272.793900855002,276.3481586350026,20,0,6,l,275.8242653730049,Wednesday,336,32,0.5238932619977277
0.6917751430009957,jules,audience,neu,22,29,282.14058859500074,13,283.83234750200063,0.7019646740009193,5.89,180,286.5672473270024,image_stim_n.png,42,female,faceWord_exp,-0.7656585604551551,282.83236373800173,286.35215312600485,20,0,6,l,285.8652826530015,Wednesday,336,42,0.48687047300336417
0.6967382609946071,jules,chocolate,pos,21,30,292.173569866005,11,293.87123404900194,0.7049197340020328,7.63,180,296.6053330030045,image_stim_p.png,42,female,faceWord_exp,-2.539279812815429,292.8703081269996,296.673751043003,20,0,6,k,295.90041326900246,Wednesday,336,31,0.773337774000538
0.6964993980000145,jules,politician,neg,22,31,302.2116982139996,12,303.9093636079997,0.7044795260007959,3.25,336,309.2440035899999,image_stim_n.png,42,female,faceWord_exp,1.7380634654586231,302.90819761199964,309.0144352360003,20,0,6,l,308.5395240639991,Wednesday,180,32,0.47491117200115696
0.6964019849983742,jules,honeymoon,pos,21,32,312.25003638199996,11,313.9475046849984,0.7045001500009676,7.53,336,319.2822784210002,image_stim_p.png,42,female,faceWord_exp,-3.0889019952949432,312.94643836699834,319.0859216309982,20,0,6,k,318.57777827099926,Wednesday,180,31,0.5081433599989396
0.696824516999186,jules,medicine,neu,21,33,322.28777676100435,13,323.98554278800293,0.7045933580011479,5.9,336,329.32028975400317,image_stim_p.png,42,female,faceWord_exp,0.597486551423763,322.98460127800354,329.14029342999856,20,0,6,k,328.615696396002,Wednesday,180,41,0.5245970339965425
0.6969819910009392,jules,rake,neg,22,34,332.32561755200004,12,334.02366125000117,0.7053699499956565,4.75,180,336.75772701700043,image_stim_n.png,42,female,faceWord_exp,0.5993691927879942,333.022599543001,336.61094495100406,20,0,6,l,336.0523570670048,Wednesday,336,32,0.5585878839992802
0.6965822479978669,jules,advice,neu,21,35,342.3641122390036,13,344.06170684599783,0.7054419579944806,5.78,180,346.7957779139979,image_stim_p.png,42,female,faceWord_exp,-0.30581232848456497,343.06069448700146,346.51564904300176,20,0,6,k,346.0903359560034,Wednesday,336,41,0.4253130869983579
0.6969165460031945,jules,soccer,neu,22,36,352.4018316750007,13,354.0998259350017,0.7045477969950298,5.84,180,356.8337661769983,image_stim_n.png,42,female,faceWord_exp,-0.6912617476649511,353.0987482210039,356.60267562900117,20,0,6,l,356.1292183800033,Wednesday,336,42,0.47345724899787456
0.6967436129998532,jules,pumpkin,pos,21,37,362.4568044090047,11,364.1546241870019,0.7044191340028192,7.0,336,369.48991326000396,image_stim_p.png,42,female,faceWord_exp,-1.1380831950062478,363.15354802200454,369.3928948910034,20,0,6,k,368.78549412600114,Wednesday,180,31,0.6074007650022395
0.6942925039984402,jules,party,pos,21,38,372.4974487770014,11,374.1927166290043,0.7017733719985699,7.18,336,379.5280508930009,image_stim_p.png,42,female,faceWord_exp,-2.3202480308548075,373.19174128099985,379.24585852100427,20,0,6,k,378.82627752100234,Wednesday,180,31,0.41958100000192644
0.697028575996228,jules,chair,neu,21,39,382.53260281700204,13,384.23085595799785,0.7044632819961407,5.89,336,389.56604574000085,image_stim_p.png,42,female,faceWord_exp,-0.4928774877246448,383.2296313929983,389.46926700600307,20,0,6,k,388.8615824580047,Wednesday,180,41,0.6076845479983604
0.6968969720037421,jules,guilt,neg,22,40,392.57094092199986,12,394.2689079070042,0.7050516469971626,2.29,180,397.00295186199946,image_stim_n.png,42,female,faceWord_exp,4.2219398121868315,393.2678378940036,396.7735467050006,20,0,6,l,396.2979002150023,Wednesday,336,32,0.4756464899983257
0.6964152319997083,jules,lawyer,neg,22,41,402.60915853900224,12,404.3072691990019,0.7048612079961458,3.94,336,409.64221610299865,image_stim_n.png,42,female,faceWord_exp,1.4290259416609457,403.30557377100195,409.3120068770004,20,0,6,l,408.9373548950025,Wednesday,180,32,0.37465198199788574
0.6961479390010936,jules,mayor,neg,22,42,412.64671436700155,12,414.34551824499795,0.7046667920003529,4.59,336,419.67987536099827,image_stim_n.png,42,female,faceWord_exp,0.3271241198863318,413.34286230600264,419.3488060680029,20,0,6,l,418.9752085689979,Wednesday,180,32,0.37359749900497263
0.696869234998303,jules,role,neu,21,43,422.68532083000173,13,424.38344832900475,0.7048321369948098,5.1,336,429.7184128759982,image_stim_p.png,42,female,faceWord_exp,0.07641955756997082,423.38219006500003,429.5049990789994,20,0,6,k,429.0135807390034,Wednesday,180,41,0.4914183399960166
0.6970513799969922,jules,woe,neg,22,44,432.72314266000467,12,434.42124921600043,0.7049541439992026,3.38,180,437.1553103960032,image_stim_n.png,42,female,faceWord_exp,4.673386290788297,433.42019404000166,437.0075131929989,20,0,6,l,436.450356252004,Wednesday,336,32,0.5571569409949007
0.6969091430000844,jules,rumor,neg,22,45,442.76138122200064,12,444.45937183299975,0.7055282680012169,3.14,180,447.19345882500056,image_stim_n.png,42,female,faceWord_exp,3.1728286127179004,443.4582903650007,447.09561325400136,20,0,6,l,446.48793055699934,Wednesday,336,32,0.6076826970020193
0.6942072549936711,jules,scooter,neu,21,46,452.80221350300417,13,454.49729321199993,0.7019911540046451,5.42,180,457.23152257600304,image_stim_p.png,42,female,faceWord_exp,-0.9209473384247756,453.49642075799784,,20,,6,,456.5295314219984,Wednesday,336,41,
0.6970581089990446,jules,old,neg,22,47,462.83739741900354,12,464.53552919100184,0.7045299870005692,3.19,336,469.87078537000343,image_stim_n.png,42,female,faceWord_exp,1.5556418242275696,463.5344555280026,469.74061066700233,20,0,6,l,469.16625538300286,Wednesday,180,32,0.5743552839994663
0.6969972200022312,jules,sun,pos,21,48,472.87556390700047,11,474.57359119399916,0.7051494900006219,6.92,336,479.9088698560008,image_stim_p.png,42,female,faceWord_exp,-1.2017878999114775,473.5725611270027,479.76290086800145,20,1,6,l,479.2037203660002,Wednesday,180,31,0.5591805020012544
0.696974267004407,jules,folly,neg,22,49,482.9136658360003,12,484.6117334310038,0.7054139809988555,4.11,180,487.3459085610011,image_stim_n.png,42,female,faceWord_exp,2.52891321026023,483.6106401030047,487.047268868002,20,1,6,k,486.64049458000227,Wednesday,336,32,0.40677428799972404
0.6971300520017394,jules,bee,neg,22,50,492.9516252059984,12,494.6497415420017,0.7056972310019773,3.68,336,499.985036252001,image_stim_n.png,42,female,faceWord_exp,1.5036737146000605,493.64875525800016,499.80436946100235,20,0,6,l,499.27933902099903,Wednesday,180,32,0.5250304400033201
0.6966762369993376,jules,prairie,neu,22,51,502.9901437119988,13,504.68783959100256,0.7047189719960443,5.33,336,510.02316964299825,image_stim_n.png,42,female,faceWord_exp,-1.1818642926883074,503.68681994899816,509.7428412790032,20,0,6,l,509.3184506710022,Wednesday,180,42,0.4243906080009765
0.6966769920036313,jules,accordion,neu,21,52,513.0282594989985,13,514.7259631179986,0.7048167570028454,5.26,336,520.0615320760044,image_stim_p.png,42,female,faceWord_exp,-0.8574934623041074,513.7249364910022,519.864132527,20,1,6,l,519.3567153190015,Wednesday,180,41,0.5074172079985146
0.6972129630012205,jules,elm,pos,21,53,523.065983364002,11,524.7635906709984,0.7050257200025953,6.32,336,530.0993478570017,image_stim_p.png,42,female,faceWord_exp,-1.1812540207039297,523.7631963270032,529.7010667450013,20,0,6,k,529.3943221369991,Wednesday,180,31,0.30674460800219094
0.6958856499986723,jules,funeral,neg,22,54,533.1043503469991,12,534.8021048860028,0.7051091239991365,2.07,336,540.1374484100015,image_stim_n.png,42,female,faceWord_exp,4.494524106175375,533.8002359969978,539.8572215870008,20,0,6,l,539.4323392860024,Wednesday,180,32,0.4248823009984335
0.6939234110031975,jules,finger,neu,21,55,543.1450139320004,13,544.8434336770006,0.7025414710005862,5.8,336,550.175545955004,image_stim_p.png,42,female,faceWord_exp,-0.3659926056186196,543.8389373430036,550.009885421001,20,0,6,k,549.4730044840035,Wednesday,180,41,0.536880936997477
0.696876797999721,jules,forest,pos,21,56,553.1804077240013,11,554.8783208470049,0.704964121003286,6.68,180,557.6123561490022,image_stim_p.png,42,female,faceWord_exp,-1.6320665929887423,553.877284522001,557.4147896619979,20,0,6,k,556.9073920279989,Wednesday,336,31,0.5073976339990622
0.6969779030041536,jules,church,neu,21,57,563.2184580850007,13,564.916449301003,0.7049844460052554,5.21,336,570.2517004750043,image_stim_p.png,42,female,faceWord_exp,0.4070035035588155,563.9154359880049,570.1025973880023,20,0,6,k,569.5467160289991,Wednesday,180,41,0.5558813590032514
0.6965992389959865,jules,handshake,pos,21,58,573.2568981420045,11,574.9542125900043,0.705483509998885,6.21,336,580.2901507920033,image_stim_p.png,42,female,faceWord_exp,-1.283661754694624,573.9534973810005,579.9915062729997,20,0,6,k,579.5846672820044,Wednesday,180,31,0.4068389909953112
0.695834111997101,jules,protest,neg,22,59,583.2956320680023,12,584.9921207070001,0.7048727189976489,4.42,336,590.3279553890025,image_stim_n.png,42,female,faceWord_exp,1.346131993343653,583.9914661799994,590.1302209269998,20,0,6,l,589.6230826700048,Wednesday,180,32,0.5071382569949492
0.6968836849991931,jules,hygiene,pos,21,60,593.332781860001,11,595.0307345430047,0.7049015379961929,6.38,180,597.7647038180003,image_stim_p.png,42,female,faceWord_exp,-1.613773182399739,594.0296655450002,597.6012236140014,20,0,6,k,597.0598022800041,Wednesday,336,31,0.5414213339972775
