word_score_pc,age,response,key_t,delay_frames_before,onset_img,duration_frames,word,onset_word,gender,pause_trigger,pause_trigger_t,delay_frames_after,word_trigger,word_label,session,word_score_warriner,offset_img,img,no,offset_word,scan day,ID,img_trigger,correct_resp,condition,duration_measured_word,duration_measured_img,rt
-2.641671297166366,22,b,101.89768779999577,336,107.30613209994044,42,peaceful,100.98646499996539,female,31,102.68045709992293,180,11,pos,5,8.0,107.997005000012,image_stim_p.png,11,101.68011760001536,Monday,5,21,1,faceWord_exp,0.6936526000499725,0.6908729000715539,-5.4084442999446765
0.07992973296861662,22,b,112.0624313999433,336,117.32978349993937,42,clue,111.00625199999195,female,41,112.69673309999052,180,13,neu,5,5.38,118.01230369997211,image_stim_p.png,12,111.69661480002105,Monday,5,21,1,faceWord_exp,0.6903628000291064,0.6825202000327408,-5.26735209999606
2.2468136409924253,22,b,121.98101360001601,180,124.73428099998273,42,ambulance,121.02402210002765,female,32,122.71283949993085,336,12,neg,5,3.71,125.41157220001332,image_stim_n.png,13,121.71199450001586,Monday,5,22,0,faceWord_exp,0.6879723999882117,0.6772912000305951,-2.7532673999667168
0.3309936143559913,22,b,131.96256439993158,180,134.7302028000122,42,newspaper,131.03120099997614,female,42,132.71140569995623,336,13,neu,5,5.11,135.40993429999799,image_stim_n.png,14,131.7112096999772,Monday,5,22,0,faceWord_exp,0.6800087000010535,0.6797314999857917,-2.767638400080614
0.4587040848007746,22,b,141.9767673999304,180,144.72919929993805,42,company,141.0122389999451,female,42,142.709529499989,336,13,neu,5,5.64,145.4081696999492,image_stim_n.png,15,141.70903339993674,Monday,5,22,0,faceWord_exp,0.6967943999916315,0.6789704000111669,-2.7524319000076503
-1.2194148821621404,22,b,151.95981829997618,336,157.34476819995325,42,penguin,151.0239401999861,female,31,152.70904709992465,180,11,pos,5,6.65,158.0239331999328,image_stim_p.png,16,151.70801850000862,Monday,5,21,1,faceWord_exp,0.6840783000225201,0.6791649999795482,-5.384949899977073
-1.235914274808286,22,b,162.45876890001819,336,167.35906249994878,42,corn,161.03302059997804,female,41,162.7244094000198,180,13,neu,5,5.95,168.03936119994614,image_stim_p.png,17,161.72218029992655,Monday,5,21,1,faceWord_exp,0.6891596999485046,0.6802986999973655,-4.900293599930592
3.227422121163128,22,y,172.0221218999941,180,174.75564869993832,42,riot,171.04032719996758,female,32,172.73982749995776,336,12,neg,5,3.15,175.43687029997818,image_stim_n.png,18,171.7393591,Monday,5,22,1,faceWord_exp,0.6990319000324234,0.6812216000398621,-2.7335267999442294
-0.7502239645266248,22,b,181.97317259991542,336,187.36060489993542,42,ticket,181.0538169000065,female,42,182.73847749992274,180,13,neu,5,5.28,188.03681149997283,image_stim_n.png,19,181.7375223999843,Monday,5,22,0,faceWord_exp,0.6837054999778047,0.6762066000374034,-5.387432300020009
-2.3591802685249372,22,b,191.80469199991785,180,194.74805029993877,42,applause,191.05191269994248,female,31,192.73647240002174,336,11,pos,5,7.12,195.43563860002905,image_stim_p.png,20,191.73703439999372,Monday,5,21,1,faceWord_exp,0.6851217000512406,0.6875883000902832,-2.9433583000209183
