duration_measured_word,pause_trigger_t,word_trigger,img_trigger,pause_trigger,response,age,ID,condition,word_score_pc,img,duration_frames,scan day,word_label,onset_word,session,offset_img,gender,offset_word,key_t,delay_frames_after,word,delay_frames_before,rt,onset_img,no,correct_resp,duration_measured_img,word_score_warriner
0.7007251850009197,2.7225224019985035,11,21,31,b,20,001,faceWord_exp,-1.0752281295040744,image_stim_p.png,42,Monday,pos,1.0216554759990686,2,5.490216346999659,female,1.7223806609999883,5.460080983999433,336,mercy,180,0.6624194920004811,4.7976614919989515,1,1,0.6925548550007079,6.4
0.6939171459998761,12.792054312998516,13,22,42,y,20,001,faceWord_exp,0.3495373155897487,image_stim_n.png,42,Monday,neu,11.097986160999426,2,18.12663887099916,female,11.791903306999302,18.16248851799901,180,winter,336,0.7438935219997802,17.41859499599923,2,1,0.7080438749999303,5.5
0.6942816660011886,22.827610495000044,12,22,32,y,20,001,faceWord_exp,1.0482300490198866,image_stim_n.png,42,Monday,neg,21.131616166998356,2,28.161073651999686,female,21.825897832999544,28.114019318998544,180,ricochet,336,0.6608774439991976,27.453141874999346,3,1,0.7079317770003399,4.75
0.6931648240006325,32.86205559299924,12,22,32,y,20,001,faceWord_exp,2.373388118792564,image_stim_n.png,42,Monday,neg,31.167894876998616,2,35.59500744599973,female,31.86105970099925,35.581996672999594,336,excuse,180,0.6931890659998317,34.88880760699976,4,1,0.7061998389999644,4.52
0.6952537310007756,42.89740691299994,12,22,32,y,20,001,faceWord_exp,1.3393636650983416,image_stim_n.png,42,Monday,neg,41.201349363998816,2,48.23148647299968,female,41.89660309499959,48.10140807099924,180,heavy,336,0.5791815070006123,47.52222656399863,5,1,0.7092599090010481,4.78
0.6956636350005283,52.93233614899873,11,21,31,b,20,001,faceWord_exp,-1.7608811602119443,image_stim_p.png,42,Monday,pos,51.23581085599835,2,55.66595493099885,female,51.93147449099888,55.384617804998925,336,summer,180,0.4273723339993012,54.957245470999624,6,1,0.708709459999227,7.5
0.7104623609993723,62.98340218099838,11,21,31,b,20,001,faceWord_exp,-2.5746228757417584,image_stim_p.png,42,Monday,pos,61.272632021999016,2,65.70074062099957,female,61.98309438299839,65.26912042599906,336,barbecue,180,0.26322397500007355,65.00589645099899,7,1,0.6948441700005787,7.1
0.6957753079987015,73.00223076099974,13,21,41,b,20,001,faceWord_exp,-0.09980687036967174,image_stim_p.png,42,Monday,neu,71.30551672799993,2,78.33561447299871,female,72.00129203599863,78.05593928799863,180,eggplant,336,0.4284377719995973,77.62750151599903,8,1,0.7081129569996847,5.55
0.6950215819997538,83.03713977199914,12,22,32,y,20,001,faceWord_exp,1.472290472628449,image_stim_n.png,42,Monday,neg,81.3412146619994,2,85.76992789999895,female,82.03623624399916,85.60676735699963,336,clang,180,0.5449373459996423,85.06183001099998,9,1,0.7080978889989638,4.1
0.6942991310006619,93.07140999799958,12,22,32,y,20,001,faceWord_exp,0.2032181950076048,image_stim_n.png,42,Monday,neg,91.37685566099935,2,98.38880210899879,female,92.07115479200002,98.02562530199975,180,lab,336,0.329048233001231,97.69657706899852,10,1,0.6922250400002667,4.57
0.6961517529998673,103.09028019299876,12,22,32,y,20,001,faceWord_exp,0.7321109855355353,image_stim_n.png,42,Monday,neg,101.39286808299948,2,105.82341544500014,female,102.08901983599935,105.44306823199986,336,axe,180,0.3278467290001572,105.1152215029997,11,1,0.7081939420004346,3.48
0.6951966719989287,113.1251308840001,11,21,31,b,20,001,faceWord_exp,-1.3503642789447028,image_stim_p.png,42,Monday,pos,111.42909353499999,2,115.85878795699864,female,112.12429020699892,115.62897553399853,336,musical,180,0.47792928199851303,115.15104625200001,12,1,0.7077417049986252,7.68
0.6949025009998877,123.16004620799868,13,21,41,b,20,001,faceWord_exp,0.3228926581020319,image_stim_p.png,42,Monday,neu,121.46434290899924,2,125.87663976199838,female,122.15924540999913,125.69614788299987,336,street,180,0.514133867000055,125.18201401599981,13,1,0.6946257459985645,5.07
0.694865650999418,133.17831793199912,13,21,41,b,20,001,faceWord_exp,-0.5485436049411244,image_stim_p.png,42,Monday,neu,131.48254477099908,2,135.89510067299852,female,132.1774104219985,135.78186222299883,336,apartment,180,0.5800157849989773,135.20184643799985,14,1,0.6932542349986761,5.72
0.6942961280001327,143.1964899149989,12,22,32,y,20,001,faceWord_exp,0.6502198887451732,image_stim_n.png,42,Monday,neg,141.50144063299922,2,145.91359620099865,female,142.19573676099935,145.61636121599986,336,office,180,0.39665187100035837,145.2197093449995,15,1,0.6938868559991533,4.54
0.6950373380004748,153.214621395,12,22,32,y,20,001,faceWord_exp,4.02985566434138,image_stim_n.png,42,Monday,neg,151.51898617299958,2,158.5484730469998,female,152.21402351100005,158.11739354499878,180,problem,336,0.273735360999126,157.84365818399965,16,1,0.7048148630001378,3.52
0.6932636380006443,163.24970005199975,11,21,31,b,20,001,faceWord_exp,-2.2291915044129413,image_stim_p.png,42,Monday,pos,161.5556454359994,2,165.9833865749988,female,162.24890907400004,165.73650436299977,336,luck,180,0.4599011749996862,165.27660318800008,17,1,0.7067833869987226,6.73
0.695344035000744,173.2845828720001,13,21,41,y,20,001,faceWord_exp,0.3296196251321362,image_stim_p.png,42,Monday,neu,171.58844471299926,2,176.0180323759996,female,172.283788748,175.6879561299993,336,pan,180,0.3778468700002122,175.31010925999908,18,0,0.7079231160005293,5.15
0.6951841199988849,183.31941162600015,12,22,32,y,20,001,faceWord_exp,0.5494484707734639,image_stim_n.png,42,Monday,neg,181.62347717400007,2,188.65347112199925,female,182.31866129399896,188.32273030599936,180,stone,336,0.3769412399997236,187.94578906599963,19,1,0.7076820559996122,4.81
0.6950792860006914,193.3542010429992,11,21,31,b,20,001,faceWord_exp,-1.2978987804410356,image_stim_p.png,42,Monday,pos,191.6585579019993,2,198.67168937899987,female,192.353637188,198.47503326900005,180,artist,336,0.4953914560010162,197.97964181299903,20,1,0.6920475660008378,6.76
0.6947432800006936,203.37259169499885,11,21,31,b,20,001,faceWord_exp,-2.4114282062334524,image_stim_p.png,42,Monday,pos,201.67704492199846,2,208.68977649399858,female,202.37178820199915,208.64306325299913,180,carnival,336,0.6456814209996082,207.99738183199952,21,1,0.6923946619990602,6.48
0.6951327259994287,213.39086263799982,11,21,31,b,20,001,faceWord_exp,-2.0702836690965865,image_stim_p.png,42,Monday,pos,211.6949076109995,2,218.72475750899866,female,212.39004033699894,218.56053066799905,180,restaurant,336,0.5435897429997567,218.0169409249993,22,1,0.7078165839993744,6.95
0.6936308590011322,223.42569630099933,12,22,32,b,20,001,faceWord_exp,3.561717315569441,image_stim_n.png,42,Monday,neg,221.73138713199842,2,228.75973877199976,female,222.42501799099955,228.51299885699882,180,landslide,336,0.4599687049994827,228.05303015199934,23,0,0.7067086200004269,4.76
0.6957901509995281,233.46066363699902,13,22,42,b,20,001,faceWord_exp,0.0657349158769076,image_stim_n.png,42,Monday,neu,231.76406582199888,2,236.1796110539999,female,232.4598559729984,235.88099068099837,336,camel,180,0.39628900199932104,235.48470167899904,24,0,0.6949093750008615,5.29
0.6953359769995586,243.47892985499857,13,21,41,b,20,001,faceWord_exp,-0.6680004122251881,image_stim_p.png,42,Monday,neu,241.7828892059988,2,246.19599115299934,female,242.47822518299836,245.89777145799962,336,monkey,180,0.39366305000112334,245.5041084079985,25,1,0.6918827450008393,5.82
0.6955587860011292,253.49715440899854,11,21,31,b,20,001,faceWord_exp,-1.2502658664257256,image_stim_p.png,42,Monday,pos,251.80063557599897,2,258.8145125249994,female,252.4961943620001,258.50122059800015,180,day,336,0.3789099600016925,258.12231063799845,26,1,0.6922018870009197,6.36
0.6943635219995485,263.5154199640001,11,21,31,b,20,001,faceWord_exp,-1.926056195769395,image_stim_p.png,42,Monday,pos,261.82019231699996,2,268.8326638059989,female,262.5145558389995,268.7356055169985,180,fireworks,336,0.5944264589998056,268.14117905799867,27,1,0.6914847480002209,6.8
0.694849597000939,273.5335214030001,13,21,41,y,20,001,faceWord_exp,0.4272037094573085,image_stim_p.png,42,Monday,neu,271.83794126799876,2,276.2670560429997,female,272.5327908649997,275.8028315069987,336,scissors,180,0.24356380599965632,275.55926770099904,28,0,0.7077883420006401,5.03
0.6943487480002659,283.56859360699855,11,21,31,y,20,001,faceWord_exp,-1.7539828459428422,image_stim_p.png,42,Monday,pos,281.87333660999866,2,288.8858482059986,female,282.5676853579989,283.52135356100007,180,spaghetti,336,-4.672035772999152,288.1933893339992,29,0,0.6924588719994063,6.91
