word_score_pc,pause_trigger_t,duration_measured_img,condition,onset_word,duration_measured_word,word_score_warriner,duration_frames,img,word,word_label,gender,rt,response,session,key_t,ID,correct_resp,age,img_trigger,scan day,offset_word,offset_img,onset_img,word_trigger,pause_trigger,delay_frames_before,no,delay_frames_after
0.002541127499528235,2.7236340999952517,0.6968967000138946,faceWord_exp,1.0207213000394404,0.7024531999486499,5.84,42,image_stim_n.png,umbrella,neu,male,0.4822629999835044,y,5,7.837694499990903,AHJ,1,22,22,Monday,1.7231744999880902,8.052328200021293,7.355431500007398,13,42,336,1,180
-1.1343736111597311,12.751836500014178,0.6974912000005133,faceWord_exp,11.057088200002909,0.6938821999938227,5.57,42,image_stim_p.png,rum,neu,male,0.4326918000006117,b,5,17.81586889998289,AHJ,1,22,21,Monday,11.750970399996731,18.08066829998279,17.383177099982277,13,41,336,2,180
0.16108323717668446,22.778682800009847,0.7016077999724075,faceWord_exp,21.09041940001771,0.6882772999815643,5.56,42,image_stim_p.png,desk,neu,male,0.43555980001110584,b,5,27.84281280002324,AHJ,1,22,21,Monday,21.778696699999273,28.10886079998454,27.407253000012133,13,41,336,3,180
0.7498341013103271,32.82357900001807,0.700891499989666,faceWord_exp,31.11936459998833,0.703755300026387,4.26,42,image_stim_n.png,dictation,neg,male,0.385185899969656,y,5,35.23860240000067,AHJ,1,22,22,Monday,31.823119900014717,35.55430800002068,34.85341650003102,12,32,180,4,336
0.8708146708303101,42.85094510001363,0.7015984000172466,faceWord_exp,41.15773800003808,0.6931685999734327,4.89,42,image_stim_n.png,banker,neg,male,0.4199304000358097,y,5,45.300142400024924,AHJ,1,22,22,Monday,41.85090660001151,45.58181040000636,44.880211999989115,12,32,180,5,336
3.227422121163128,52.87908779998543,0.701491600018926,faceWord_exp,51.184705000021495,0.6938735999865457,3.15,42,image_stim_n.png,riot,neg,male,0.5360885999980383,y,5,55.44457200000761,AHJ,1,22,22,Monday,51.87857860000804,55.6099750000285,54.90848340000957,12,32,180,6,336
-2.3591802685249372,62.90627450001193,0.6968159999814816,faceWord_exp,61.21596629999112,0.6901367999962531,7.12,42,image_stim_p.png,applause,pos,male,0.2653046000050381,b,5,65.20560270000715,AHJ,1,22,21,Monday,61.90610309998738,65.63711409998359,64.94029810000211,11,31,180,7,336
-1.4373817092238501,72.93401830003131,0.7003499999991618,faceWord_exp,71.24026330001652,0.6938464000122622,6.05,42,image_stim_p.png,drum,pos,male,0.4520486000110395,b,5,75.41722040000604,AHJ,1,22,21,Monday,71.93410970002878,75.66552179999417,74.965171799995,11,31,180,8,336
3.0668244091236065,82.9618032000144,0.7008858000044711,faceWord_exp,81.27219570003217,0.6895660999580286,2.82,42,image_stim_n.png,whine,neg,male,0.2855593000422232,y,5,87.87626660004025,AHJ,1,22,22,Monday,81.9617617999902,88.2915931000025,87.59070729999803,12,32,336,9,180
0.4587040848007746,93.0061388000031,0.701203299977351,faceWord_exp,91.3013004999957,0.7049168000230566,5.64,42,image_stim_n.png,company,neu,male,0.269317600002978,b,5,97.90414960001362,AHJ,0,22,22,Monday,92.00621730001876,98.336035299988,97.63483200001065,13,42,336,10,180
-1.178487968131687,103.03434459998971,0.6996939000091515,faceWord_exp,101.34354080003686,0.6904741000034846,6.81,42,image_stim_p.png,tangerine,pos,male,0.46847770002204925,b,5,105.53349810000509,AHJ,1,22,21,Monday,102.03401490004035,105.76471429999219,105.06502039998304,11,31,180,11,336
-1.211925852261804,113.06174700002884,0.7001804999890737,faceWord_exp,111.36880130000645,0.6929156000260264,6.41,42,image_stim_p.png,morning,pos,male,0.41820660000666976,b,5,115.51059890002944,AHJ,1,22,21,Monday,112.06171690003248,115.79257280001184,115.09239230002277,11,31,180,12,336
-1.2194148821621404,123.08984100003727,0.7014208000036888,faceWord_exp,121.39644450001651,0.69298529997468,6.65,42,image_stim_p.png,penguin,pos,male,0.4028022999991663,b,5,128.1205889999983,AHJ,1,22,21,Monday,122.0894297999912,128.4192075000028,127.71778669999912,11,31,336,13,180
-0.8220066925000616,133.11823930003447,0.693020400009118,faceWord_exp,131.42320250003831,0.6934250999474898,5.58,42,image_stim_n.png,dime,neu,male,0.3776948999729939,y,5,138.1312049999833,AHJ,1,22,22,Monday,132.1166275999858,138.44653050001943,137.75351010001032,13,42,336,14,180
-2.547338598571031,143.14538050000556,0.6999053000472486,faceWord_exp,141.4511278999853,0.6937729000346735,7.25,42,image_stim_p.png,tulip,pos,male,0.28447890002280474,b,5,148.05946690001292,AHJ,1,22,21,Monday,142.14490080001997,148.47489330003737,147.77498799999012,11,31,336,15,180
0.3309936143559913,153.17281540000113,0.7009535999968648,faceWord_exp,151.48031020001508,0.6919783999910578,5.11,42,image_stim_p.png,newspaper,neu,male,0.6522153000114486,b,5,155.85517580003943,AHJ,1,22,21,Monday,152.17228860000614,155.90391410002485,155.20296050002798,13,41,180,16,336
2.490397821352158,163.2008565000142,0.7021967999753542,faceWord_exp,161.50539230002323,0.6950192999793217,3.7,42,image_stim_n.png,mob,neg,male,0.31999339995672926,y,5,168.1480837999843,AHJ,1,22,22,Monday,162.20041160000255,168.53028720000293,167.82809040002758,12,32,336,17,180
1.0236166268558873,173.22816910000984,0.7002593000070192,faceWord_exp,171.5356278999825,0.6924915000563487,4.95,42,image_stim_n.png,hierarchy,neg,male,0.30122520000441,y,5,178.15890360000776,AHJ,1,22,22,Monday,172.22811940003885,178.55793770001037,177.85767840000335,12,32,336,18,180
-2.9544920916265727,183.25631590001285,0.7010517999879085,faceWord_exp,181.56596859998535,0.6899492000229657,7.84,42,image_stim_p.png,friendly,pos,male,0.8858249999466352,b,5,186.17190359998494,AHJ,1,22,21,Monday,182.25591780000832,185.98713040002622,185.2860786000383,11,31,180,19,336
0.5156614996478043,193.2842352000298,0.7007046999642625,faceWord_exp,191.59006930002943,0.6936264999676496,5.12,42,image_stim_p.png,bus,neu,male,,,5,,AHJ,,22,21,Monday,192.28369579999708,198.61301299999468,197.91230830003042,13,41,336,20,180
-2.625984580876632,203.31146050000098,0.6994053999660537,faceWord_exp,201.61807399999816,0.6928612000192516,7.64,42,image_stim_p.png,spring,pos,male,,,5,,AHJ,,22,21,Monday,202.3109352000174,206.04218160000164,205.3427762000356,11,31,180,21,336
