duration_frames,scan day,pause_trigger_t,session,pause_trigger,offset_word,rt,img,no,onset_img,word_label,response,correct_resp,word_score_pc,delay_frames_before,word_score_warriner,duration_measured_word,ID,condition,word,duration_measured_img,key_t,gender,onset_word,img_trigger,offset_img,word_trigger,age,delay_frames_after
42,Wednesday,1.3659661739948206,4,42,0.8655659734504297,,image_stim_n.png,1,3.697910327464342,neu,,,0.37753019343780747,336,5.4299999999999997,0.3442985615110956,2019102307,faceWord_exp,door,0.35225092369364575,,female,0.5212674119393341,22,4.050161251157988,13,24,180
42,Wednesday,6.401232585660182,4,31,5.900885638257023,,image_stim_p.png,2,8.719669689366128,pos,,,-1.301667818567906,336,6.71,0.3465467423084192,2019102307,faceWord_exp,bicycle,0.3490852490067482,,female,5.554338895948604,21,9.068754938372876,11,24,180
42,Wednesday,11.419887225260027,4,32,10.919510764011648,,image_stim_n.png,3,13.739276790234726,neg,,,3.4698173961771306,336,3.3999999999999999,0.34571714815683663,2019102307,faceWord_exp,animosity,0.3481074443552643,,female,10.573793615854811,22,14.08738423458999,12,24,180
42,Wednesday,16.438586135511287,4,32,15.938109584036283,,image_stim_n.png,4,18.756254918291233,neg,,,2.7437052692255306,336,4.4800000000000004,0.34721786016598344,2019102307,faceWord_exp,stampede,0.349809299223125,,female,15.5908917238703,22,19.10606421751436,12,24,180
42,Wednesday,21.457154158561025,4,31,20.956773206125945,,image_stim_p.png,5,22.473763364192564,pos,,,-2.8305869761860607,180,6.6699999999999999,0.34674596041440964,2019102307,faceWord_exp,gratitude,0.35039219656027853,,female,20.610027245711535,21,22.824155560752843,11,24,336
42,Wednesday,26.47578987077577,4,41,25.975389028608333,,image_stim_p.png,6,27.49296304647578,neu,,,0.12602488928311428,180,5.0999999999999996,0.3472666221205145,2019102307,faceWord_exp,shoulder,0.34983496338827536,,female,25.62812240648782,21,27.842798009864055,13,24,336
42,Wednesday,31.494389011641033,4,31,30.99401736241998,,image_stim_p.png,7,33.81273629073985,pos,,,-2.3016227927758099,336,7.0499999999999998,0.34790918859653175,2019102307,faceWord_exp,heroism,0.349159675068222,,female,30.64610817382345,21,34.16189596580807,11,24,180
42,Wednesday,36.51302183669759,4,42,36.012620352907106,,image_stim_n.png,8,37.530526080110576,neu,,,-0.90310692024341677,180,5.8399999999999999,0.3481760959257372,2019102307,faceWord_exp,boy,0.349518010916654,,female,35.66444425698137,22,37.88004409102723,13,24,336
42,Wednesday,41.53166011534631,4,31,41.0312772381003,,image_stim_p.png,9,43.84942128910916,pos,,,-1.6859102219357711,336,6.4199999999999999,0.3478334793471731,2019102307,faceWord_exp,truce,0.34975797089282423,,female,40.68344375875313,21,44.19917926000198,11,24,180
42,Wednesday,46.550279145885725,4,41,46.0498930606409,,image_stim_p.png,10,48.86795723193791,neu,,,0.29188517290671034,336,5.8899999999999997,0.34805322875035927,2019102307,faceWord_exp,guard,0.34984362503746524,,female,45.70183983189054,21,49.21780085697537,13,24,180
42,Wednesday,51.56890363007551,4,32,51.06852299848106,,image_stim_n.png,11,52.58640562789515,neg,,,-0.36639924904426019,180,3.3599999999999999,0.34638730372535065,2019102307,faceWord_exp,expensive,0.34947855229256675,,female,50.72213569475571,22,52.93588418018771,12,24,336
42,Wednesday,56.58751014940208,4,31,56.087149728264194,,image_stim_p.png,12,57.60491975618061,pos,,,-1.883093263099396,180,6.1500000000000004,0.348024035745766,2019102307,faceWord_exp,choir,0.3496395949041471,,female,55.73912569251843,21,57.954559351084754,11,24,336
42,Wednesday,61.60616607218981,4,31,61.10578094929224,,image_stim_p.png,13,63.923989160743076,pos,,,-2.411716547027706,336,7.2999999999999998,0.34698527870932594,2019102307,faceWord_exp,flower,0.34968418639618903,,female,60.75879567058291,21,64.27367334713927,11,24,180
42,Wednesday,66.62475334329065,4,31,66.1243948470219,,image_stim_p.png,14,67.64274680987,pos,,,-1.5082836116280287,180,6.1699999999999999,0.34725250682095066,2019102307,faceWord_exp,kitchen,0.3490470735123381,,female,65.77714234020095,21,67.99179388338234,11,24,336
42,Wednesday,71.64341504056938,4,31,71.14299912069691,,image_stim_p.png,15,73.9620452671079,pos,,,-1.3206920491180312,336,6.3200000000000003,0.3475133189349435,2019102307,faceWord_exp,harmonica,0.3488802564679645,,female,70.79548580176197,21,74.31092552357586,11,24,180
42,Wednesday,76.66202765505295,4,42,76.161657289078,,image_stim_n.png,16,77.67911421420285,neu,,,-2.547043884761341,180,5.8499999999999996,0.34780139912618324,2019102307,faceWord_exp,circus,0.34990938944974914,,female,75.81385588995181,22,78.0290236036526,13,24,336
42,Wednesday,81.6806691417587,4,31,81.18025258026319,,image_stim_p.png,17,83.99838476162404,pos,,,-2.1205664047688315,336,7.2400000000000002,0.3480429630726576,2019102307,faceWord_exp,trust,0.34980095841456205,,female,80.83220961719053,21,84.3481857200386,11,24,180
42,Wednesday,86.69928336027078,4,31,86.19890433264663,,image_stim_p.png,18,87.7163115334697,pos,,,-1.5215329943370883,180,6.5199999999999996,0.34801120369229466,2019102307,faceWord_exp,bread,0.3499927979428321,,female,85.85089312895434,21,88.06630433141254,11,24,336
42,Wednesday,91.71790752367815,4,42,91.21752721280791,,image_stim_n.png,19,92.73551570693962,neu,,,0.019643874639239702,180,5.9500000000000002,0.34790565975708887,2019102307,faceWord_exp,worker,0.3494134295033291,,female,90.86962155305082,22,93.08492913644295,13,24,336
42,Wednesday,96.73653040383942,4,32,96.2361574714887,,image_stim_n.png,20,97.75431727385148,neg,,,0.060511318752979076,180,4.8300000000000001,0.3483377802185714,2019102307,faceWord_exp,pig,0.3492434044019319,,female,95.88781969127012,22,98.10356067825342,12,24,336
42,Wednesday,101.75513339432655,4,41,101.25478676770581,,image_stim_p.png,21,104.07316340022953,neu,,,0.43957669780224162,336,5.6699999999999999,0.3481469029793516,2019102307,faceWord_exp,red,0.34952763497130945,,female,100.90663986472646,21,104.42269103520084,13,24,180
42,Wednesday,106.77376076573273,4,31,106.2734025902464,,image_stim_p.png,22,107.79107958555687,pos,,,-1.1741643655496401,180,7.2300000000000004,0.3482235746923834,2019102307,faceWord_exp,bay,0.34972941951127723,,female,105.92517901555402,21,108.14080900506815,11,24,336
42,Wednesday,111.79240931005916,4,31,111.29203509446234,,image_stim_p.png,23,114.1100164988311,pos,,,-1.7294291477603156,336,7.0,0.34828869748162106,2019102307,faceWord_exp,dog,0.34992190077900887,,female,110.94374639698071,21,114.45993839961011,11,24,180
42,Wednesday,116.81105207995279,4,42,116.31064867140958,,image_stim_n.png,24,117.82848831336014,neu,,,-0.77742720086634676,180,5.4299999999999997,0.34770804579602554,2019102307,faceWord_exp,theme,0.3495828129234724,,female,115.96294062561356,22,118.17807112628361,13,24,336
42,Wednesday,121.82968394260388,4,32,121.32925839867676,,image_stim_n.png,25,122.84730720357038,neg,,,0.19555716741692625,180,4.9500000000000002,0.3468861508881673,2019102307,faceWord_exp,majority,0.34937044203979895,,female,120.98237224778859,22,123.19667764561018,12,24,336
42,Wednesday,126.8482914242777,4,31,126.34788448689505,,image_stim_p.png,26,129.16604714444838,pos,,,-2.303583541830637,336,6.6799999999999997,0.3479884267435409,2019102307,faceWord_exp,wonder,0.3497836350579746,,female,125.99989606015151,21,129.51583077950636,11,24,180
42,Wednesday,131.86691366287414,4,31,131.36655805376358,,image_stim_p.png,27,132.88500144518912,pos,,,-1.7974288604529352,180,6.5300000000000002,0.34787390037672594,2019102307,faceWord_exp,bonfire,0.3489357552607544,,female,131.01868415338686,21,133.23393720044987,11,24,336
42,Wednesday,136.8855496959295,4,41,136.38517387630418,,image_stim_p.png,28,137.90276457590517,neu,,,-0.48803783969853293,180,5.6799999999999997,0.3477199153858237,2019102307,faceWord_exp,chestnut,0.349809299223125,,female,136.03745396091836,21,138.2525738751283,13,24,336
42,Wednesday,141.9041626312537,4,41,141.40379643568303,,image_stim_p.png,29,144.2219141809619,neu,,,0.35458613676366613,336,5.0899999999999999,0.34831115358974785,2019102307,faceWord_exp,put,0.3497749734087847,,female,141.0554852820933,21,144.5716891543707,13,24,180
42,Wednesday,146.92277332092635,4,31,146.42238883971004,,image_stim_p.png,30,147.9400876495638,pos,,,-2.9346598608515202,180,6.8399999999999999,0.3477946623461321,2019102307,faceWord_exp,festival,0.3497300610761158,,female,146.0745941773639,21,148.2898177106399,11,24,336
42,Wednesday,151.94140133395558,4,32,151.4410454040626,,image_stim_n.png,31,154.25948074337794,neg,,,2.8314410724962364,336,3.5699999999999998,0.3479316447628662,2019102307,faceWord_exp,denial,0.34946539939846843,,female,151.09311375929974,22,154.6089461427764,12,24,180
42,Wednesday,156.96003576304065,4,32,156.4596686050645,,image_stim_n.png,32,159.2781899193069,neg,,,3.6681565356811991,336,3.52,0.34772184025496244,2019102307,faceWord_exp,battle,0.349393539770972,,female,156.11194676480955,22,159.62758345907787,12,24,180
42,Wednesday,161.9786759665003,4,31,161.47829950531013,,image_stim_p.png,33,162.99609006452374,pos,,,-1.4261459702376329,180,6.2599999999999998,0.34821202576858923,2019102307,faceWord_exp,lust,0.34960109868552536,,female,161.13008747954154,21,163.34569116320927,11,24,336
42,Wednesday,166.99729307222879,4,41,166.49689223006135,,image_stim_p.png,34,169.31489031616366,neu,,,-0.40660388719912888,336,5.79,0.34780300315469503,2019102307,faceWord_exp,baseball,0.3499347328324802,,female,166.14908922690665,21,169.66482504899614,13,24,180
42,Wednesday,172.01592621806776,4,31,171.5155468696612,,image_stim_p.png,35,174.33369348710403,pos,,,-2.0667688436819982,336,7.2699999999999996,0.3480288478313014,2019102307,faceWord_exp,honey,0.3497348731616512,,female,171.1675180218299,21,174.68342836026568,11,24,180
42,Wednesday,177.03457668726332,4,31,176.5341774490662,,image_stim_p.png,36,178.05175595817855,pos,,,-1.2316584124512135,180,6.3499999999999996,0.3480429630726576,2019102307,faceWord_exp,banjo,0.3498205273062922,,female,176.18613448599353,21,178.40157648548484,11,24,336
42,Wednesday,182.05318320653168,4,41,181.55280706612393,,image_stim_p.png,37,183.07023126940476,neu,,,0.43987408304467679,180,5.8899999999999997,0.34820464736549184,2019102307,faceWord_exp,hall,0.3499693794292398,,female,181.20460241875844,21,183.420200648834,13,24,336
42,Wednesday,187.07183367566904,4,31,186.57141839741962,,image_stim_p.png,38,189.38905012758914,pos,,,-3.0311112754680245,336,7.75,0.3480102412868291,2019102307,faceWord_exp,peace,0.3502433443791233,,female,186.2234081561328,21,189.73929347196827,11,24,180
42,Wednesday,192.09043634531554,4,42,191.5900531472871,,image_stim_n.png,39,194.40833674720488,neu,,,-0.29144085929118746,336,5.9000000000000004,0.34817962476518005,2019102307,faceWord_exp,hand,0.3496254796627909,,female,191.24187352252193,22,194.75796222686768,13,24,180
42,Wednesday,197.10903356136987,4,41,196.6086792355054,,image_stim_p.png,40,199.42645532655297,neu,,,0.66692596659088554,336,5.3799999999999999,0.3472618100931868,2019102307,faceWord_exp,businessman,0.3501438957755454,,female,196.26141742541222,21,199.7765992223285,13,24,180
42,Wednesday,202.12768563453574,4,32,201.62730885250494,,image_stim_n.png,41,203.14502177765826,neg,,,1.95458394600482,180,4.0300000000000002,0.3480323766125366,2019102307,faceWord_exp,snake,0.34969509369693696,,female,201.2792764758924,22,203.4947168713552,12,24,336
42,Wednesday,207.1463008154533,4,32,206.6459317326662,,image_stim_n.png,42,209.4638079139986,neg,,,2.8496222967354625,336,3.7799999999999998,0.34802884777309373,2019102307,faceWord_exp,empty,0.35001685813767835,,female,206.29790288489312,22,209.8138247721363,12,24,180
42,Wednesday,212.1649301116704,4,32,211.66453087353148,,image_stim_n.png,43,213.18202148284763,neg,,,3.8030340674756409,180,2.7599999999999998,0.3478976397891529,2019102307,faceWord_exp,flood,0.34990297339390963,,female,211.31663323374232,22,213.53192445624154,12,24,336
42,Wednesday,217.18353470612783,4,31,216.68318198429188,,image_stim_p.png,44,218.2008965134155,pos,,,-1.2094761189992442,180,6.7300000000000004,0.34800575010012835,2019102307,faceWord_exp,parent,0.34969220648054034,,female,216.33517623419175,21,218.55058871989604,11,24,336
42,Wednesday,222.2021899872925,4,32,221.70180967648048,,image_stim_n.png,45,224.52010739169782,neg,,,2.0765857872261098,336,3.52,0.34804681269451976,2019102307,faceWord_exp,court,0.34960077790310606,,female,221.35376286378596,22,224.86970816960093,12,24,180
