condition,duration_measured_img,age,pause_trigger,img_trigger,offset_word,word_score_warriner,correct_resp,scan day,offset_img,no,duration_frames,word_score_pc,pause_trigger_t,onset_word,rt,duration_measured_word,onset_img,delay_frames_after,word_label,img,word,response,word_trigger,delay_frames_before,session,ID,gender,key_t
faceWord_exp,0.6861011823639274,25,41,21,341.68852837127633,5.19,1,Tuesday,345.38865309930407,35,42,0.650019808676411,342.68876576493494,340.99109036149457,0.6866074081044644,0.697438009781763,344.70255191694014,336,neu,image_stim_p.png,highway,b,13,180,2,2019102206,male,345.3891593250446
faceWord_exp,0.6859234580770135,25,42,22,351.6890050834045,5.03,1,Tuesday,357.98924927809276,36,42,0.4272037094573085,352.6892549882177,350.99170084809884,0.5529878551606089,0.6973042353056371,357.30332582001574,180,neu,image_stim_n.png,scissors,y,13,336,2,2019102206,male,357.85631367517635
faceWord_exp,0.6858378036413342,25,32,22,361.6893948579673,4.78,1,Tuesday,365.3895962575916,37,42,1.3393636650983416,362.68984558503143,360.99185034190305,0.8030027723871171,0.6975445160642266,364.7037584539503,336,neg,image_stim_n.png,heavy,y,12,180,2,2019102206,male,365.5067612263374
faceWord_exp,0.6863937538582832,25,32,22,371.6898568130564,4.75,1,Tuesday,377.990208476549,38,42,1.0482300490198866,372.69024145486765,370.99260198138654,0.620087476214394,0.6972548316698521,377.30381472269073,180,neg,image_stim_n.png,ricochet,y,12,336,2,2019102206,male,377.9239021989051
faceWord_exp,0.6860578740015626,25,31,21,381.69029246247374,8.53,1,Tuesday,387.990600817604,39,42,-3.1565376907491283,382.69071752531454,380.9931467033457,0.3863869528286159,0.6971457591280341,387.3045429436024,180,pos,image_stim_p.png,vacation,b,11,336,2,2019102206,male,387.69092989643104
faceWord_exp,0.6862064055167139,25,32,22,391.6908121618908,4.54,1,Tuesday,397.9910432037432,40,42,0.6502198887451732,392.69115734519437,390.99412867892534,0.5866159414872527,0.6966834829654545,397.30483679822646,180,neg,image_stim_n.png,office,y,12,336,2,2019102206,male,397.8914527397137
faceWord_exp,0.6858371621929109,25,31,21,401.6912253552582,7.1,1,Tuesday,405.3914059025701,41,42,-2.5746228757417584,402.69162186654285,400.99406291451305,0.6195546239614487,0.69716244074516,404.7055687403772,336,pos,image_stim_p.png,barbecue,b,11,180,2,2019102206,male,405.32512336433865
faceWord_exp,0.6859706158284098,25,32,22,411.691688593477,2.29,1,Tuesday,415.39183738152497,42,42,3.4738609063027237,412.6920681023039,410.9940520070959,0.8532118392176926,0.6976365863811225,414.70586676569656,336,neg,image_stim_n.png,sick,y,12,180,2,2019102206,male,415.55907860491425
faceWord_exp,0.6860110368579626,25,32,22,421.6921268091537,2.53,1,Tuesday,425.39234264497645,43,42,3.4296451702105397,422.6925076013431,420.9946833457798,0.4530797968618572,0.6974434633739293,424.7063316081185,336,neg,image_stim_n.png,angry,y,12,180,2,2019102206,male,425.15941140498035
faceWord_exp,0.6855862948577851,25,31,21,431.6926105788443,6.8,1,Tuesday,437.9928974402137,44,42,-1.926056195769395,432.6930070903618,430.99532174202614,0.6526456875726581,0.6972888368181884,437.3073111453559,180,pos,image_stim_p.png,fireworks,b,11,336,2,2019102206,male,437.9599568329286
