offset_img,word_score_warriner,rt,onset_img,age,onset_word,duration_measured_img,correct_resp,scan day,pause_trigger_t,img,word_trigger,condition,word_label,duration_frames,key_t,ID,session,offset_word,delay_frames_before,img_trigger,duration_measured_word,gender,word_score_pc,word,no,delay_frames_after,response,pause_trigger
267.9829753502272,3.02,0.4521077665267512,267.2979693864472,24,260.98555492039304,0.6850059637799859,1,Monday,262.68304329609964,image_stim_n.png,12,faceWord_exp,neg,42,267.750077152974,2019102102,4,261.6827449500561,336,22,0.6971900296630338,female,2.6978270877422883,scream,27,180,y,32
277.98346425266936,2.55,0.4513153850566596,277.29915956256445,24,270.9859177476028,0.6843046901049092,1,Monday,272.68356074998155,image_stim_n.png,12,faceWord_exp,neg,42,277.7504749476211,2019102102,4,271.68320626358036,336,22,0.6972885159775615,female,3.9974740190684885,accident,28,180,y,32
287.9838504984509,7.24,0.5027313095051795,287.29819234402385,24,280.9863703994779,0.6856581544270739,1,Monday,282.68400474020746,image_stim_p.png,11,faceWord_exp,pos,42,287.800923653529,2019102102,4,281.68361656961497,336,21,0.6972461701370776,female,-2.1205664047688315,trust,29,180,b,31
297.9843846340664,3.52,0.5853478105273098,297.2994450763799,24,290.98672873550095,0.6849395576864481,1,Monday,292.6845340637956,image_stim_n.png,12,faceWord_exp,neg,42,297.88479288690723,2019102102,4,291.68405157735106,336,22,0.6973228418501094,female,3.668156535681199,battle,30,180,y,32
307.98483086994383,4.16,0.48644642950966954,307.2987867904594,24,300.9877171269618,0.686044079484418,1,Monday,302.68497292115353,image_stim_n.png,12,faceWord_exp,neg,42,307.7852332199691,2019102102,4,301.684514174005,336,22,0.6967970470432192,female,-0.10198134801944247,saw,31,180,y,32
315.3852012681309,5.38,0.7192320252070203,314.69981611624826,24,310.98823810962494,0.6853851518826559,1,Monday,312.68538803909905,image_stim_n.png,13,faceWord_exp,neu,42,315.4190481414553,2019102102,4,311.684988319641,180,22,0.6967502100160345,female,0.6669259665908855,businessman,32,336,y,42
327.98568516608793,7.05,0.5697032515890896,327.2998021292733,24,320.98813577380497,0.68588303681463,1,Monday,322.6858519189991,image_stim_p.png,11,faceWord_exp,pos,42,327.8695053808624,2019102102,4,321.68547016440425,336,21,0.6973343905992806,female,-2.30162279277581,heroism,33,180,b,31
337.98630399338435,5.59,0.7520779960323125,337.3013278642902,24,330.9888043254614,0.6849761290941387,1,Monday,332.686268961872,image_stim_p.png,13,faceWord_exp,neu,42,338.0534058603225,2019102102,4,331.6859189666575,336,21,0.6971146411960945,female,-0.05436507667908295,mouth,34,180,b,41
347.9867178282002,6.35,0.6685773644130677,347.3019325763453,24,340.9886577188736,0.6847852518549189,1,Monday,342.6867235384416,image_stim_p.png,11,faceWord_exp,pos,42,347.97050994075835,2019102102,4,341.68637386418413,336,21,0.6977161453105509,female,-1.2316584124512135,banjo,35,180,b,31
355.38700449699536,6.84,0.46962003549560905,354.70124368579127,24,350.990337759722,0.6857608112040907,1,Monday,352.6872692229226,image_stim_p.png,11,faceWord_exp,pos,42,355.1708637212869,2019102102,4,351.6868338944623,180,21,0.6964961347403005,female,-2.93465986085152,festival,36,336,b,31
