duration_measured_img,duration_frames,age,condition,scan day,offset_img,key_t,ID,session,word_score_warriner,img,delay_frames_before,correct_resp,no,word,onset_word,word_score_pc,onset_img,pause_trigger_t,duration_measured_word,img_trigger,offset_word,delay_frames_after,response,pause_trigger,rt,gender,word_label,word_trigger
0.6844772817566991,42,25,faceWord_exp,Wednesday,207.98607141175307,207.95313818287104,2019102307,4,6.73,image_stim_p.png,336,1,21,parent,200.98915399983525,-1.2094761189992442,207.30159412999637,202.68618844030425,0.6966719340998679,21,201.68582593393512,180,b,31,0.6515440528746694,female,pos,11
0.6849077981896698,42,25,faceWord_exp,Wednesday,215.3864690780174,215.28686834848486,2019102307,4,5.59,image_stim_p.png,180,1,22,mouth,210.9887857188005,-0.05436507667908295,214.70156127982773,212.68661735299975,0.6974498794879764,21,211.68623559828848,336,b,41,0.58530706865713,female,neu,13
0.6848044998478144,42,25,faceWord_exp,Wednesday,225.38689638650976,225.3040052789729,2019102307,4,6.52,image_stim_p.png,180,1,23,bread,220.9892415786162,-1.5215329943370883,224.70209188666195,222.6872849422507,0.697562160436064,21,221.68680373905227,336,b,31,0.6019133923109621,female,pos,11
0.6851551367435604,42,25,faceWord_exp,Wednesday,237.98746016435325,237.78786283521913,2019102307,4,7.3,image_stim_p.png,336,1,24,flower,230.99046255182475,-2.411716547027706,237.3023050276097,232.6875460750889,0.6967168464325368,21,231.68717939825729,180,b,31,0.4855578076094389,female,pos,11
0.6854733724612743,42,25,faceWord_exp,Wednesday,247.9879211569205,247.8549502659589,2019102307,4,5.67,image_stim_p.png,336,1,25,red,240.98990275198594,0.4395766978022416,247.30244778445922,242.68800578452647,0.6977536790072918,21,241.68765643099323,180,b,41,0.5525024814996868,female,neu,13
0.6848224648274481,42,25,faceWord_exp,Wednesday,257.9884116635658,258.00567948143,2019102307,4,6.68,image_stim_p.png,336,1,26,wonder,250.99073555436917,-2.303583541830637,257.30358919873834,252.68843373470008,0.6973860398866236,21,251.6881215942558,180,b,31,0.7020902826916426,female,pos,11
0.6851445501670241,42,25,faceWord_exp,Wednesday,265.38871276844293,265.48934327298775,2019102307,4,7.05,image_stim_p.png,180,1,27,heroism,260.99139319872484,-2.30162279277581,264.7035682182759,262.688919108361,0.6971528166905046,21,261.68854601541534,336,b,31,0.7857750547118485,female,pos,11
0.6846540437545627,42,25,faceWord_exp,Wednesday,277.98932979931124,277.8396300380118,2019102307,4,3.57,image_stim_n.png,336,1,28,denial,270.9914640961215,2.8314410724962364,277.3046757555567,272.6893919708673,0.6975676137953997,22,271.6890317099169,180,y,32,0.5349542824551463,female,neg,12
0.6851727808825672,42,25,faceWord_exp,Wednesday,285.3896520771086,285.5234583369456,2019102307,4,4.95,image_stim_n.png,180,1,29,majority,280.9923199962359,0.19555716741692625,284.70447929622605,282.6900460864417,0.697141267824918,22,281.6894612640608,336,y,32,0.8189790407195687,female,neg,12
0.685742846224457,42,25,faceWord_exp,Wednesday,295.39010344585404,295.4572742851451,2019102307,4,5.85,image_stim_n.png,180,1,30,circus,290.9925753546413,-2.547043884761341,294.7043605996296,292.6903598308563,0.6973918143194169,22,291.6899671689607,336,y,42,0.752913685515523,female,neu,13
0.6858320292085409,42,25,faceWord_exp,Wednesday,307.99068262195215,308.0246315104887,2019102307,4,5.95,image_stim_p.png,336,1,31,worker,300.9930940917693,0.0196438746392397,307.3048505927436,302.6907694952097,0.6972869120072573,21,301.69038100377657,180,b,41,0.7197809177450836,female,neu,13
0.6856661743950099,42,25,faceWord_exp,Wednesday,317.9911349529866,318.12497842591256,2019102307,4,5.83,image_stim_p.png,336,1,32,scientist,310.9935409692116,-0.5273916336755435,317.3054687785916,312.69123529992066,0.6973064809571952,21,311.6908474501688,180,b,41,0.819509647320956,female,neu,13
0.6859010017942637,42,25,faceWord_exp,Wednesday,325.3914758374449,325.44199383677915,2019102307,4,3.52,image_stim_n.png,180,1,33,court,320.99391213734634,2.0765857872261098,324.7055748356506,322.69169212225825,0.6973876438569278,22,321.69129978120327,336,y,32,0.7364190011285245,female,neg,12
0.6858188763726503,42,25,faceWord_exp,Wednesday,335.3919624942355,335.29225942888297,2019102307,4,7.0,image_stim_p.png,180,1,34,dog,330.99377868371084,-1.7294291477603156,334.70614361786284,332.69211622281,0.6980019798502326,21,331.6917806635611,336,b,31,0.5861158110201359,female,pos,11
0.6862041596323252,42,25,faceWord_exp,Wednesday,347.99250991106965,348.15968376607634,2019102307,4,7.23,image_stim_p.png,336,1,35,bay,340.9947734910529,-1.17416436554964,347.3063057514373,342.6927154811565,0.6974489171989262,21,341.69222240825184,180,b,31,0.85337801463902,female,pos,11
0.685533041600138,42,25,faceWord_exp,Wednesday,357.9929811693728,358.0101796940435,2019102307,4,3.36,image_stim_n.png,336,1,36,expensive,350.99740118160844,-0.3663992490442602,357.30744812777266,352.69320181710646,0.6953402846120298,22,351.69274146622047,180,y,32,0.7027315662708133,female,neg,12
0.685675477841869,42,25,faceWord_exp,Wednesday,365.3934510163963,365.42726131831296,2019102307,4,3.17,image_stim_n.png,180,1,37,explosion,360.9959312661085,3.1835494020570807,364.7077755385544,362.6936169352848,0.6971974081825465,22,361.6931286742911,336,y,32,0.7194857797585428,female,neg,12
0.6853354275226593,42,25,faceWord_exp,Wednesday,375.39377470570616,375.5775699620135,2019102307,4,6.32,image_stim_p.png,180,1,38,harmonica,370.996391938068,-1.3206920491180312,374.7084392781835,372.693951531779,0.6972147314809263,21,371.6936066695489,336,b,31,0.8691306838300079,female,pos,11
0.6850588959641755,42,25,faceWord_exp,Wednesday,387.99440328544006,387.99497303017415,2019102307,4,6.17,image_stim_p.png,336,1,39,kitchen,380.99685613880865,-1.5082836116280287,387.3093443894759,382.69451999338344,0.6972073530778289,21,381.6940634918865,180,b,31,0.685628640698269,female,pos,11
0.685005001258105,42,25,faceWord_exp,Wednesday,395.3947233175859,395.41198471956886,2019102307,4,3.4,image_stim_n.png,180,1,40,animosity,390.9974165800959,3.4698173961771306,394.7097183163278,392.6948776876088,0.6971123956609517,22,391.69452897575684,336,y,32,0.702266403241083,female,neg,12
0.6854085705708712,42,25,faceWord_exp,Wednesday,407.99528356664814,407.9958324590698,2019102307,4,4.83,image_stim_n.png,336,1,41,pig,400.99726644484326,0.060511318752979076,407.30987499607727,402.69555361778475,0.6977690774947405,22,401.695035522338,180,y,32,0.6859574629925191,female,neg,12
0.6851018834859133,42,25,faceWord_exp,Wednesday,417.9957538624294,418.04625582159497,2019102307,4,7.24,image_stim_p.png,336,1,42,trust,410.9981345352717,-2.1205664047688315,417.3106519789435,412.6959687357303,0.6973305412102491,21,411.6954650764819,180,b,31,0.7356038426514715,female,pos,11
0.6848596779163927,42,25,faceWord_exp,Wednesday,427.99620138155296,428.11347061092965,2019102307,4,6.26,image_stim_p.png,336,1,43,lust,420.9983209213242,-1.426145970237633,427.3113417036366,422.69633733760566,0.6975868621375412,21,421.69590778346173,180,b,31,0.8021289072930813,female,pos,11
0.6852459236979485,42,25,faceWord_exp,Wednesday,435.39653649157844,435.3303524395451,2019102307,4,5.09,image_stim_p.png,180,1,44,put,430.9986811822746,0.3545861367636661,434.7112905678805,432.6967662500683,0.6976994634605944,21,431.6963806457352,336,b,41,0.6190618716645986,female,neu,13
0.6853691118303686,42,25,faceWord_exp,Wednesday,447.99711855500937,447.9307917461265,2019102307,4,2.76,image_stim_n.png,336,1,45,flood,440.99937219009735,3.803034067475641,447.311749443179,442.69715538294986,0.6974591827020049,22,441.69683137279935,180,y,32,0.6190423029474914,female,neg,12
0.6855651219375432,42,25,faceWord_exp,Wednesday,455.39750531408936,455.38130576745607,2019102307,4,2.55,image_stim_n.png,180,1,46,accident,450.99999101739377,3.9974740190684885,454.7119401921518,452.69766513770446,0.6974139497615397,22,451.6974049671553,336,y,32,0.6693655753042549,female,neg,12
0.6852141642011702,42,25,faceWord_exp,Wednesday,465.397919469513,465.43181542586535,2019102307,4,6.84,image_stim_p.png,180,1,47,festival,461.00048601510935,-2.93465986085152,464.71270530531183,462.6981848371215,0.6972432830370963,21,461.69772929814644,336,b,31,0.7191101205535233,female,pos,11
0.6851750265341252,42,25,faceWord_exp,Wednesday,475.39839040720835,475.36551620578393,2019102307,4,4.19,image_stim_n.png,180,1,48,loan,471.00061209034175,0.7532200949518182,474.7132153806742,472.698537719436,0.6975961653515697,22,471.6982082556933,336,y,32,0.6523008251097053,female,neg,12
0.6856023347936571,42,25,faceWord_exp,Wednesday,485.3988513997756,485.2658388046548,2019102307,4,5.79,image_stim_n.png,180,1,49,baseball,481.0014115294907,-0.4066038871991289,484.71324906498194,482.69912639143877,0.6972436036448926,22,481.6986551331356,336,y,42,0.5525897396728396,female,neu,13
0.6861175433732569,42,25,faceWord_exp,Wednesday,497.99945431551896,498.5832921101246,2019102307,4,5.95,image_stim_n.png,336,1,50,elevator,491.00205537932925,0.1872293205875,497.3133367721457,492.699645770248,0.6970568967517465,22,491.699112276081,180,y,42,1.2699553379788995,female,neu,13
0.6849963394924998,42,25,faceWord_exp,Wednesday,505.3997483626008,505.21684686117806,2019102307,4,7.75,image_stim_p.png,180,1,51,peace,501.00187797588296,-3.0311112754680245,504.7147520231083,502.69993930426426,0.6977302604354918,21,501.69960823631845,336,b,31,0.5020948380697519,female,pos,11
0.686389904236421,42,25,faceWord_exp,Wednesday,515.4002058266196,515.3172258569393,2019102307,4,3.02,image_stim_n.png,180,1,52,scream,511.00274253753014,2.6978270877422883,514.7138159223832,512.7003903519362,0.6972827415447682,22,511.7000252790749,336,y,32,0.6034099345561117,female,neg,12
0.686067818896845,42,25,faceWord_exp,Wednesday,525.4006748392712,525.3511028855573,2019102307,4,6.53,image_stim_p.png,180,1,53,bonfire,521.0032519714441,-1.7974288604529352,524.7146070203744,522.7009209587704,0.6972667013760656,21,521.7005186728202,336,b,31,0.6364958651829511,female,pos,11
0.6859231372363865,42,25,faceWord_exp,Wednesday,538.0013611635659,538.16855330416,2019102307,4,4.48,image_stim_n.png,336,1,54,stampede,531.0037697460502,2.7437052692255306,537.3154380263295,532.7013014301192,0.6971736687701195,22,531.7009434148204,180,y,32,0.8531152778305113,female,neg,12
0.685680931666866,42,25,faceWord_exp,Wednesday,548.0016935146414,548.0523180200253,2019102307,4,5.43,image_stim_p.png,336,1,55,door,541.0037966934033,0.37753019343780747,547.3160125829745,542.7018115054816,0.6976215087343007,21,541.7014182021376,180,b,41,0.7363054370507598,female,neu,13
0.6861326210200787,42,25,faceWord_exp,Wednesday,555.4020523638465,555.3356931540184,2019102307,4,4.0,image_stim_n.png,180,1,56,fallacy,551.0046035109553,2.7422742606943906,554.7159197428264,552.7022234154865,0.6973392027430236,22,551.7019427136984,336,y,32,0.6197734111919999,female,neg,12
0.684867377160117,42,25,faceWord_exp,Wednesday,565.4025053365622,565.3528865457047,2019102307,4,3.78,image_stim_n.png,180,1,57,empty,561.0048264684156,2.8496222967354625,564.717637959402,562.7027318868786,0.697528796736151,22,561.7023552651517,336,y,32,0.6352485863026232,female,neg,12
0.684839467285201,42,25,faceWord_exp,Wednesday,578.0030880414415,578.0538713440765,2019102307,4,5.38,image_stim_p.png,336,1,58,businessman,571.006010549143,0.6669259665908855,577.3182485741563,572.7031620827038,0.6967717036604881,21,571.7027822528034,180,b,41,0.7356227699201554,female,neu,13
0.6852687005884945,42,25,faceWord_exp,Wednesday,588.0035544878338,588.0540497100446,2019102307,4,5.1,image_stim_n.png,336,1,59,shoulder,581.0060304389335,0.12602488928311428,587.3182857872453,582.7036881982349,0.6972137689590454,22,581.7032442078926,180,y,42,0.7357639227993786,female,neu,13
0.6848224648274481,42,25,faceWord_exp,Wednesday,595.4038812569343,595.5045027791057,2019102307,4,5.89,image_stim_p.png,180,1,60,guard,591.0061597221065,0.29188517290671034,594.7190587921068,592.7040680279024,0.6975522155407816,21,591.7037119376473,336,b,41,0.785443986998871,female,neu,13
