onset_img,onset_word,offset_img,session,age,img,word_score_warriner,word_trigger,img_trigger,word_label,correct_resp,key_t,no,pause_trigger,rt,delay_frames_before,scan day,duration_measured_word,word,gender,offset_word,condition,duration_frames,word_score_pc,duration_measured_img,response,pause_trigger_t,delay_frames_after,ID
4.714694709000469,0.9966990500033717,5.3885000010050135,4,25,image_stim_n.png,5.67,13,22,neu,1,5.189689987004385,1,42,0.4749952780039166,180,Monday,0.6788836939958856,red,male,1.6755827439992572,faceWord_exp,42,0.4395766978022416,0.6738052920045448,y,2.6921612709993497,336,60
17.34644467400358,11.01240262400097,18.025815150002018,4,25,image_stim_n.png,5.59,13,22,neu,1,17.726530026004184,2,42,0.3800853520006058,336,Monday,0.6861090700040222,mouth,male,11.698511694004992,faceWord_exp,42,-0.05436507667908295,0.6793704759984394,y,12.715359708003234,180,60
24.758254810003564,21.031936204002704,25.43514558100287,4,25,image_stim_p.png,5.84,13,21,neu,1,25.153096207002818,3,41,0.39484139699925436,180,Monday,0.6901473409961909,boy,male,21.722083544998895,faceWord_exp,42,-0.9031069202434168,0.6768907709993073,b,22.737825528005487,336,60
34.781808432002435,31.05581288599933,35.45841969100002,4,25,image_stim_n.png,4.19,12,22,neg,1,35.09314021799946,4,32,0.3113317859970266,180,Monday,0.6897318620031001,loan,male,31.74554474800243,faceWord_exp,42,0.7532200949518182,0.6766112589975819,y,32.762045051000314,336,60
47.41803345700464,41.079920633004804,48.09584824600461,4,25,image_stim_n.png,5.85,13,22,neu,1,47.91446991400153,5,42,0.4964364569968893,336,Monday,0.6889866889978293,circus,male,41.76890732200263,faceWord_exp,42,-2.547043884761341,0.6778147889999673,y,42.78538956900593,180,60
54.82585880400438,51.1015331890012,55.50518776199897,4,25,image_stim_n.png,5.68,13,22,neu,1,55.289671381004155,6,42,0.4638125769997714,180,Monday,0.6907090660024551,chestnut,male,51.79224225500366,faceWord_exp,42,-0.4880378396985329,0.6793289579945849,y,52.80889657499938,336,60
67.46658428700175,61.12449922400265,68.14256908400421,4,25,image_stim_p.png,7.0,11,21,pos,1,67.8604184950018,7,31,0.3938342080000439,336,Monday,0.6910303379991092,dog,male,61.81552956200176,faceWord_exp,42,-1.7294291477603156,0.6759847970024566,b,62.832070903001295,180,60
74.87606450699968,71.15346652500011,75.5518204559994,4,25,image_stim_n.png,4.95,12,22,neg,0,75.28682304600079,8,32,0.41075853900110815,180,Monday,0.6851738059995114,majority,male,71.83864033099962,faceWord_exp,42,0.19555716741692625,0.675755948999722,b,72.85536534400308,336,60
87.49782389200118,81.17193912000221,88.18927980800072,4,25,image_stim_n.png,2.62,12,22,neg,1,87.89055170800566,9,32,0.3927278160044807,336,Monday,0.6903039239987265,insult,male,81.86224304400093,faceWord_exp,42,4.2176174504439885,0.6914559159995406,y,82.87875837500178,180,60
97.51774461300374,91.19478159800201,98.21258725700318,4,25,image_stim_n.png,5.9,13,22,neu,0,97.91432114800409,10,42,0.3965765350003494,336,Monday,0.6908104949980043,hand,male,91.88559209300001,faceWord_exp,42,-0.29144085929118746,0.6948426439994364,b,92.9020747060058,180,60
107.54125552800542,101.21683043800294,108.23597341900313,4,25,image_stim_p.png,5.89,13,21,neu,1,107.93634782200388,11,41,0.39509229399845935,336,Monday,0.6921294479980133,guard,male,101.90895988600096,faceWord_exp,42,0.29188517290671034,0.6947178909977083,b,102.92542921600398,180,60
114.9659934260053,111.2417221670039,115.64526394600398,4,25,image_stim_p.png,7.24,11,21,pos,1,115.24667704800231,12,31,0.2806836219970137,180,Monday,0.6905840749968775,trust,male,111.93230624200078,faceWord_exp,42,-2.1205664047688315,0.6792705199986813,b,112.94874123400223,336,60
124.98986869700457,121.26184900400403,125.66862352900353,4,25,image_stim_p.png,6.68,11,21,pos,1,125.30342528800247,13,31,0.313556590997905,180,Monday,0.6937881490011932,wonder,male,121.95563715300523,faceWord_exp,42,-2.303583541830637,0.6787548319989583,b,122.97195912800089,336,60
135.01643448100367,131.29095073800272,135.691948108004,4,25,image_stim_p.png,7.3,11,21,pos,0,135.4766119240012,14,31,0.4601774429975194,180,Monday,0.6879469729974517,flower,male,131.97889771100017,faceWord_exp,42,-2.411716547027706,0.6755136270003277,y,132.99541899100586,336,60
145.0391888689992,141.3125165790043,145.7150812309992,4,25,image_stim_p.png,6.71,11,21,pos,1,145.4667078450002,15,31,0.42751897600101074,180,Monday,0.689793692996318,bicycle,male,142.0023102720006,faceWord_exp,42,-1.301667818567906,0.6758923620000132,b,143.01905524999893,336,60
155.05854039200494,151.33718074000353,155.7385904440016,4,25,image_stim_p.png,6.84,11,21,pos,1,155.3568193550018,16,31,0.29827896299684653,180,Monday,0.6885124489999725,festival,male,152.0256931890035,faceWord_exp,42,-2.93465986085152,0.680050051996659,b,153.04229672300426,336,60
165.08470811800362,161.3594803360029,165.76199632800126,4,25,image_stim_n.png,5.95,13,22,neu,1,165.61288244699972,17,42,0.5281743289961014,180,Monday,0.6894881299958797,worker,male,162.04896846599877,faceWord_exp,42,0.0196438746392397,0.6772882099976414,y,163.06550738900114,336,60
175.10576384999877,171.38189441100258,175.78534337100427,4,25,image_stim_p.png,6.52,11,21,pos,1,175.55323305400088,18,31,0.4474692040021182,180,Monday,0.6902803319972008,bread,male,172.07217474299978,faceWord_exp,42,-1.5215329943370883,0.6795795210055076,b,173.08880196300015,336,60
187.72642182300478,181.40563147300418,188.42249636300403,4,25,image_stim_n.png,5.83,13,22,neu,1,188.15752493600303,19,42,0.4311031129982439,336,Monday,0.6900108720001299,scientist,male,182.0956423450043,faceWord_exp,42,-0.5273916336755435,0.6960745399992447,y,183.11216536700522,180,60
197.74890990400309,191.428113861999,198.44599490200198,4,25,image_stim_n.png,5.09,13,22,neu,1,198.23070644400286,20,42,0.48179653999977745,336,Monday,0.690875322005013,put,male,192.11898918400402,faceWord_exp,42,0.3545861367636661,0.6970849979988998,y,193.13550192900584,180,60
205.1797524069989,201.4532034510048,205.8553095640018,4,25,image_stim_p.png,7.05,11,21,pos,1,205.67312625799968,21,31,0.493373851000797,180,Monday,0.689197626998066,heroism,male,202.14240107800288,faceWord_exp,42,-2.30162279277581,0.6755571570029133,b,203.15888621700287,336,60
215.2000300860018,211.47638896500575,215.87858270700235,4,25,image_stim_n.png,3.4,12,22,neg,1,215.7798418070015,22,32,0.5798117209997145,180,Monday,0.6893541419995017,animosity,male,212.16574310700526,faceWord_exp,42,3.4698173961771306,0.6785526210005628,y,213.16550131400436,336,60
227.82149336500152,221.49198374299885,228.51605625999946,4,25,image_stim_p.png,6.26,11,21,pos,1,228.2173841650001,23,31,0.3958907999985968,336,Monday,0.6969204500055639,lust,male,222.18890419300442,faceWord_exp,42,-1.426145970237633,0.6945628949979437,b,223.1888996340058,180,60
237.8421488390013,231.5214554330014,238.53943624700332,4,25,image_stim_p.png,7.27,11,21,pos,1,238.12377729199943,24,31,0.28162845299812034,336,Monday,0.690805147998617,honey,male,232.212260581,faceWord_exp,42,-2.066768843681998,0.6972874080020119,b,233.21216496000125,180,60
245.27043586600485,241.54455283800053,245.94864726000378,4,25,image_stim_n.png,5.89,13,22,neu,0,245.60021711399895,25,42,0.3297812479941058,180,Monday,0.6911916270037182,hall,male,242.23574446500425,faceWord_exp,42,0.4398740830446768,0.6782113939989358,b,243.23554020099982,336,60
257.89251447000424,251.5686548060039,258.585995677,4,25,image_stim_p.png,6.15,11,21,pos,1,258.40393661200505,26,31,0.5114221420008107,336,Monday,0.6904364860019996,choir,male,252.2590912920059,faceWord_exp,42,-1.883093263099396,0.6934812069957843,b,253.25885418600228,180,60
267.9188369420008,261.598725515003,268.6092674820029,4,25,image_stim_p.png,5.38,13,21,neu,1,268.3441966610044,27,41,0.4253597190036089,336,Monday,0.6836768400025903,businessman,male,262.2824023550056,faceWord_exp,42,0.6669259665908855,0.6904305400021258,b,263.28220899300504,180,60
275.3390565450027,271.61574820100213,276.0185459880013,4,25,image_stim_p.png,6.17,11,21,pos,1,275.8365268550042,28,31,0.49747031000151765,180,Monday,0.689606346997607,kitchen,male,272.30535454799974,faceWord_exp,42,-1.5082836116280287,0.6794894429986016,b,273.3056362260031,336,60
287.962122226003,281.6378080229988,288.65603828400344,4,25,image_stim_p.png,7.23,11,21,pos,1,288.39154224800586,29,31,0.429420022002887,336,Monday,0.6913734240006306,bay,male,282.3291814469994,faceWord_exp,42,-1.17416436554964,0.6939160580004682,b,283.3289096600056,180,60
295.38646967599925,291.6608867910036,296.0654096750004,4,25,image_stim_n.png,4.16,12,22,neg,0,295.8332805099999,30,32,0.4468108340006438,180,Monday,0.6915618529965286,saw,male,292.3524486440001,faceWord_exp,42,-0.10198134801944247,0.6789399990011589,b,293.3518365330019,336,60
305.4112471480039,301.6872125500013,306.08881571900565,4,25,image_stim_n.png,3.17,12,22,neg,1,305.8229790530022,31,32,0.41173190499830525,180,Monday,0.6885750860019471,explosion,male,302.3757876360032,faceWord_exp,42,3.1835494020570807,0.6775685710017569,y,303.3755919200048,336,60
318.03022717899876,311.70925534900016,318.7095065340036,4,25,image_stim_n.png,4.48,12,22,neg,1,318.4109865319988,32,32,0.3807593530000304,336,Monday,0.6898838490014896,stampede,male,312.39913919800165,faceWord_exp,42,2.7437052692255306,0.6792793550048373,y,313.399141271002,180,60
325.45746753300045,321.73280236300343,326.1354780160036,4,25,image_stim_n.png,5.95,13,22,neu,0,325.85353744900203,33,42,0.39606991600157926,180,Monday,0.6895984910006518,elevator,male,322.4224008540041,faceWord_exp,42,0.1872293205875,0.6780104830031632,b,323.42227914999967,336,60
335.47834530399996,331.7562136859997,336.1587561250053,4,25,image_stim_n.png,5.1,13,22,neu,1,335.8766749339993,34,42,0.3983296299993526,180,Monday,0.689627036001184,shoulder,male,332.44584072200087,faceWord_exp,42,0.12602488928311428,0.6804108210053528,y,333.4456416730027,336,60
345.504886970004,341.77992976899986,346.18209326200304,4,25,image_stim_p.png,5.43,13,21,neu,1,346.0333887460001,35,41,0.5285017759961192,180,Monday,0.6892228590004379,theme,male,342.4691526280003,faceWord_exp,42,-0.7774272008663468,0.6772062919990276,b,343.4690328140059,336,60
355.5265222279995,351.803195597,356.2054688249991,4,25,image_stim_p.png,6.32,11,21,pos,1,356.022927856,36,31,0.4964056280005025,180,Monday,0.6891773160023149,harmonica,male,352.4923729130023,faceWord_exp,42,-1.3206920491180312,0.6789465969995945,b,353.49202396500186,336,60
365.54950131200167,361.82788766800513,366.22882234900317,4,25,image_stim_p.png,5.3,13,21,neu,1,365.96324799300055,37,41,0.4137466809988837,180,Monday,0.687725493000471,journalist,male,362.5156131610056,faceWord_exp,42,0.18094025084207666,0.6793210370015004,b,363.5156848100014,336,60
378.16980444599903,371.84963484699983,378.8496119430056,4,25,image_stim_n.png,2.53,12,22,neg,1,378.3167432090049,38,32,0.14693876300589181,336,Monday,0.6894233460043324,torment,male,372.53905819300417,faceWord_exp,42,4.5355840269859025,0.67980749700655,y,373.5389342000053,180,60
385.5973893230039,381.871964005004,386.2753415610059,4,25,image_stim_n.png,3.52,12,22,neg,1,386.12682612600474,39,32,0.5294368030008627,180,Monday,0.6904061669993098,court,male,382.5623701720033,faceWord_exp,42,2.0765857872261098,0.6779522380020353,y,383.5624481460036,336,60
398.21132724700146,391.8954495210055,398.8962692260029,4,25,image_stim_n.png,3.57,12,22,neg,1,398.56462697100505,40,32,0.3532997240035911,336,Monday,0.6903683909986285,denial,male,392.58581791200413,faceWord_exp,42,2.8314410724962364,0.6849419790014508,y,393.5857189580056,180,60
405.6419408970032,401.9187480660039,406.3222133529998,4,25,image_stim_p.png,6.42,11,21,pos,1,406.05690208400483,41,31,0.4149611870016088,180,Monday,0.690517427996383,truce,male,402.6092654940003,faceWord_exp,42,-1.6859102219357711,0.6802724559966009,b,403.60912005700084,336,60
415.6708858960046,411.94336046300305,416.3455332790036,4,25,image_stim_n.png,4.0,12,22,neg,1,416.0303188950056,42,32,0.359432999001001,180,Monday,0.6891773129973444,fallacy,male,412.6325377760004,faceWord_exp,42,2.7422742606943906,0.6746473829989554,y,413.63258452399896,336,60
425.6927695980048,421.96603527200205,426.3689748590041,4,25,image_stim_p.png,6.53,11,21,pos,1,426.17010843400203,43,31,0.47733883599721594,180,Monday,0.6899415689986199,bonfire,male,422.65597684100067,faceWord_exp,42,-1.7974288604529352,0.6762052609992679,b,423.6558437490021,336,60
435.7112162859994,431.989739785,436.3922641590034,4,25,image_stim_n.png,2.55,12,22,neg,1,436.17686844900163,44,32,0.46565216300223256,180,Monday,0.6894287260001875,accident,male,432.67916851100017,faceWord_exp,42,3.9974740190684885,0.6810478730039904,y,433.67873515000247,336,60
445.7387602700037,442.012004576005,446.41543923599966,4,25,image_stim_p.png,6.35,11,21,pos,1,446.18343139100034,45,31,0.4446711209966452,180,Monday,0.6905545739937224,banjo,male,442.7025591499987,faceWord_exp,42,-1.2316584124512135,0.6766789659959613,b,443.702681474002,336,60
458.3542892300029,452.03486268400593,459.03620149600465,4,25,image_stim_n.png,4.83,12,22,neg,1,458.85473751799873,46,32,0.5004482879958232,336,Monday,0.6910097019936075,pig,male,452.72587238599954,faceWord_exp,42,0.060511318752979076,0.6819122660017456,y,453.7257676100053,180,60
468.37314476499887,462.0579968490056,469.0596087760059,4,25,image_stim_p.png,5.91,13,21,neu,1,468.7109834840012,47,41,0.33783871900232043,336,Monday,0.6907779399989522,team,male,462.74877478900453,faceWord_exp,42,-0.9453395472380092,0.6864640110070468,b,463.74934703799954,180,60
478.40279095200094,472.0823491310002,479.0830191980058,4,25,image_stim_p.png,6.73,11,21,pos,1,478.80097303400544,48,31,0.3981820820044959,336,Monday,0.6902747330022976,parent,male,472.7726238640025,faceWord_exp,42,-1.2094761189992442,0.6802282460048446,b,473.7724454240015,180,60
