word_trigger,pause_trigger_t,condition,offset_img,delay_frames_before,img,offset_word,correct_resp,scan day,onset_word,rt,pause_trigger,duration_measured_img,onset_img,no,img_trigger,gender,word_score_pc,ID,duration_measured_word,age,session,duration_frames,word_label,word_score_warriner,response,key_t,word,delay_frames_after
11,2.700968399993144,faceWord_exp,8.01220299990382,336,image_stim_p.png,1.7011954999761656,1,Monday,1.0140033999923617,1.634947899961844,31,0.6856741999508813,7.326528799952939,1,21,male,-2.40140153221556,qwerty,0.6871920999838039,24,1,42,pos,8.0,b,8.961476699914783,love,180
11,12.70756629994139,faceWord_exp,18.019482599920593,336,image_stim_p.png,11.70820749993436,1,Monday,11.023920899955556,0.604642599937506,31,0.6877508999314159,17.331731699989177,2,21,male,-1.4783411251765788,qwerty,0.6842865999788046,24,1,42,pos,6.14,b,17.936374299926683,limousine,180
12,22.715115399914794,faceWord_exp,25.42840879992582,180,image_stim_n.png,21.715140099986456,1,Monday,21.024102499941364,0.7698034999193624,32,0.6853504999307916,24.743058299995027,3,22,male,0.2016963621838916,qwerty,0.6910376000450924,24,1,42,neg,4.9,y,25.51286179991439,plot,336
13,32.72228139999788,faceWord_exp,35.43619979999494,180,image_stim_p.png,31.72293179994449,1,Monday,31.02965109993238,0.6913502999814227,41,0.6904489999869838,34.745750800007954,4,21,male,-0.9222259722889368,qwerty,0.6932807000121102,24,1,42,neu,5.67,b,35.43710109998938,beer,336
12,42.72966039995663,faceWord_exp,48.040463499957696,336,image_stim_n.png,41.73020369990263,1,Monday,41.0364715999458,0.7546631000004709,32,0.6868697999743745,47.35359369998332,5,22,male,3.3697994362845387,qwerty,0.6937320999568328,24,1,42,neg,3.05,y,48.10825679998379,envy,180
12,52.7366695998935,faceWord_exp,58.051364599959925,336,image_stim_n.png,51.736890099942684,1,Monday,51.045783199951984,0.6604754000436515,32,0.6933101000031456,57.35805449995678,6,22,male,0.98843671158419,qwerty,0.6911068999907002,24,1,42,neg,4.73,y,58.01852990000043,commander,180
11,62.747523199999705,faceWord_exp,65.46048199990764,180,image_stim_p.png,61.74746769992635,0,Monday,61.05222239997238,0.5070658000186086,31,0.6890894999960437,64.7713924999116,7,21,male,-1.7483058493195842,qwerty,0.6952452999539673,24,1,42,pos,7.09,y,65.27845829993021,woman,336
13,72.75392809999175,faceWord_exp,78.06568479991984,336,image_stim_p.png,71.75398479995783,1,Monday,71.05897739995271,0.8604473999002948,41,0.6930093999253586,77.37267539999448,8,21,male,-0.9990759838186469,qwerty,0.6950074000051245,24,1,42,neu,5.73,b,78.23312279989477,field,180
12,82.76157119998243,faceWord_exp,88.07210619992111,336,image_stim_n.png,81.76162000000477,1,Monday,81.06548369990196,0.8932478999486193,32,0.6929702999768779,87.37913589994423,9,22,male,0.13451130194660302,qwerty,0.6961363001028076,24,1,42,neg,4.65,y,88.27238379989285,diplomat,180
11,92.76901509996969,faceWord_exp,95.48146589996759,180,image_stim_p.png,91.7688921999652,1,Monday,91.0752797999885,0.6379411000525579,31,0.6867098000366241,94.79475609993096,10,21,male,-2.1296901000704778,qwerty,0.6936123999767005,24,1,42,pos,7.0,b,95.43269719998352,zoo,336
