key_t,rt,word_score_pc,duration_measured_word,pause_trigger_t,age,word,delay_frames_after,word_trigger,pause_trigger,word_score_warriner,word_label,ID,response,img_trigger,offset_img,duration_frames,img,no,onset_word,duration_measured_img,offset_word,onset_img,condition,scan day,delay_frames_before,session,correct_resp,gender
107.9075714442879,0.6192896412685513,2.3815246085651838,0.6975143607705832,102.67396491579711,25,bribe,180,12,32,3.32,neg,2019102206,y,22,107.97390659409575,42,image_stim_n.png,11,100.97615285078064,0.6856247910764068,101.67366721155122,107.28828180301934,faceWord_exp,Tuesday,336,1,1,male
117.90805104351602,0.6186522075440735,3.6605330306018913,0.6971993329934776,112.67449391866103,25,tornado,180,12,32,3.63,neg,2019102206,y,22,117.9743528298568,42,image_stim_n.png,12,110.97688877093606,0.6849539938848466,111.67408810392953,117.28939883597195,faceWord_exp,Tuesday,336,1,1,male
125.54183645127341,0.851601091446355,-1.0601571884744718,0.697372566210106,122.67490550782531,25,fiddle,336,13,42,5.05,neu,2019102206,y,22,125.3747136038728,42,image_stim_n.png,13,120.97715022461489,0.6844782440457493,121.674522790825,124.69023535982706,faceWord_exp,Tuesday,180,1,1,male
138.0425383662805,0.7519833592232317,-1.3575770021145472,0.6975297592580318,132.67532928753644,25,tomato,180,13,41,5.8,neu,2019102206,b,21,137.97527706087567,42,image_stim_p.png,14,130.9775152974762,0.6847220538184047,131.67504505673423,137.29055500705726,faceWord_exp,Tuesday,336,1,1,male
147.9260644055903,0.6349422202911228,-1.2313279950095668,0.6968028214760125,142.67581434035674,25,new,180,11,31,7.68,pos,2019102206,b,21,147.97574575268663,42,image_stim_p.png,15,140.97864259639755,0.6846235673874617,141.67544541787356,147.29112218529917,faceWord_exp,Tuesday,336,1,1,male
155.76008682185784,1.069313155952841,1.9014187675556817,0.6961551220156252,152.67626795452088,25,alligator,336,12,32,4.23,neg,2019102206,y,22,155.37604204565287,42,image_stim_n.png,16,150.97974294773303,0.6852683797478676,151.67589806974865,154.690773665905,faceWord_exp,Tuesday,180,1,1,male
167.87697814637795,0.5856464772950858,4.010420717126172,0.6973873230163008,162.67671707761474,25,lonely,180,12,32,2.67,neg,2019102206,y,22,167.97661288105883,42,image_stim_n.png,17,160.97894735843875,0.6852812119759619,161.67633468145505,167.29133166908287,faceWord_exp,Tuesday,336,1,1,male
178.1276090038009,0.8354817454237491,-0.05916451699915906,0.6973122553899884,172.67714470694773,25,embassy,180,13,41,5.3,neu,2019102206,b,21,177.9771412422415,42,image_stim_p.png,18,170.97949657170102,0.6850139838643372,171.676808827091,177.29212725837715,faceWord_exp,Tuesday,336,1,1,male
187.92792152939364,0.6353275037836283,-0.18281188470513854,0.6961474227719009,182.67760473722592,25,spatula,180,13,42,5.14,neu,2019102206,y,22,187.97761185886338,42,image_stim_n.png,19,180.9811246425379,0.6850178332533687,181.6772720653098,187.29259402561001,faceWord_exp,Tuesday,336,1,1,male
195.39512239559554,0.7021570093929768,-0.3369766028281135,0.6972249972168356,192.67810005578212,25,corkscrew,336,13,41,5.26,neu,2019102206,b,21,195.3779091143515,42,image_stim_p.png,20,190.98046635650098,0.6849437281489372,191.67769135371782,194.69296538620256,faceWord_exp,Tuesday,180,1,1,male
205.3286833059974,0.6355090776924044,0.1935892361901769,0.6973831525538117,202.67849656706676,25,bridge,336,13,42,5.44,neu,2019102206,y,22,205.37831589137204,42,image_stim_n.png,21,200.98074545455165,0.6851416630670428,201.67812860710546,204.693174228305,faceWord_exp,Tuesday,180,1,1,male
215.5459318116773,0.8523196883033961,0.7573178762670367,0.6973161050118506,212.6789572390262,25,meeting,336,12,32,4.55,neg,2019102206,y,22,215.37878362089396,42,image_stim_n.png,22,210.98132771044038,0.6851714975200593,211.67864381545223,214.6936121233739,faceWord_exp,Tuesday,180,1,1,male
227.9463747111149,0.6521070606540889,-1.7483058493195842,0.6974473132286221,222.67942817672156,25,woman,180,11,31,7.09,pos,2019102206,b,21,227.9793515689671,42,image_stim_p.png,23,220.9816273394972,0.6850839185062796,221.67907465272583,227.29426765046082,faceWord_exp,Tuesday,336,1,1,male
237.83016509120353,0.536237491061911,-3.2613064969771037,0.6976952932309359,232.67987794126384,25,fun,180,11,31,8.37,pos,2019102206,b,21,237.97981801535934,42,image_stim_p.png,24,230.98182334960438,0.6858904152177274,231.67951864283532,237.29392760014161,faceWord_exp,Tuesday,336,1,1,male
245.28054148843512,0.5851755398325622,1.7036686386059527,0.6961461394093931,242.68040437763557,25,jury,336,12,32,4.23,neg,2019102206,y,22,245.3801544085145,42,image_stim_n.png,25,240.98391626309603,0.6847884599119425,241.68006240250543,244.69536594860256,faceWord_exp,Tuesday,180,1,1,male
258.01477005216293,0.719715473940596,3.3697994362845387,0.697762661613524,252.68092632270418,25,envy,180,12,32,3.05,neg,2019102206,y,22,257.9806909181643,42,image_stim_n.png,26,250.98271902929991,0.6856363399419934,251.68048169091344,257.29505457822233,faceWord_exp,Tuesday,336,1,1,male
265.39825438708067,0.7022741022519767,-0.277657621999038,0.6975243056658655,262.68123204726726,25,man,336,13,41,5.42,neu,2019102206,b,21,265.38103019841947,42,image_stim_p.png,27,260.98340073390864,0.6850499135907739,261.6809250395745,264.6959802848287,faceWord_exp,Tuesday,180,1,1,male
275.38206638931297,0.6862907763570547,-1.6708771386143015,0.6971771975513548,272.6816693004221,25,pineapple,336,11,31,6.9,pos,2019102206,b,21,275.38152647949755,42,image_stim_p.png,28,270.9841677718796,0.685750866541639,271.68134496943094,274.6957756129559,faceWord_exp,Tuesday,180,1,1,male
288.0158739325125,0.7196121758315712,-1.8465637543339983,0.6971714231185615,282.6821488996502,25,wealthy,180,11,31,6.37,pos,2019102206,b,21,287.9820392495021,42,image_stim_p.png,29,280.9846162532922,0.6857774928212166,281.68178767641075,287.2962617566809,faceWord_exp,Tuesday,336,1,1,male
295.449591394281,0.7526778960600495,0.13451130194660302,0.6971929168794304,292.68263299018145,25,diplomat,336,12,32,4.65,neg,2019102206,y,22,295.38239424931817,42,image_stim_n.png,30,290.98502303054556,0.6854807510972023,291.682215947425,294.69691349822097,faceWord_exp,Tuesday,180,1,1,male
307.96669399901293,0.6688718607183546,-1.4783411251765788,0.697216335684061,302.68310200306587,25,limousine,180,11,31,6.14,pos,2019102206,b,21,307.9829795206897,42,image_stim_p.png,31,300.9854814566206,0.6851573823951185,301.6826977923047,307.2978221382946,faceWord_exp,Tuesday,336,1,1,male
317.95056310412474,0.6527473817113787,-0.31568469709749714,0.6973539595492184,312.6835071761161,25,tourist,180,13,42,5.71,neu,2019102206,y,22,317.9834543077741,42,image_stim_n.png,32,310.9858125245664,0.6856385853607208,311.68316648411565,317.29781572241336,faceWord_exp,Tuesday,336,1,1,male
325.4011329449713,0.7027331702411175,-2.2727319315779937,0.6977774184197187,322.6839604694396,25,pie,336,11,31,6.45,pos,2019102206,b,21,325.38378203939646,42,image_stim_p.png,33,320.9858574368991,0.6853822646662593,321.6836348553188,324.6983997747302,faceWord_exp,Tuesday,180,1,1,male
335.31792071438394,0.6195568696130067,-2.3673221107876317,0.6974466715473682,332.6843893821351,25,garden,336,11,31,7.25,pos,2019102206,b,21,335.3842045357451,42,image_stim_p.png,34,330.98660266026855,0.6858406909741461,331.6840493318159,334.69836384477094,faceWord_exp,Tuesday,180,1,1,male
347.98537751683034,0.6851330013014376,-1.1856791528275217,0.6972015786450356,342.6849122894928,25,hamster,180,13,42,5.88,neu,2019102206,y,22,347.9848417772446,42,image_stim_n.png,35,340.98731163307093,0.6845972617156804,341.68451321171597,347.3002445155289,faceWord_exp,Tuesday,336,1,1,male
355.3522359591443,0.652206830214709,-2.1296901000704778,0.6962112621404231,352.68538322718814,25,zoo,336,11,31,7.0,pos,2019102206,b,21,355.3851586014498,42,image_stim_p.png,36,350.9887472228147,0.6851294725202024,351.68495848495513,354.7000291289296,faceWord_exp,Tuesday,180,1,1,male
365.35263696173206,0.6527730459347367,1.3014161644429498,0.6977812680415809,362.6857903250493,25,gasp,336,12,32,4.5,neg,2019102206,y,22,365.385572115425,42,image_stim_n.png,37,360.98761799908243,0.6857081996276975,361.685399267124,364.6998639157973,faceWord_exp,Tuesday,180,1,1,male
377.81984648969956,0.5187354877125472,-0.9222259722889368,0.6975932780187577,372.68617464601994,25,beer,180,13,41,5.67,neu,2019102206,b,21,377.98616155725904,42,image_stim_p.png,38,370.9882958540693,0.6850505552720279,371.68588913208805,377.301111001987,faceWord_exp,Tuesday,336,1,1,male
385.3536051425617,0.6519258073531091,0.3759356543037889,0.697489338228479,382.68659553839825,25,fence,336,13,41,5.05,neu,2019102206,b,21,385.38649121369235,42,image_stim_p.png,39,380.98885052092373,0.6848118784837425,381.6863398591522,384.7016793352086,faceWord_exp,Tuesday,180,1,1,male
397.7375517534092,0.4354218835942447,-2.8785481086132907,0.6976760448887944,392.68713897722773,25,kiss,180,11,31,7.78,pos,2019102206,b,21,397.9870508208405,42,image_stim_p.png,40,390.98914501746185,0.6849209510255605,391.68682106235065,397.30212986981496,faceWord_exp,Tuesday,336,1,1,male
407.6548489567358,0.3532670170534402,-3.1501939707833047,0.6975551024079323,402.68760927324183,25,happy,180,11,31,8.47,pos,2019102206,b,21,407.9875147007406,42,image_stim_p.png,41,400.9897006468382,0.6859327610582113,401.6872557492461,407.30158193968236,faceWord_exp,Tuesday,336,1,1,male
415.27153913816437,0.5678214260842651,2.561630339716405,0.6973189923446625,412.68811357417144,25,hospital,336,12,32,3.52,neg,2019102206,y,22,415.3878501316067,42,image_stim_n.png,42,410.9904153938405,0.684132419526577,411.6877343861852,414.7037177120801,faceWord_exp,Tuesday,180,1,1,male
427.988968255464,0.6859821646939963,-0.7213913907893977,0.6972513028886169,422.68847287259996,25,treaty,180,13,42,5.42,neu,2019102206,y,22,427.98841968365014,42,image_stim_n.png,43,420.9909190533217,0.6854335928801447,421.6881703562103,427.30298609077,faceWord_exp,Tuesday,336,1,1,male
438.1561251077801,0.8532031774520874,0.26215401176465297,0.6974261400755495,432.68902016128413,25,school,180,13,42,5.41,neu,2019102206,y,22,437.98887426033616,42,image_stim_n.png,44,430.99115869263187,0.6859523300081491,431.6885848327074,437.302921930328,faceWord_exp,Tuesday,336,1,1,male
445.7731380162295,1.07007987331599,-1.5151286486205269,0.6975291175767779,442.68942950479686,25,lake,336,11,31,7.13,pos,2019102206,b,21,445.3892687186599,42,image_stim_p.png,45,440.99150130921043,0.6862105757463723,441.6890304267872,444.7030581429135,faceWord_exp,Tuesday,180,1,1,male
458.12357587902807,0.8195805447176099,-1.0613549170130714,0.6975461200345308,452.68985456763767,25,boat,180,11,31,6.36,pos,2019102206,b,21,457.9897818097379,42,image_stim_p.png,46,450.9919472243637,0.6857864754274487,451.6894933443982,457.30399533431046,faceWord_exp,Tuesday,336,1,1,male
467.973948298255,0.6687294244766235,0.397042668763988,0.6973853982053697,462.69037458789535,25,policeman,180,12,32,4.21,neg,2019102206,y,22,467.9902906019706,42,image_stim_n.png,47,460.99262411682867,0.6850717281922698,461.69000951503403,467.30521887377836,faceWord_exp,Tuesday,336,1,1,male
477.99129792070016,0.6858843199443072,0.5814463879932942,0.6971762352623045,472.69082435243763,25,sandpaper,180,12,32,4.95,neg,2019102206,y,22,477.9907378000207,42,image_stim_n.png,48,470.99323781137355,0.6853241992648691,471.69041404663585,477.30541360075586,faceWord_exp,Tuesday,336,1,1,male
485.4582014034968,0.7523166728205979,-1.1648995537800455,0.697510190308094,482.69129079882987,25,plum,336,11,31,6.15,pos,2019102206,b,21,485.39103248901665,42,image_stim_p.png,49,480.9933690193575,0.685147758340463,481.6908792096656,484.7058847306762,faceWord_exp,Tuesday,180,1,1,male
495.4588301756885,0.7521139257587492,0.98843671158419,0.6971781600732356,492.6917293353472,25,commander,336,12,32,4.73,neg,2019102206,y,22,495.3914755168371,42,image_stim_n.png,50,490.9941472853534,0.6847592669073492,491.6913254454266,494.70671624992974,faceWord_exp,Tuesday,180,1,1,male
507.8090470058378,0.5021865875460207,3.2148840110758776,0.6969709219411016,502.692224012455,25,avalanche,180,12,32,4.0,neg,2019102206,y,22,507.9920678457711,42,image_stim_n.png,51,500.99483091477305,0.6852074274793267,501.69180183671415,507.30686041829176,faceWord_exp,Tuesday,336,1,1,male
518.1431159386411,0.836614818777889,-0.8455595735963974,0.6973776989616454,512.6925788195804,25,whale,180,13,41,5.81,neu,2019102206,b,21,517.9925124775618,42,image_stim_p.png,52,510.9948344437871,0.6860113576985896,511.69221214274876,517.3065011198632,faceWord_exp,Tuesday,336,1,1,male
528.2435517162085,0.9364417137112468,-0.5907285556577869,0.6973969470709562,522.6930985189974,25,truck,180,13,42,5.16,neu,2019102206,y,22,527.9930883175693,42,image_stim_n.png,53,520.9952829251997,0.6859783150721341,521.6926798722707,527.3071100024972,faceWord_exp,Tuesday,336,1,1,male
537.7771185294259,0.46943076234310865,2.166851165767892,0.6971024507656693,532.693546038121,25,aggressive,180,12,32,3.08,neg,2019102206,y,22,537.9934620519634,42,image_stim_n.png,54,530.9960650408175,0.6857742848806083,531.6931674915832,537.3076877670828,faceWord_exp,Tuesday,336,1,1,male
547.9275436243042,0.6185838766396046,4.314775126713813,0.6975050575565547,542.6939460784197,25,deceit,180,12,32,2.89,neg,2019102206,y,22,547.9938893604558,42,image_stim_n.png,55,540.996116689872,0.6849296127911657,541.6936217474286,547.3089597476646,faceWord_exp,Tuesday,336,1,1,male
557.9948777519166,0.6852998184040189,-0.9990759838186469,0.6975207766517997,552.6944308103994,25,field,180,13,42,5.73,neu,2019102206,y,22,557.9943667140324,42,image_stim_n.png,56,550.9965369408019,0.6847887805197388,551.6940577174537,557.3095779335126,faceWord_exp,Tuesday,336,1,1,male
567.745151235722,0.4354096930474043,-2.8031613090757777,0.697507623815909,562.6949456979055,25,beach,180,11,31,7.21,pos,2019102206,b,21,567.9948257820215,42,image_stim_p.png,57,560.9970053120051,0.6850842393469065,561.694512935821,567.3097415426746,faceWord_exp,Tuesday,336,1,1,male
577.7456930705812,0.43631563847884536,-2.40140153221556,0.6975348920095712,572.6953412469011,25,love,180,11,31,8.0,pos,2019102206,b,21,577.9952704138122,42,image_stim_p.png,58,570.9974476981442,0.6858929817099124,571.6949825901538,577.3093774321023,faceWord_exp,Tuesday,336,1,1,male
588.1128514627926,0.8024577293545008,0.2016963621838916,0.6975945611484349,582.6958593423478,25,plot,180,12,32,4.9,neg,2019102206,y,22,587.9957018927671,42,image_stim_n.png,59,580.9979250517208,0.6853081593289971,581.6955196128692,587.3103937334381,faceWord_exp,Tuesday,336,1,1,male
598.0467103985138,0.7353905092459172,-1.1443669013398097,0.6976827818434685,592.6963710219134,25,moral,180,11,31,6.85,pos,2019102206,b,21,597.9961914368905,42,image_stim_p.png,60,590.9982997486368,0.6848715476226062,591.6959825304803,597.3113198892679,faceWord_exp,Tuesday,336,1,1,male
