word_trigger,pause_trigger_t,condition,offset_img,delay_frames_before,img,offset_word,correct_resp,scan day,onset_word,rt,pause_trigger,duration_measured_img,onset_img,no,img_trigger,gender,word_score_pc,ID,duration_measured_word,age,session,duration_frames,word_label,word_score_warriner,response,key_t,word,delay_frames_after
11,342.96687590004876,faceWord_exp,345.68051239999477,180,image_stim_p.png,341.9674727000529,1,Monday,341.2702806999441,0.6171614000340924,31,0.6837567000184208,344.99675569997635,35,21,male,-1.8284590275958619,qwerty,0.697192000108771,24,6,42,pos,6.72,b,345.61391710001044,river,336
11,352.97456580004655,faceWord_exp,355.6879500000505,180,image_stim_p.png,351.9751584000187,1,Monday,351.27900520002004,0.6189810000360012,31,0.6840820000506938,355.0038679999998,36,21,male,-2.035068499528653,qwerty,0.6961531999986619,24,6,42,pos,6.67,b,355.6228490000358,dolphin,336
13,362.98173610004596,faceWord_exp,365.6938769000117,180,image_stim_n.png,361.98086859995965,1,Monday,361.2854445000412,0.5660579999675974,42,0.6810962000163272,365.01278069999535,37,22,male,-0.7656585604551551,qwerty,0.6954240999184549,24,6,42,neu,5.89,y,365.57883869996294,audience,336
11,372.9899276000215,faceWord_exp,375.70057570002973,180,image_stim_p.png,371.9897418000037,1,Monday,371.293330400018,0.5840806000633165,31,0.6828780000796542,375.0176976999501,38,21,male,-2.3709211732995845,qwerty,0.6964113999856636,24,6,42,pos,6.37,b,375.6017783000134,parade,336
12,382.99647060001735,faceWord_exp,388.30800970003475,336,image_stim_n.png,381.99534000002313,1,Monday,381.2993547000224,0.5852653000038117,32,0.6851396000711247,387.6228700999636,39,22,male,3.1728286127179004,qwerty,0.695985300000757,24,6,42,neg,3.14,y,388.20813539996743,rumor,180
11,393.00467020005453,faceWord_exp,395.7172803999856,180,image_stim_p.png,392.00408960005734,1,Monday,391.30797239998356,0.570977000053972,31,0.6871504000155255,395.0301299999701,40,21,male,-1.283661754694624,qwerty,0.6961172000737861,24,6,42,pos,6.21,b,395.60110700002406,handshake,336
11,403.01009039999917,faceWord_exp,408.32249319995753,336,image_stim_p.png,402.0105956000043,1,Monday,401.3145509000169,0.536138299969025,31,0.6870790999382734,407.63541410001926,41,21,male,-1.613773182399739,qwerty,0.6960446999873966,24,6,42,pos,6.38,b,408.1715523999883,hygiene,180
13,413.0182257000124,faceWord_exp,418.3285344999749,336,image_stim_n.png,412.01751130004413,1,Monday,411.3218800999457,0.6187635000096634,42,0.6843506000004709,417.64418389997445,42,22,male,-0.4928774877246448,qwerty,0.6956312000984326,24,6,42,neu,5.89,y,418.2629473999841,chair,180
11,423.0249374000123,faceWord_exp,425.7385437999619,180,image_stim_p.png,422.0251577999443,1,Monday,421.32893049996346,0.4670890000415966,31,0.6835204999661073,425.0550232999958,43,21,male,-2.3202480308548075,qwerty,0.6962272999808192,24,6,42,pos,7.18,b,425.5221123000374,party,336
12,433.0328322000569,faceWord_exp,435.74553680000827,180,image_stim_n.png,432.03352169995196,1,Monday,431.341984000057,0.3520909999497235,32,0.683246299973689,435.0622905000346,44,22,male,4.2219398121868315,qwerty,0.6915376998949796,24,6,42,neg,2.29,y,435.4143814999843,guilt,336
13,443.03888879995793,faceWord_exp,448.3499763000291,336,image_stim_p.png,442.03801170003135,1,Monday,441.34305599995423,0.5716407999861985,41,0.6854291000636294,447.66454719996545,45,21,male,0.6345811289687322,qwerty,0.6949557000771165,24,6,42,neu,5.64,b,448.23618799995165,big,180
12,453.04722159996163,faceWord_exp,458.3579961999785,336,image_stim_n.png,452.0473361000186,1,Monday,451.3509648999898,0.4188889000797644,32,0.6848124000243843,457.67318379995413,46,22,male,3.587794463102913,qwerty,0.6963712000288069,24,6,42,neg,1.94,y,458.0920727000339,prison,180
13,463.0542256999761,faceWord_exp,465.7829522000393,180,image_stim_n.png,462.05449669994414,1,Monday,461.3573419000022,0.5049235000042245,42,0.6864716000854969,465.0964805999538,47,22,male,-0.9209473384247756,qwerty,0.6971547999419272,24,6,42,neu,5.42,y,465.601404099958,scooter,336
12,473.0786535999505,faceWord_exp,478.40459629998077,336,image_stim_n.png,472.07834430004004,1,Monday,471.3838384000119,0.5311047999421135,32,0.6957943999441341,477.70880190003663,48,22,male,1.4290259416609457,qwerty,0.6945059000281617,24,6,42,neg,3.94,y,478.23990669997875,lawyer,180
12,483.10223319998477,faceWord_exp,485.8150206999853,180,image_stim_n.png,482.10202059999574,1,Monday,481.40470760001335,0.43230900005437434,32,0.6814953000284731,485.13352539995685,49,22,male,1.5556418242275696,qwerty,0.6973129999823868,24,6,42,neg,3.19,y,485.5658344000112,old,336
12,493.11005270003807,faceWord_exp,495.8227590000024,180,image_stim_n.png,492.10838420002256,1,Monday,491.4139116000151,0.6347925000591204,32,0.6841576000442728,495.13860139995813,50,22,male,4.494524106175375,qwerty,0.6944726000074297,24,6,42,neg,2.07,y,495.77339390001725,funeral,336
12,503.11626859998796,faceWord_exp,508.4277138999896,336,image_stim_n.png,502.116237899987,1,Monday,501.4196716999868,0.5028829999500886,32,0.6850762999383733,507.74263760005124,51,22,male,1.7380634654586231,qwerty,0.696566200000234,24,6,42,neg,3.25,y,508.2455206000013,politician,180
11,513.1238898000447,faceWord_exp,515.8375023000408,180,image_stim_p.png,512.1232352999505,1,Monday,511.42787110002246,0.7103784000501037,31,0.6926022000843659,515.1449000999564,52,21,male,-1.6320665929887423,qwerty,0.695364199928008,24,6,42,pos,6.68,b,515.8552785000065,forest,336
11,523.1311732999748,faceWord_exp,525.843738000025,180,image_stim_p.png,522.1307867000578,1,Monday,521.4347588999663,0.47094489994924515,31,0.6864718999713659,525.1572661000537,53,21,male,-2.2232275900644445,qwerty,0.6960278000915423,24,6,42,pos,7.48,b,525.6282110000029,home,336
12,533.1387815000489,faceWord_exp,535.8518345999764,180,image_stim_n.png,532.1372565999627,1,Monday,531.4424807999749,0.4017516999738291,32,0.6847602999769151,535.1670742999995,54,22,male,3.2726955917764444,qwerty,0.6947757999878377,24,6,42,neg,2.79,y,535.5688259999733,gunshot,336
12,543.1455550000537,faceWord_exp,548.4573500000406,336,image_stim_n.png,542.1445020999527,1,Monday,541.4525222999509,0.420094900066033,32,0.685583500075154,547.7717664999655,55,22,male,3.7741942061665816,qwerty,0.6919798000017181,24,6,42,neg,2.53,y,548.1918614000315,lost,180
12,553.1528679999756,faceWord_exp,558.4636535999598,336,image_stim_n.png,552.1536372000119,1,Monday,551.4558155999985,0.5041364999487996,32,0.6868640999309719,557.7767895000288,56,22,male,2.6698720582687456,qwerty,0.6978216000134125,24,6,42,neg,2.86,y,558.2809259999776,fee,180
13,563.1596481000306,faceWord_exp,565.873100399971,180,image_stim_n.png,562.1599932999816,1,Monday,561.4626517000142,0.518325800076127,42,0.6843963999999687,565.188703999971,57,22,male,-0.3659926056186196,qwerty,0.6973415999673307,24,6,42,neu,5.8,y,565.7070298000472,finger,336
12,573.1671769999666,faceWord_exp,575.8811493000248,180,image_stim_n.png,572.1666548999492,1,Monday,571.4733804999851,0.41838589997496456,32,0.6847450999775901,575.1964042000473,58,22,male,1.421533554407035,qwerty,0.6932743999641389,24,6,42,neg,3.89,y,575.6147901000222,judge,336
11,583.173852100037,faceWord_exp,588.4828356000362,336,image_stim_p.png,582.174843500019,1,Monday,581.4777354999678,0.7018945999443531,31,0.6846557999961078,587.7981798000401,59,21,male,-1.071197614358652,qwerty,0.6971080000512302,24,6,42,pos,7.33,b,588.5000743999844,chipmunk,180
13,593.1789726000279,faceWord_exp,598.4923505999614,336,image_stim_n.png,592.1788165000034,1,Monday,591.4827471999452,0.5685254000127316,42,0.6841188999824226,597.8082316999789,60,22,male,-0.8574934623041074,qwerty,0.6960693000582978,24,6,42,neu,5.26,y,598.3767570999917,accordion,180
