duration_measured_word,rt,session,correct_resp,img_trigger,word_score_warriner,img,offset_word,response,pause_trigger_t,condition,offset_img,word_score_pc,onset_img,delay_frames_before,scan day,onset_word,duration_measured_img,no,key_t,duration_frames,word_label,delay_frames_after,word,gender,word_trigger,pause_trigger,ID,age
0.6881231984589249,0.6666037894319743,6,1,22,5.33,image_stim_n.png,1.6823933508712798,y,2.6828267546370625,faceWord_exp,7.9826802120078355,-0.1985745460766808,7.299839663086459,336,Tuesday,0.994270152412355,0.6828405489213765,1,7.966443452518433,42,neu,180,quantity,male,13,42,2019102206,25
0.696747001959011,0.7027517766691744,6,1,21,6.32,image_stim_p.png,11.682870062766597,b,12.68334420840256,faceWord_exp,15.383054139092565,-1.1812540207039297,14.697503132512793,180,Tuesday,10.986123060807586,0.6855510065797716,2,15.400254909181967,42,pos,336,elm,male,11,31,2019102206,25
0.6962468712590635,0.6009012616705149,6,1,21,5.21,image_stim_p.png,21.683357682079077,b,22.683728529373184,faceWord_exp,27.983635240234435,0.4070035035588155,27.299737006193027,336,Tuesday,20.987110810820013,0.6838982340414077,3,27.900638267863542,42,neu,180,church,male,13,41,2019102206,25
0.6960710720159113,0.6016888308804482,6,1,21,7.0,image_stim_p.png,31.68380744685419,b,32.68418086040765,faceWord_exp,35.38399858074263,-1.1380831950062478,34.699196967994794,180,Tuesday,30.987736374838278,0.6848016127478331,4,35.30088579887524,42,pos,336,pumpkin,male,11,31,2019102206,25
0.6958542095962912,0.31974800350144506,6,1,22,2.79,image_stim_n.png,41.684249512152746,y,42.68466270528734,faceWord_exp,47.984564604004845,3.2726955917764444,47.29850095557049,336,Tuesday,40.988395302556455,0.6860636484343559,5,47.618248959071934,42,neg,180,gunshot,male,12,32,2019102206,25
0.6970809570048004,0.7199095594696701,6,1,22,5.95,image_stim_n.png,51.6847044096794,y,52.68514294619672,faceWord_exp,55.38490612991154,-0.1293625696653618,54.69885627599433,180,Tuesday,50.9876234526746,0.6860498539172113,6,55.418765835464,42,neu,336,escalator,male,13,42,2019102206,25
0.6972987817134708,0.6014617029577494,6,1,22,5.33,image_stim_n.png,61.68518785852939,y,62.68570050038397,faceWord_exp,65.3853334384039,-1.1818642926883074,64.70100180082954,180,Tuesday,60.98788907681592,0.6843316375743598,7,65.3024635037873,42,neu,336,prairie,male,13,42,2019102206,25
0.6977029924746603,0.7855533806141466,6,1,21,5.29,image_stim_p.png,71.68563184863888,b,72.68598697660491,faceWord_exp,75.3858095088508,0.38949539348709145,74.70080546988174,180,Tuesday,70.98792885616422,0.6850040389690548,8,75.48635885049589,42,neu,336,era,male,13,41,2019102206,25
0.6972699095495045,0.6357663609087467,6,1,21,7.53,image_stim_p.png,81.68612107192166,b,82.68643994932063,faceWord_exp,85.38625285751186,-3.0889019952949432,84.70092545007356,180,Tuesday,80.98885116237216,0.685327407438308,9,85.3366918109823,42,pos,336,honeymoon,male,11,31,2019102206,25
0.6973401652649045,0.5528592134360224,6,1,22,5.81,image_stim_n.png,91.68659168877639,y,92.68699846579693,faceWord_exp,97.98682946735062,-0.9476055713690849,97.30099936272018,336,Tuesday,90.98925152351148,0.6858301046304405,10,97.8538585761562,42,neu,180,satire,male,13,42,2019102206,25
0.6967720245011151,0.6855388160329312,6,1,21,5.8,image_stim_p.png,101.68703632056713,b,102.68748063151725,faceWord_exp,105.38718061731197,-0.3659926056186196,104.70256410748698,180,Tuesday,100.99026429606602,0.6846165098249912,11,105.38810292351991,42,neu,336,finger,male,13,41,2019102206,25
0.6965920545626432,0.6684410234447569,6,1,21,5.49,image_stim_p.png,111.68754190462641,b,112.68785019544885,faceWord_exp,117.98774920706637,0.1576901893660491,117.3030216996558,336,Tuesday,110.99094985006377,0.684727507410571,12,117.97146272310056,42,neu,180,table,male,13,41,2019102206,25
0.6972689470276237,0.6351568370591849,6,1,21,6.38,image_stim_p.png,121.68792397994548,b,122.68831182993017,faceWord_exp,127.98822848545387,-1.613773182399739,127.30344034638256,336,Tuesday,120.99065503291786,0.6847881390713155,13,127.93859718344174,42,pos,180,hygiene,male,11,31,2019102206,25
0.6972862703260034,0.6685959710739553,6,1,21,6.4,image_stim_p.png,131.6883666869253,b,132.68875678256154,faceWord_exp,135.388573219534,-2.2453726125286497,134.7037138622254,180,Tuesday,130.9910804165993,0.6848593573085964,14,135.37230983329937,42,pos,336,dinner,male,11,31,2019102206,25
0.6973459394648671,0.6192758467514068,6,1,22,5.24,image_stim_n.png,141.68882575491443,y,142.68922675750218,faceWord_exp,145.38902555056848,0.06851316647377265,144.70347646879964,180,Tuesday,140.99147981544957,0.6855490817688406,15,145.32275231555104,42,neu,336,analogy,male,13,42,2019102206,25
0.6972172979731113,0.6195061828475446,6,1,22,2.07,image_stim_n.png,151.68928867252544,y,152.68965182057582,faceWord_exp,155.3894923175685,4.494524106175375,154.70374786737375,180,Tuesday,150.99207137455232,0.6857444501947612,16,155.3232540502213,42,neg,336,funeral,male,12,32,2019102206,25
0.6975162853486836,0.6526812964584678,6,1,21,6.37,image_stim_p.png,161.6897939357441,b,162.69015098875389,faceWord_exp,165.38994079898112,-2.3709211732995845,164.70442636404186,180,Tuesday,160.9922776503954,0.6855144349392503,17,165.35710766050033,42,pos,336,parade,male,11,31,2019102206,25
