key_t,offset_word,delay_frames_after,word_score_pc,onset_img,word,img_trigger,word_trigger,delay_frames_before,scan day,rt,duration_measured_word,no,onset_word,age,condition,response,pause_trigger_t,correct_resp,gender,word_label,word_score_warriner,duration_measured_img,pause_trigger,img,duration_frames,offset_img,ID,session
275.3083351459354,271.69103704439476,336,0.5712560851538326,274.7058074173983,election,22,12,180,Tuesday,0.6025277285370976,0.696998831583187,28,270.9940382128116,25,faceWord_exp,y,272.6914499166887,1,female,neg,4.5,0.6853678287006915,32,image_stim_n.png,42,275.391175246099,2019102205,5
288.04243506817147,281.69147076900117,180,0.16108323717668446,287.30751196760684,desk,22,13,336,Tuesday,0.7349231005646288,0.6973780198022723,29,280.9940927491989,25,faceWord_exp,y,282.6919093055185,1,female,neu,5.56,0.684272289276123,42,image_stim_n.png,42,287.99178425688297,2019102205,5
297.79258408071473,291.6919519721996,180,-2.641671297166366,297.3074000077322,peaceful,21,11,336,Tuesday,0.48518407298251987,0.6963366959244013,30,290.9956152762752,25,faceWord_exp,b,292.69233501004055,1,female,pos,8.0,0.6848359385039657,31,image_stim_p.png,42,297.9922359462362,2019102205,5
307.95974349952303,301.6924283634871,180,-1.2450836009557775,307.3081032061018,apricot,21,13,336,Tuesday,0.6516402934212238,0.6973289372399449,31,300.9950994262472,25,faceWord_exp,b,302.6927360126283,1,female,neu,5.95,0.6845956577453762,41,image_stim_p.png,42,307.9926988638472,2019102205,5
315.3600834214594,311.69289096002467,336,-1.295378487470534,314.70816691732034,television,21,11,180,Tuesday,0.6519165041390806,0.697255794191733,32,310.99563516583294,25,faceWord_exp,b,312.6932213862892,1,female,pos,7.18,0.6848920788615942,31,image_stim_p.png,42,315.39305899618194,2019102205,5
325.1938976373058,321.69332885509357,336,-1.2194148821621404,324.70877644140273,penguin,21,11,180,Tuesday,0.4851211959030479,0.6972660599276423,33,320.9960627951659,25,faceWord_exp,b,322.69367115106434,1,female,pos,6.65,0.684730073902756,31,image_stim_p.png,42,325.3935065153055,2019102205,5
335.17763264710084,331.6938309103716,336,-1.8816288507581482,334.7093208427541,theater,21,11,180,Tuesday,0.46831180434674025,0.6972984608728439,34,330.9965324494988,25,faceWord_exp,b,332.69419790804386,1,female,pos,6.14,0.6846370410639793,31,image_stim_p.png,42,335.3939578838181,2019102205,5
347.77820316166617,341.69428420392796,180,1.399169263323496,347.3094149660319,army,22,12,336,Tuesday,0.4687881956342608,0.6976567970123142,35,340.99662740691565,25,faceWord_exp,y,342.69462553737685,1,female,neg,4.65,0.6851326806936413,32,image_stim_n.png,42,347.99454764672555,2019102205,5
355.4287315548863,351.694730439689,336,-1.4097678477610591,354.7103162917774,mandolin,21,13,180,Tuesday,0.7184152631089091,0.6969051575288177,36,350.9978252821602,25,faceWord_exp,b,352.69515165290795,1,female,neu,5.7,0.6845834671985358,41,image_stim_p.png,42,355.39489975897595,2019102205,5
367.7625387129374,361.6952142093796,180,3.17672342877373,367.3105297535658,dangerous,22,12,336,Tuesday,0.4520089593715966,0.6972015786450356,37,360.9980126307346,25,faceWord_exp,y,362.695568054216,1,female,neg,2.33,0.6849177430849522,32,image_stim_n.png,42,367.99544749665074,2019102205,5
377.81304516317323,371.6956306104548,180,-1.962809513975644,377.31127337296493,bed,21,11,336,Tuesday,0.501771790208295,0.6975788418203592,38,370.99805176863447,25,faceWord_exp,b,372.696124966722,1,female,pos,7.16,0.6846671965904534,31,image_stim_p.png,42,377.9959405695554,2019102205,5
387.74681331194006,381.6961310619954,180,4.735833249102137,387.31125765363686,grief,22,12,336,Tuesday,0.4355556583032012,0.6974607869051397,39,380.99867027509026,25,faceWord_exp,y,382.696582430508,1,female,neg,2.33,0.6851079787593335,32,image_stim_n.png,42,387.9963656323962,2019102205,5
395.2138053360395,391.6965776185971,336,-2.625984580876632,394.7121525632683,spring,21,11,180,Tuesday,0.5016527727711946,0.6974149120505899,40,390.9991627065465,25,faceWord_exp,b,392.69688623026013,1,female,pos,7.64,0.6845825049094856,31,image_stim_p.png,42,395.3967350681778,2019102205,5
407.8144557303749,401.69703315757215,180,-1.7441234463665167,407.31264640623704,cherry,21,11,336,Tuesday,0.5018093241378665,0.6973315034992993,41,400.99970165407285,25,faceWord_exp,b,402.6973401652649,1,female,pos,7.05,0.6846453819889575,31,image_stim_p.png,42,407.997291788226,2019102205,5
415.3147264875006,411.6974688069895,336,0.5156614996478043,414.7130469598342,bus,21,13,180,Tuesday,0.6016795276664197,0.6976404360029846,42,410.9998283709865,25,faceWord_exp,b,412.69780244119465,1,female,neu,5.12,0.684608168900013,41,image_stim_p.png,42,415.3976551287342,2019102205,5
