word_trigger,pause_trigger_t,condition,offset_img,delay_frames_before,img,offset_word,correct_resp,scan day,onset_word,rt,pause_trigger,duration_measured_img,onset_img,no,img_trigger,gender,word_score_pc,ID,duration_measured_word,age,session,duration_frames,word_label,word_score_warriner,response,key_t,word,delay_frames_after
12,102.82870280009229,faceWord_exp,108.15627170004882,336,image_stim_n.png,101.82908460008912,1,Monday,101.13262990000658,0.5942479999503121,32,0.6932253999402747,107.46304630010854,11,22,male,2.8496222967354625,qwerty,0.6964547000825405,24,4,42,neg,3.78,y,108.05729430005886,empty,180
11,112.8524616000941,faceWord_exp,118.16398210008629,336,image_stim_p.png,111.85269480000716,1,Monday,111.15686840005219,0.7725840999046341,31,0.6886143999872729,117.47536770009901,12,21,male,-3.0311112754680245,qwerty,0.6958263999549672,24,4,42,pos,7.75,b,118.24795180000365,peace,180
13,122.85999300004914,faceWord_exp,125.57336220005527,180,image_stim_p.png,121.86044050008059,1,Monday,121.17045730003156,0.49002350005321205,41,0.6885910000419244,124.88477120001335,13,21,male,-0.9453395472380092,qwerty,0.6899832000490278,24,4,42,neu,5.91,b,125.37479470006656,team,336
13,132.86685980006587,faceWord_exp,138.17825750005431,336,image_stim_p.png,131.8674924999941,1,Monday,131.1751960000256,0.43611989996861666,41,0.6846359999617562,137.49362150009256,14,21,male,0.1872293205875,qwerty,0.6922964999685064,24,4,42,neu,5.95,b,137.92974140006118,elevator,180
13,142.8741346000461,faceWord_exp,148.18574490002356,336,image_stim_p.png,141.87468960008118,1,Monday,141.17784440005198,0.48768520005978644,41,0.6868286000099033,147.49891630001366,15,21,male,0.4395766978022416,qwerty,0.6968452000292018,24,4,42,neu,5.67,b,147.98660150007345,red,180
12,152.88164900010452,faceWord_exp,158.1953526000725,336,image_stim_n.png,151.88212810002733,1,Monday,151.18770790006965,0.47063300001900643,32,0.6891055000014603,157.50624710007105,16,22,male,0.7532200949518182,qwerty,0.6944201999576762,24,4,42,neg,4.19,y,157.97688010009006,loan,180
12,162.89167500007898,faceWord_exp,168.20161010010634,336,image_stim_n.png,161.89174490002915,1,Monday,161.19570800010115,0.44886220002081245,32,0.6818714000983164,167.51973870000802,17,22,male,3.803034067475641,qwerty,0.6960368999280035,24,4,42,neg,2.76,y,167.96860090002883,flood,180
12,172.8984290000517,faceWord_exp,178.20910560002085,336,image_stim_n.png,171.89838070003316,1,Monday,171.20462470001075,0.4861518000252545,32,0.6842407999793068,177.52486480004154,18,22,male,-0.3663992490442602,qwerty,0.6937560000224039,24,4,42,neg,3.36,y,178.0110166000668,expensive,180
12,182.9060909000691,faceWord_exp,185.6199411000125,180,image_stim_n.png,181.9065038000699,1,Monday,181.20975420007017,0.5208086998900399,32,0.6864479999057949,184.93349310010672,19,22,male,3.4698173961771306,qwerty,0.6967495999997482,24,4,42,neg,3.4,y,185.45430179999676,animosity,336
12,192.91353430005256,faceWord_exp,198.22413650003728,336,image_stim_n.png,191.91316230001394,1,Monday,191.2183922000695,0.5699871999677271,32,0.6850020999554545,197.53913440008182,20,22,male,0.060511318752979076,qwerty,0.6947700999444351,24,4,42,neg,4.83,y,198.10912160004955,pig,180
11,202.92087950010318,faceWord_exp,208.23104510002304,336,image_stim_p.png,201.9208088000305,1,Monday,201.22435410006437,0.5689553000265732,31,0.6846358999609947,207.54640920006204,21,21,male,-2.30162279277581,qwerty,0.6964546999661252,24,4,42,pos,7.05,b,208.11536450008862,heroism,180
12,212.92778700008057,faceWord_exp,218.23887030000333,336,image_stim_n.png,211.92764710006304,1,Monday,211.23244480008725,0.6346190000185743,32,0.6831987999612466,217.55567150004208,22,22,male,2.7422742606943906,qwerty,0.6952022999757901,24,4,42,neg,4.0,y,218.19029050006066,fallacy,180
13,222.93592330010142,faceWord_exp,228.2459833000321,336,image_stim_n.png,221.93481050000992,1,Monday,221.24304530001245,0.6680202999850735,42,0.6845615999773145,227.56142170005478,23,22,male,-0.5273916336755435,qwerty,0.6917651999974623,24,4,42,neu,5.83,y,228.22944200003985,scientist,180
11,232.94235730008222,faceWord_exp,235.65464710001834,180,image_stim_p.png,231.94214220007416,1,Monday,231.2468684000196,0.7044618999352679,31,0.6846762999193743,234.96997080009896,24,21,male,-1.426145970237633,qwerty,0.6952738000545651,24,4,42,pos,6.26,b,235.67443270003423,lust,336
11,242.9507013000548,faceWord_exp,248.25984569999855,336,image_stim_p.png,241.95029900001828,1,Monday,241.25367010000627,0.5003702000249177,31,0.6828659999882802,247.57697970001027,25,21,male,-1.6859102219357711,qwerty,0.6966289000120014,24,4,42,pos,6.42,b,248.0773499000352,truce,180
12,252.95652820006944,faceWord_exp,255.67100480000954,180,image_stim_n.png,251.9562533000717,1,Monday,251.26135200005956,0.6205371000105515,32,0.6860142999794334,254.9849905000301,26,22,male,3.668156535681199,qwerty,0.694901300012134,24,4,42,neg,3.52,y,255.60552760004066,battle,336
11,262.9646027000854,faceWord_exp,265.6767561000306,180,image_stim_p.png,261.96442140010186,1,Monday,261.267606300069,0.6849277999717742,31,0.6833945999387652,264.99336150009185,27,21,male,-1.7294291477603156,qwerty,0.6968151000328362,24,4,42,pos,7.0,b,265.6782893000636,dog,336
12,272.9714862999972,faceWord_exp,278.2794361000415,336,image_stim_n.png,271.9708595999982,1,Monday,271.27579520002473,0.5496660000644624,32,0.6813112000236288,277.59812490001787,28,22,male,-0.10198134801944247,qwerty,0.6950643999734893,24,4,42,neg,4.16,y,278.1477909000823,saw,180
13,282.97591320006177,faceWord_exp,288.28734550008085,336,image_stim_n.png,281.9760392000899,1,Monday,281.2798355000559,0.635873100021854,42,0.6849727000808343,287.6023728,29,22,male,-0.29144085929118746,qwerty,0.6962037000339478,24,4,42,neu,5.9,y,288.23824590002187,hand,180
12,292.98327580001205,faceWord_exp,295.696964200004,180,image_stim_n.png,291.9837010001065,1,Monday,291.2901333000045,0.47147140000015497,32,0.6872778999386355,295.00968630006537,30,22,male,4.2176174504439885,qwerty,0.693567700101994,24,4,42,neg,2.62,y,295.4811577000655,insult,336
11,302.99015280010644,faceWord_exp,305.70410030009225,180,image_stim_p.png,301.9905973999994,1,Monday,301.2965513000963,0.7196911999490112,31,0.6855184000451118,305.01858190004714,31,21,male,-1.301667818567906,qwerty,0.694046099903062,24,4,42,pos,6.71,b,305.73827309999615,bicycle,336
11,313.0002430001041,faceWord_exp,318.3110664000269,336,image_stim_p.png,311.9998037000187,1,Monday,311.30561420007143,0.6691215001046658,31,0.684200800023973,317.62686560000293,32,21,male,-1.7974288604529352,qwerty,0.6941894999472424,24,4,42,pos,6.53,b,318.2959871001076,bonfire,180
12,323.0082066000905,faceWord_exp,325.7216648000758,180,image_stim_n.png,322.0079698000336,1,Monday,321.3119042000035,0.5044431999558583,32,0.6868409999879077,325.0348238000879,33,22,male,3.9974740190684885,qwerty,0.6960656000301242,24,4,42,neg,2.55,y,325.53926700004376,accident,336
12,333.0146281000925,faceWord_exp,335.7279082000023,180,image_stim_n.png,332.01357160008047,1,Monday,331.33348050003406,0.5681357000721619,32,0.6825117999687791,335.0453964000335,34,22,male,0.19555716741692625,qwerty,0.6800911000464112,24,4,42,neg,4.95,y,335.61353210010566,majority,336
13,343.0193577000173,faceWord_exp,348.3308610999957,336,image_stim_n.png,342.0194493000163,1,Monday,341.32445020007435,0.5189643000485376,42,0.6848934999434277,347.64596760005224,35,22,male,0.29188517290671034,qwerty,0.6949990999419242,24,4,42,neu,5.89,y,348.1649319001008,guard,180
12,353.02666960004717,faceWord_exp,358.33786570001394,336,image_stim_n.png,352.02710070007015,1,Monday,351.33218280004803,0.46929020003881305,32,0.6847492000088096,357.6531165000051,36,22,male,2.7437052692255306,qwerty,0.6949179000221193,24,4,42,neg,4.48,y,358.12240670004394,stampede,180
11,363.0336125000613,faceWord_exp,365.7471719000023,180,image_stim_p.png,362.0342530000489,1,Monday,361.3379341000691,0.5052131999982521,31,0.6873435999732465,365.05982830002904,37,21,male,-2.1205664047688315,qwerty,0.6963188999798149,24,4,42,pos,7.24,b,365.5650415000273,trust,336
13,373.04117570002563,faceWord_exp,375.75505880010314,180,image_stim_p.png,372.04146470001433,1,Monday,371.34744420007337,0.7544659998966381,41,0.68728579999879,375.06777300010435,38,21,male,0.12602488928311428,qwerty,0.6940204999409616,24,4,42,neu,5.1,b,375.822239000001,shoulder,336
13,383.04813720006496,faceWord_exp,388.37854500010144,336,image_stim_p.png,382.0484220000217,1,Monday,381.3540986001026,0.515800700057298,41,0.6982555000577122,387.6802895000437,39,21,male,0.37753019343780747,qwerty,0.6943233999190852,24,4,42,neu,5.43,b,388.196090200101,door,180
11,393.07449060003273,faceWord_exp,395.7888848000439,180,image_stim_p.png,392.07492860010825,1,Monday,391.37995060009416,0.5539385000010952,31,0.6860489000100642,395.1028359000338,40,21,male,-2.93465986085152,qwerty,0.694978000014089,24,4,42,pos,6.84,b,395.6567744000349,festival,336
12,403.0796226999955,faceWord_exp,405.79334460000973,180,image_stim_n.png,402.079652500106,1,Monday,401.38493340008426,0.503595000016503,32,0.6858577999519184,405.1074868000578,41,22,male,4.5355840269859025,qwerty,0.6947191000217572,24,4,42,neg,2.53,y,405.6110818000743,torment,336
12,413.0866074000951,faceWord_exp,418.3979046000168,336,image_stim_n.png,412.0872625000775,1,Monday,411.39293170010205,0.5196745999855921,32,0.6852728999219835,417.7126317000948,42,22,male,2.0765857872261098,qwerty,0.6943307999754325,24,4,42,neg,3.52,y,418.2323063000804,court,180
13,423.09381330001634,faceWord_exp,425.80739010008983,180,image_stim_n.png,422.09453170001507,1,Monday,421.398352600052,0.6224037000210956,42,0.688117100042291,425.11927300004754,43,22,male,-0.05436507667908295,qwerty,0.6961790999630466,24,4,42,neu,5.59,y,425.74167670006864,mouth,336
13,433.1036778000416,faceWord_exp,435.8175033000298,180,image_stim_p.png,432.10376290010754,1,Monday,431.40767730004154,0.7026811999967322,41,0.6861774999415502,435.13132580008823,44,21,male,0.4398740830446768,qwerty,0.6960856000659987,24,4,42,neu,5.89,b,435.83400700008497,hall,336
12,443.11137430008966,faceWord_exp,448.42168840009253,336,image_stim_n.png,442.111057800008,1,Monday,441.4259290000191,0.46641260001342744,32,0.6824356000870466,447.7392528000055,45,22,male,1.95458394600482,qwerty,0.6851287999888882,24,4,42,neg,4.03,y,448.2056654000189,snake,180
12,453.1179471000796,faceWord_exp,455.83167230000254,180,image_stim_n.png,452.1182380000828,1,Monday,451.422502100002,0.7195515999337658,32,0.6855946999276057,455.14607760007493,46,22,male,2.6978270877422883,qwerty,0.6957359000807628,24,4,42,neg,3.02,y,455.8656292000087,scream,336
12,463.12302840000484,faceWord_exp,465.8370187000837,180,image_stim_n.png,462.1233940999955,1,Monday,461.4282726000529,0.5867499000160024,32,0.6858644000021741,465.15115430008154,47,22,male,3.1835494020570807,qwerty,0.6951214999426156,24,4,42,neg,3.17,y,465.73790420009755,explosion,336
11,473.1325963001,faceWord_exp,478.44433180009946,336,image_stim_p.png,472.1328151000198,1,Monday,471.437350400025,0.38277339993510395,31,0.6819382000248879,477.7623936000746,48,21,male,-1.883093263099396,qwerty,0.6954646999947727,24,4,42,pos,6.15,b,478.1451670000097,choir,180
11,483.1406630000565,faceWord_exp,485.8543415000895,180,image_stim_p.png,482.1396409000736,1,Monday,481.44422730000224,0.48683820001315325,31,0.6864729000953957,485.1678685999941,49,21,male,-2.411716547027706,qwerty,0.6954136000713333,24,4,42,pos,7.3,b,485.65470680000726,flower,336
11,493.1475159000838,faceWord_exp,498.4592136000283,336,image_stim_p.png,492.1470323000103,1,Monday,491.45262760005426,0.5678591999458149,31,0.6833805999485776,497.77583300007973,50,21,male,-1.3206920491180312,qwerty,0.6944046999560669,24,4,42,pos,6.32,b,498.34369220002554,harmonica,180
13,503.1556917000562,faceWord_exp,508.482486300054,336,image_stim_p.png,502.1555506000295,1,Monday,501.4594307000516,0.8630311000160873,41,0.6961994000012055,507.7862869000528,51,21,male,0.18094025084207666,qwerty,0.6961198999779299,24,4,42,neu,5.3,b,508.6493180000689,journalist,180
13,513.1784632001072,faceWord_exp,515.8918228000402,180,image_stim_n.png,512.1788091000635,1,Monday,511.482594500063,0.6518365999218076,42,0.6847436999669299,515.2070791000733,52,22,male,-0.9031069202434168,qwerty,0.6962146000005305,24,4,42,neu,5.84,y,515.8589156999951,boy,336
13,523.1861331000691,faceWord_exp,528.4959251000546,336,image_stim_n.png,522.1853852000786,1,Monday,521.4898318001069,0.6172351000132039,42,0.6818127000005916,527.814112400054,53,22,male,-0.6996261236875504,qwerty,0.6955533999716863,24,4,42,neu,5.67,y,528.4313475000672,bell,180
11,533.192803800106,faceWord_exp,535.922837399994,180,image_stim_p.png,532.1931294000242,1,Monday,531.4978462000145,0.7307522000046447,31,0.6960971999214962,535.2267402000725,54,21,male,-1.2316584124512135,qwerty,0.695283200009726,24,4,42,pos,6.35,b,535.9574924000772,banjo,336
11,543.2172999000177,faceWord_exp,548.527759800083,336,image_stim_p.png,542.218064900022,1,Monday,541.5207959000254,0.4182950999820605,31,0.6839541000081226,547.8438057000749,55,21,male,-2.8305869761860607,qwerty,0.6972689999965951,24,4,42,pos,6.67,b,548.2621008000569,gratitude,180
12,553.224205500097,faceWord_exp,558.5357629000209,336,image_stim_n.png,552.2242802000837,1,Monday,551.539917300106,0.604731599916704,32,0.687184999929741,557.8485779000912,56,22,male,2.8314410724962364,qwerty,0.6843628999777138,24,4,42,neg,3.57,y,558.4533095000079,denial,180
13,563.2313328000018,faceWord_exp,565.9458778999979,180,image_stim_n.png,562.2326114000753,1,Monday,561.5359163000248,0.6723739999579266,42,0.6881651999428868,565.257712700055,57,22,male,-0.4880378396985329,qwerty,0.6966951000504196,24,4,42,neu,5.68,y,565.9300867000129,chestnut,336
11,573.2387675000355,faceWord_exp,575.9519041000167,180,image_stim_p.png,572.2387874000706,1,Monday,571.5436078000348,0.6191952000372112,31,0.685113999992609,575.2667901000241,58,21,male,-2.303583541830637,qwerty,0.6951796000357717,24,4,42,pos,6.68,b,575.8859853000613,wonder,336
13,583.243503500009,faceWord_exp,585.956854200107,180,image_stim_p.png,582.2438623000635,1,Monday,581.5497193000047,0.6233396000461653,41,0.6889133000513539,585.2679409000557,59,21,male,0.6669259665908855,qwerty,0.6941430000588298,24,4,42,neu,5.38,b,585.8912805001019,businessman,336
13,593.2513105000835,faceWord_exp,598.5614856000757,336,image_stim_n.png,592.2510747000342,1,Monday,591.5570541000925,0.6367308999178931,42,0.6857246999861673,597.8757609000895,60,22,male,0.0196438746392397,qwerty,0.694020599941723,24,4,42,neu,5.95,y,598.5124918000074,worker,180
