offset_word,ID,word_label,img_trigger,gender,offset_img,delay_frames_after,img,session,word_score_pc,onset_img,rt,condition,pause_trigger_t,age,word,duration_frames,scan day,word_score_warriner,key_t,duration_measured_img,word_trigger,duration_measured_word,onset_word,no,response,delay_frames_before,pause_trigger,correct_resp
1.7002409000415355,74,neg,22,male,8.03323530004127,180,image_stim_n.png,6,3.1738538072533196,7.353452200011816,0.47946679999586195,faceWord_exp,2.701799300033599,23,sin,42,Monday,3.08,7.832919000007678,0.6797831000294536,12,0.6915790000348352,1.0086619000067003,1,y,336,32,1
11.749545700033195,74,neg,22,male,15.499271600041538,336,image_stim_n.png,6,3.1728286127179004,14.819379900000058,0.6814927000086755,faceWord_exp,12.750963400001638,23,rumor,42,Monday,3.14,15.500872600008734,0.6798917000414804,12,0.7056050000246614,11.043940700008534,2,y,180,32,1
21.797388900013175,74,pos,21,male,25.531631499994546,336,image_stim_p.png,6,-1.1380831950062478,24.846201200038195,0.5205045999609865,faceWord_exp,22.799338400014676,23,pumpkin,42,Monday,7.0,25.36670579999918,0.6854302999563515,11,0.6857329999911599,21.111655900022015,3,b,180,31,1
31.830831400002353,74,pos,21,male,35.58031970000593,336,image_stim_p.png,6,-2.2453726125286497,34.903467700001784,0.47859080001944676,faceWord_exp,32.83208260004176,23,dinner,42,Monday,6.4,35.38205850002123,0.6768520000041462,11,0.6919437000178732,31.13888769998448,4,b,180,31,1
41.879231600032654,74,neg,22,male,48.179252000001725,180,image_stim_n.png,6,1.4290259416609457,47.49579100002302,0.5011725999647751,faceWord_exp,42.880709399993066,23,lawyer,42,Monday,3.94,47.996963599987794,0.6834609999787062,12,0.6882031999994069,41.19102840003325,5,y,336,32,1
51.87789410003461,74,pos,21,male,58.19414070004132,180,image_stim_p.png,6,-2.3202480308548075,57.51185429998441,0.550428600050509,faceWord_exp,52.878767299989704,23,party,42,Monday,7.18,58.062282900034916,0.6822864000569098,11,0.6899226999958046,51.187971400038805,6,b,336,31,1
61.8936622000183,74,pos,21,male,68.20925100002205,180,image_stim_p.png,6,-1.87678309604286,67.52519830001984,0.4194190999842249,faceWord_exp,62.89466170000378,23,read,42,Monday,6.73,67.94461740000406,0.6840527000022121,11,0.6938263000338338,61.199835899984464,7,b,336,31,1
71.90872140001738,74,neg,22,male,78.20831050002016,180,image_stim_n.png,6,4.2219398121868315,77.52615470002638,0.6002962999627925,faceWord_exp,72.91014510003151,23,guilt,42,Monday,2.29,78.12645099998917,0.6821557999937795,12,0.6898541999980807,71.2188672000193,8,y,336,32,1
81.90737309999531,74,pos,21,male,88.22362689999864,180,image_stim_p.png,6,-2.539279812815429,87.53880290000234,0.3861689000041224,faceWord_exp,82.9088713999954,23,chocolate,42,Monday,7.63,87.92497180000646,0.6848239999962971,11,0.6896900999709032,81.21768300002441,9,b,336,31,1
91.92312170000514,74,neg,22,male,98.23896719998447,180,image_stim_n.png,6,3.7741942061665816,97.55361220001942,0.63689909997629,faceWord_exp,92.92411299998639,23,lost,42,Monday,2.53,98.1905112999957,0.6853549999650568,12,0.6965458000195213,91.22657589998562,10,y,336,32,1
101.93837210000493,74,neg,22,male,105.65439690003404,336,image_stim_n.png,6,4.673386290788297,104.97199970000656,0.5843690999899991,faceWord_exp,102.93958400003612,23,woe,42,Monday,3.38,105.55636879999656,0.6823972000274807,12,0.6945257000043057,101.24384640000062,11,y,180,32,1
111.95331650000298,74,neg,22,male,118.26998029998504,180,image_stim_n.png,6,0.3271241198863318,117.58760249998886,0.5347351000527851,faceWord_exp,112.95453320001252,23,mayor,42,Monday,4.59,118.12233760004165,0.6823777999961749,12,0.6929699999745935,111.26034650002839,12,y,336,32,1
121.96891490003327,74,neg,22,male,125.68557359999977,336,image_stim_n.png,6,0.8985553834191027,124.99984770000447,0.5041366000077687,faceWord_exp,122.97034380002879,23,crow,42,Monday,4.32,125.50398430001223,0.6857258999953046,12,0.6942323000403121,121.27468259999296,13,y,180,32,1
131.98449559998699,74,pos,21,male,135.70088280003984,336,image_stim_p.png,6,-2.2232275900644445,135.0185709000216,0.5671676999772899,faceWord_exp,132.98578680003993,23,home,42,Monday,7.48,135.58573859999888,0.6823119000182487,11,0.6814435999840498,131.30305200000294,14,b,180,31,1
141.99997030000668,74,neu,22,male,148.31559429998742,180,image_stim_n.png,6,-0.1293625696653618,147.63540450000437,0.6320942000020295,faceWord_exp,143.00112939998507,23,escalator,42,Monday,5.95,148.2674987000064,0.6801897999830544,13,0.6912784000160173,141.30869189999066,15,y,336,42,1
152.0155893000192,74,neu,21,male,155.73166839999612,336,image_stim_p.png,6,-1.1818642926883074,155.04672969999956,0.6033616000204347,faceWord_exp,153.0161136999959,23,prairie,42,Monday,5.33,155.65009130002,0.6849386999965645,13,0.6922631000052206,151.32332620001398,16,b,180,41,1
162.0309966999921,74,neg,22,male,168.34664970001904,180,image_stim_n.png,6,3.587794463102913,167.66271679999772,0.5017883999971673,faceWord_exp,163.03172959998483,23,prison,42,Monday,1.94,168.1645051999949,0.6839329000213183,12,0.692279199953191,161.3387175000389,17,y,336,32,1
172.04612920002546,74,pos,21,male,175.76245580002433,336,image_stim_p.png,6,-1.6320665929887423,175.0801669000066,0.617000000027474,faceWord_exp,173.04755150002893,23,forest,42,Monday,6.68,175.69716690003406,0.6822889000177383,11,0.6900097000179812,171.35611950000748,18,b,180,31,1
182.0617249000352,74,pos,21,male,185.77781010000035,336,image_stim_p.png,6,-1.283661754694624,185.09548870002618,0.6504871000070125,faceWord_exp,183.06264469999587,23,handshake,42,Monday,6.21,185.7459758000332,0.6823213999741711,11,0.6999331000261009,181.3617918000091,19,b,180,31,1
192.0768010999891,74,neu,21,male,198.3929160000407,180,image_stim_p.png,6,-0.15774590184623308,197.70798810000997,0.4531997999874875,faceWord_exp,193.07608999998774,23,comb,42,Monday,5.65,198.16118789999746,0.6849279000307433,13,0.6909542999928817,191.38584679999622,20,b,336,41,1
202.0925591000123,74,neu,21,male,205.80816720001167,336,image_stim_p.png,6,-0.30581232848456497,205.1238064999925,0.6357797000091523,faceWord_exp,203.09272610000335,23,advice,42,Monday,5.78,205.75958620000165,0.6843607000191696,13,0.6881235999753699,201.40443550003693,21,b,180,41,1
212.1077093000058,74,neu,22,male,218.42319490003865,180,image_stim_n.png,6,0.4070035035588155,217.74092760001076,0.5170599999837577,faceWord_exp,213.10896760004107,23,church,42,Monday,5.21,218.25798759999452,0.6822673000278883,13,0.6936053999816068,211.4141039000242,22,y,336,42,1
222.12309690000257,74,pos,21,male,228.421512800036,180,image_stim_p.png,6,-1.2017878999114775,227.74098050000612,0.5495932000339963,faceWord_exp,223.1241998000187,23,sun,42,Monday,6.92,228.2905737000401,0.6805323000298813,11,0.6948678999906406,221.42822900001192,23,b,336,31,1
232.12190130003728,74,pos,21,male,238.4377419000375,180,image_stim_p.png,6,-1.0219663684796234,237.7526944000274,0.5034094000002369,faceWord_exp,233.12236310000299,23,camera,42,Monday,6.61,238.25610380002763,0.6850475000101142,11,0.6931406000512652,231.42876069998601,24,b,336,31,1
242.13725309999427,74,neu,21,male,245.8530321000144,336,image_stim_p.png,6,-0.9476055713690849,245.17079150001518,0.4170390000217594,faceWord_exp,243.13848630001303,23,satire,42,Monday,5.81,245.58783050003694,0.6822405999992043,13,0.6989951999858022,241.43825790000847,25,b,180,41,1
252.1525859000394,74,neg,22,male,255.8853175000404,336,image_stim_n.png,6,2.52891321026023,255.20360320003238,0.533628300006967,faceWord_exp,253.15371980000054,23,folly,42,Monday,4.11,255.73723150003934,0.681714300008025,12,0.6921704999986105,251.4604154000408,26,b,180,32,0
262.1847982000327,74,neu,22,male,265.90026810002746,336,image_stim_n.png,6,-0.3659926056186196,265.21850070002256,0.617118299996946,faceWord_exp,263.18510230001993,23,finger,42,Monday,5.8,265.8356190000195,0.681767400004901,13,0.6921632000012323,261.49263500003144,27,y,180,42,1
272.20006599999033,74,pos,21,male,278.51596789999167,180,image_stim_p.png,6,-1.313583728320736,277.8349543000222,0.48319669999182224,faceWord_exp,273.20105100004,23,girl,42,Monday,7.15,278.31815100001404,0.6810135999694467,11,0.6933857999974862,271.50668019999284,28,b,336,31,1
282.2149564999854,74,neu,21,male,288.5810652000364,180,image_stim_p.png,6,0.06851316647377265,287.8883335000137,0.4939818999846466,faceWord_exp,283.21591470000567,23,analogy,42,Monday,5.24,288.38231539999833,0.6927317000227049,13,0.6914078999543563,281.52354860003106,29,b,336,41,1
292.280568999995,74,neg,22,male,298.59649880003417,180,image_stim_n.png,6,1.5036737146000605,297.91506179998396,0.5169770000502467,faceWord_exp,293.2795372999972,23,bee,42,Monday,3.68,298.4320388000342,0.6814370000502095,12,0.6944324999931268,291.5861365000019,30,y,336,32,1
302.2960247999872,74,pos,21,male,308.61220410000533,180,image_stim_p.png,6,-1.4048581699918157,307.9294636999839,1.1332426000153646,faceWord_exp,303.29723239998566,23,blueberry,42,Monday,7.11,309.06270629999926,0.6827404000214301,11,0.6914195999852382,301.60460520000197,31,y,336,31,0
