word_trigger,pause_trigger_t,condition,offset_img,delay_frames_before,img,offset_word,correct_resp,scan day,onset_word,rt,pause_trigger,duration_measured_img,onset_img,no,img_trigger,gender,word_score_pc,ID,duration_measured_word,age,session,duration_frames,word_label,word_score_warriner,response,key_t,word,delay_frames_after
11,2.725893099908717,faceWord_exp,5.457670299918391,180,image_stim_p.png,1.727759699919261,1,Monday,1.0430788999656215,0.6467091999948025,31,0.6956608999753371,4.762009399943054,1,21,male,-2.625984580876632,qwerty,0.6846807999536395,24,5,42,pos,7.64,b,5.408718599937856,spring,336
12,12.75261019996833,faceWord_exp,15.465331999934278,180,image_stim_n.png,11.75122029997874,1,Monday,11.056045099976473,0.6865331999724731,32,0.6855566999875009,14.779775299946778,2,22,male,0.7498341013103271,qwerty,0.695175200002268,24,5,42,neg,4.26,y,15.46630849991925,dictation,336
13,22.758420699974522,faceWord_exp,28.070397099945694,336,image_stim_p.png,21.757664799923077,1,Monday,21.065495599992573,0.5696460999315605,41,0.6850619999459013,27.385335099999793,3,21,male,-1.4097678477610591,qwerty,0.692169199930504,24,5,42,neu,5.7,b,27.954981199931353,mandolin,180
11,32.76567739993334,faceWord_exp,38.07679680001456,336,image_stim_p.png,31.76481630001217,1,Monday,31.07059749995824,0.5394197000423446,31,0.6887642000801861,37.38803259993438,4,21,male,-1.4373817092238501,qwerty,0.6942188000539318,24,5,42,pos,6.05,b,37.92745229997672,drum,180
13,42.773203999968246,faceWord_exp,45.485982900019735,180,image_stim_n.png,41.77331809990574,1,Monday,41.07860269991215,0.5693843000335619,42,0.6849981000414118,44.80098479997832,5,22,male,0.16108323717668446,qwerty,0.6947153999935836,24,5,42,neu,5.56,y,45.370369100011885,desk,336
13,52.78094249998685,faceWord_exp,55.49262779997662,180,image_stim_n.png,51.780201399931684,1,Monday,51.08454760001041,0.6559370000613853,42,0.6866921000182629,54.805935699958354,6,22,male,-0.32385553549685003,qwerty,0.6956537999212742,24,5,42,neu,5.79,y,55.46187270001974,carrot,336
11,62.788093799958006,faceWord_exp,65.50021289999131,180,image_stim_p.png,61.788140499964356,1,Monday,61.09365379996598,0.5487227999838069,31,0.6806573000503704,64.81955559994094,7,21,male,-1.8816288507581482,qwerty,0.6944866999983788,24,5,42,pos,6.14,b,65.36827839992475,theater,336
12,72.79198089998681,faceWord_exp,75.50566319993231,180,image_stim_n.png,71.79258679994382,1,Monday,71.09667859994806,0.5060391000006348,32,0.6878913999535143,74.8177717999788,8,22,male,2.424733943851676,qwerty,0.6959081999957561,24,5,42,neg,3.5,y,75.32381089997943,screech,336
11,82.79927610000595,faceWord_exp,85.51531799999066,180,image_stim_p.png,81.80010589992162,1,Monday,81.10537439992186,0.6171875,31,0.683401899994351,84.8319160999963,9,21,male,-1.1429809241505904,qwerty,0.6947314999997616,24,5,42,pos,7.05,b,85.4491035999963,book,336
13,92.80957779998425,faceWord_exp,95.52280129992869,180,image_stim_p.png,91.80915859993547,1,Monday,91.11340389994439,0.536731900065206,41,0.6851324000163004,94.83766889991239,10,21,male,-0.7502239645266248,qwerty,0.6957546999910846,24,5,42,neu,5.28,b,95.3744007999776,ticket,336
