offset_img,duration_measured_img,gender,session,no,onset_word,img_trigger,pause_trigger_t,word,scan day,word_trigger,response,word_label,delay_frames_before,word_score_warriner,key_t,correct_resp,ID,rt,onset_img,pause_trigger,condition,delay_frames_after,offset_word,word_score_pc,age,duration_measured_word,duration_frames,img
265.3846940798685,0.6852398284245282,female,5,27,260.9870299687609,21,262.6850300239166,tulip,Monday,11,b,pos,180,7.25,265.28499807207845,1,2019102102,0.5855438206344843,264.69945425144397,31,faceWord_exp,336,261.6845712768845,-2.547338598571031,24,0.6975413081236184,42,image_stim_p.png
277.98531046917196,0.6857133324956521,female,5,28,270.9877094277181,21,272.6853065553587,newspaper,Monday,13,b,neu,336,5.11,278.0024220563937,1,2019102102,0.7028249197173864,277.2995971366763,41,faceWord_exp,180,271.6849610514473,0.3309936143559913,24,0.6972516237292439,42,image_stim_p.png
287.98568548692856,0.6858548062155023,female,5,29,280.98800937773194,22,282.6857620944502,dime,Monday,13,y,neu,336,5.58,287.919398778351,1,2019102102,0.6195680976379663,287.29983068071306,42,faceWord_exp,180,281.6854047208326,-0.8220066925000616,24,0.6973953431006521,42,image_stim_n.png
295.3860683963867,0.6859016433591023,female,5,30,290.9883606560761,22,292.686260620947,ambulance,Monday,12,y,neg,180,3.71,295.3197592316428,1,2019102102,0.6195924786152318,294.7001667530276,32,faceWord_exp,336,291.68585865583736,2.2468136409924253,24,0.6974979997612536,42,image_stim_n.png
305.38653997553047,0.6855442697415128,female,5,31,300.98913956375327,21,302.6866603405215,umbrella,Monday,13,b,neu,180,5.84,305.4372247918509,1,2019102102,0.7362290860619396,304.70099570578896,41,faceWord_exp,336,301.6863905459177,0.002541127499528235,24,0.6972509821644053,42,image_stim_p.png
315.38696760474704,0.6861111271427944,female,5,32,310.98930477688555,22,312.6871402604738,grief,Monday,12,y,neg,180,2.33,315.35402763902675,1,2019102102,0.653171161422506,314.70085647760425,32,faceWord_exp,336,311.68689580925275,4.735833249102137,24,0.6975910323671997,42,image_stim_n.png
325.38744527916424,0.6859889015322551,female,5,33,320.98973978462163,22,322.6875637193443,whine,Monday,12,y,neg,180,2.82,325.08780707989354,1,2019102102,0.3863507022615522,324.701456377632,32,faceWord_exp,336,321.68727948865853,3.0668244091236065,24,0.6975397040368989,42,image_stim_n.png
335.38791589601897,0.685673232190311,female,5,34,330.990281940205,21,332.6880000103265,book,Monday,11,b,pos,180,7.05,335.2549735562643,1,2019102102,0.5527308924356475,334.70224266382866,31,faceWord_exp,336,331.68771032593213,-1.1429809241505904,24,0.6974283857271075,42,image_stim_p.png
345.3883399964543,0.6859353275503963,female,5,35,340.99049751926214,22,342.6885771333473,ant,Monday,12,y,neg,180,3.9,345.2554483434651,1,2019102102,0.5530436745611951,344.7024046689039,32,faceWord_exp,336,341.6881828674814,1.5300907112092572,24,0.6976853482192382,42,image_stim_n.png
357.98896023537964,0.6860043001361191,female,5,36,350.99126551963855,22,352.68887259217445,banker,Monday,12,y,neg,336,4.89,357.8059342625784,1,2019102102,0.5029783273348585,357.3029559352435,32,faceWord_exp,180,351.6886329529807,0.8708146708303101,24,0.6973674333421513,42,image_stim_n.png
367.9894347017398,0.6855166807072237,female,5,37,360.99199983582366,22,362.68946318898816,hierarchy,Monday,12,y,neg,336,4.95,367.72309512493666,1,2019102102,0.4191771039040759,367.3039180210326,32,faceWord_exp,180,361.6891167226713,1.0236166268558873,24,0.6971168868476525,42,image_stim_n.png
377.9898328172276,0.6856911971699446,female,5,38,370.99208356509916,21,372.6899665275123,water,Monday,11,b,pos,336,7.0,377.8068520774832,1,2019102102,0.5027104574255645,377.30414162005764,31,faceWord_exp,180,371.6895603920566,-1.2320142343270626,24,0.697476826957427,42,image_stim_p.png
385.39017979684286,0.68561580858659,female,5,39,380.992755324929,22,382.69032775075175,mandolin,Monday,13,y,neu,180,5.7,385.4072785519529,1,2019102102,0.7027145636966452,384.70456398825627,42,faceWord_exp,336,381.6900136854965,-1.4097678477610591,24,0.6972583605675027,42,image_stim_n.png
397.9908189630369,0.685961312497966,female,5,40,390.9928470742889,22,392.6908166533103,army,Monday,12,y,neg,336,4.65,397.7410905220313,1,2019102102,0.4362328714923933,397.3048576505389,32,faceWord_exp,180,391.6905016255332,1.399169263323496,24,0.6976545512443408,42,image_stim_n.png
