onset_word,duration_measured_word,condition,response,img,scan day,delay_frames_before,gender,offset_img,ID,word_label,word_score_pc,pause_trigger,duration_frames,onset_img,pause_trigger_t,img_trigger,rt,duration_measured_img,word_trigger,correct_resp,no,word,key_t,offset_word,delay_frames_after,session,word_score_warriner,age
100.98428293981124,0.697440255433321,faceWord_exp,y,image_stim_n.png,Monday,180,male,105.38190021389164,2019102101,neg,0.3271241198863318,32,42,104.69565755780786,102.68215307011269,22,0.5199943154584616,0.6862426560837775,12,1,11,mayor,105.21565187326632,101.68172319524456,336,6,4.59,25
110.98495213314891,0.6972647766815498,faceWord_exp,y,image_stim_n.png,Monday,180,male,115.38239072042052,2019102101,neu,-0.6912617476649511,42,42,114.69675726769492,112.68247162667103,22,0.7194703812710941,0.6856334527255967,13,1,12,soccer,115.41622764896601,111.68221690983046,336,6,5.84,25
120.98574387293775,0.6969426912255585,faceWord_exp,b,image_stim_p.png,Monday,180,male,125.38288347248454,2019102101,pos,-2.539279812815429,31,42,124.69771422049962,122.68310906062834,21,0.5855348381446674,0.6851692519849166,11,1,13,chocolate,125.28324905864429,121.6826865641633,336,6,7.63,25
130.9856306297006,0.6975175687111914,faceWord_exp,b,image_stim_p.png,Monday,180,male,135.38331783865578,2019102101,pos,-2.2232275900644445,31,42,134.69818451651372,132.68342857959215,21,0.4690166065702215,0.6851333221420646,11,1,14,home,135.16720112308394,131.6831481984118,336,6,7.48,25
140.98643391835503,0.6971396637381986,faceWord_exp,b,image_stim_p.png,Monday,180,male,145.38376311201137,2019102101,pos,-2.035068499528653,31,42,144.6979528972879,142.68394763744436,21,0.4695048675639555,0.6858102147234604,11,1,15,dolphin,145.16745776485186,141.68357358209323,336,6,6.67,25
150.98826473625377,0.6957961443113163,faceWord_exp,y,image_stim_n.png,Monday,180,male,155.38426228018943,2019102101,neg,1.421533554407035,32,42,154.69899967475794,152.68454368785024,22,0.5524190728319809,0.6852626054314896,12,1,16,judge,155.25141874758992,151.68406088056508,336,6,3.89,25
160.98732542747166,0.6971537790959701,faceWord_exp,b,image_stim_p.png,Monday,336,male,167.98479750647675,2019102101,pos,-3.0889019952949432,31,42,167.30032920720987,162.68491357273888,21,0.4514812398701906,0.6844682992668822,11,1,17,honeymoon,167.75181044708006,161.68447920656763,180,6,7.53,25
170.98770718206652,0.6972833832260221,faceWord_exp,y,image_stim_n.png,Monday,336,male,177.98521647416055,2019102101,neg,0.7240429444440241,32,42,177.30027723731473,172.68536847014911,22,0.5854055548552424,0.6849392368458211,12,1,18,law,177.88568279216997,171.68499056529254,180,6,4.55,25
180.98845048074145,0.6969843955012038,faceWord_exp,b,image_stim_p.png,Monday,180,male,185.3855733986711,2019102101,pos,-1.4048581699918157,31,42,184.69997330929618,182.6858121395344,21,0.6360586117953062,0.6856000893749297,11,1,19,blueberry,185.3360319210915,181.68543487624265,336,6,7.11,25
190.98853453085758,0.6973436939297244,faceWord_exp,b,image_stim_p.png,Monday,336,male,197.98612402344588,2019102101,neu,0.4070035035588155,41,42,197.30178500746842,192.68628436035942,21,0.6015037279576063,0.6843390159774572,13,1,20,church,197.90328873542603,191.6858782247873,180,6,5.21,25
200.98923484201077,0.6971534582553431,faceWord_exp,b,image_stim_p.png,Monday,336,male,207.9866106803529,2019102101,neu,-0.8574934623041074,41,42,207.30146741331555,202.6867559395032,21,0.6355790125671774,0.685143267037347,13,1,21,accordion,207.93704642588273,201.68638830026612,180,6,5.26,25
210.9892836039653,0.6975855787750334,faceWord_exp,y,image_stim_n.png,Monday,180,male,215.38695573515724,2019102101,neu,-0.9209473384247756,42,42,214.70205980655737,212.68727820541244,22,0.6019846104318276,0.6848959285998717,13,1,22,scooter,215.3040444169892,211.68686918274034,336,6,5.42,25
220.98979592497926,0.6974935085745528,faceWord_exp,b,image_stim_p.png,Monday,180,male,225.38742571033072,2019102101,pos,-2.3709211732995845,31,42,224.70143937517423,222.68769781466108,21,0.43644363863859326,0.6859863351564854,11,1,23,parade,225.13788301381283,221.68728943355381,336,6,6.37,25
230.99082602071576,0.6968753227265552,faceWord_exp,y,image_stim_n.png,Monday,336,male,237.98804851563182,2019102101,neg,2.6698720582687456,32,42,237.30280387506355,232.68821943900548,22,0.46895725827198476,0.6852446405682713,12,1,24,fee,237.77176113333553,231.6877013434423,180,6,2.86,25
240.99091103323735,0.6972923655994236,faceWord_exp,b,image_stim_p.png,Monday,336,male,247.98849571379833,2019102101,neu,0.597486551423763,41,42,247.30328122864012,242.68846356938593,21,0.485642820247449,0.6852144851582125,13,1,25,medicine,247.78892404888757,241.68820339883678,180,6,5.9,25
250.99148270266596,0.6971088668797165,faceWord_exp,y,image_stim_n.png,Monday,180,male,255.38885488396045,2019102101,neg,4.494524106175375,32,42,254.70374048908707,252.68903684290126,22,0.5355137614533305,0.6851143948733807,12,1,26,funeral,255.2392542505404,251.68859156954568,336,6,2.07,25
260.9918788933428,0.6972464909777045,faceWord_exp,b,image_stim_p.png,Monday,336,male,267.9894122455735,2019102101,pos,-2.2453726125286497,31,42,267.30461801134516,262.68944682809524,21,0.45187614718452096,0.6847942342283204,11,1,27,dinner,267.7564941585297,261.6891253843205,180,6,6.4,25
270.9924396555871,0.6971977289067581,faceWord_exp,b,image_stim_p.png,Monday,180,male,275.38987503480166,2019102101,pos,-1.1380831950062478,31,42,274.70490820892155,272.6900502569042,21,0.46861047111451626,0.6849668258801103,11,1,28,pumpkin,275.17351868003607,271.68963738449384,336,6,7.0,25
280.993156969198,0.696905478136614,faceWord_exp,y,image_stim_n.png,Monday,336,male,287.9903537998907,2019102101,neg,1.7380634654586231,32,42,287.30536836758256,282.6904397107428,22,0.4519335707882419,0.6849854323081672,12,1,29,politician,287.7573019383708,281.69006244733464,180,6,3.25,25
290.9933176910272,0.6972179395379499,faceWord_exp,b,image_stim_p.png,Monday,336,male,297.99079233640805,2019102101,neu,-0.7656585604551551,41,42,297.3058046584483,292.69091257313266,21,0.4519983729114756,0.6849876779597253,13,1,30,audience,297.7578030313598,291.69053563056514,180,6,5.89,25
300.9934421622893,0.6975381000665948,faceWord_exp,b,image_stim_p.png,Monday,336,male,307.9912680860143,2019102101,pos,-1.2017878999114775,31,42,307.30620951077435,302.69126096426044,21,0.5688021183013916,0.6850585752399638,11,1,31,sun,307.87501162907574,301.6909802623559,180,6,6.92,25
310.9937106737634,0.6977177492808551,faceWord_exp,b,image_stim_p.png,Monday,180,male,315.39154865965247,2019102101,pos,-1.613773182399739,31,42,314.7067948464537,312.69168602710124,21,0.6018784248735756,0.6847538131987676,11,1,32,hygiene,315.3086732713273,311.6914284230443,336,6,6.38,25
320.9941710247658,0.6977020300691947,faceWord_exp,y,image_stim_n.png,Monday,336,male,327.9921060212655,2019102101,neu,0.38949539348709145,42,42,327.3069515262032,322.69224871415645,22,0.5688967549940571,0.6851544950623065,13,1,33,era,327.87584828119725,321.691873054835,180,6,5.29,25
330.99477349128574,0.6976952931145206,faceWord_exp,y,image_stim_n.png,Monday,336,male,337.9926141719334,2019102101,neu,0.06851316647377265,42,42,337.30732911033556,332.6927331254119,22,0.5857218657620251,0.6852850615978241,13,1,34,analogy,337.8930509760976,331.69246878440026,180,6,5.24,25
340.9956451107282,0.697105337982066,faceWord_exp,b,image_stim_n.png,Monday,180,male,345.39296083070803,2019102101,neu,-0.9476055713690849,42,42,344.7076876388164,342.6931745491456,22,0.552374160499312,0.6852731918916106,13,0,35,satire,345.26006179931574,341.6927504487103,336,6,5.81,25
350.99595949682407,0.6973068016814068,faceWord_exp,y,image_stim_n.png,Monday,180,male,355.3934054624988,2019102101,neg,3.587794463102913,32,42,354.7082657243591,352.69365543161985,22,0.46884048625361174,0.6851397381396964,12,1,36,prison,355.1771062106127,351.6932662985055,336,6,1.94,25
360.99662580294535,0.6970382903236896,faceWord_exp,b,image_stim_p.png,Monday,180,male,365.39386934239883,2019102101,pos,-1.283661754694624,31,42,364.7087629677262,362.69416133663617,21,0.5188593172933906,0.685106374672614,11,1,37,handshake,365.2276222850196,361.69366409326904,336,6,6.21,25
370.9964506449178,0.6977135789347813,faceWord_exp,y,image_stim_n.png,Monday,180,male,375.3943332224153,2019102101,neg,1.5556418242275696,32,42,374.70908890268765,372.6945793417981,22,0.5189760893117636,0.6852443197276443,12,1,38,old,375.2280649919994,371.69416422385257,336,6,3.19,25
380.99727671046276,0.6973520348547027,faceWord_exp,b,image_stim_p.png,Monday,180,male,385.3949093830306,2019102101,neu,-1.1818642926883074,41,42,384.71008114377037,382.69505092094187,21,0.4851709201466292,0.6848282392602414,13,1,39,prairie,385.195252063917,381.69462874531746,336,6,5.33,25
390.9974573220825,0.6976259999210015,faceWord_exp,y,image_stim_n.png,Monday,336,male,397.99537724093534,2019102101,neg,1.5036737146000605,32,42,397.31002352770884,392.6953534374479,22,0.45244621264282614,0.6853537132265046,12,1,40,bee,397.76246974035166,391.6950833220035,180,6,3.68,25
400.99783747270703,0.6977289773058146,faceWord_exp,b,image_stim_p.png,Monday,336,male,407.99585684016347,2019102101,neu,0.6345811289687322,41,42,407.3105769114336,402.69600594905205,21,0.618996428209357,0.6852799287298694,13,1,41,big,407.92957333964296,401.69556645001285,180,6,5.64,25
410.99867316230666,0.6973828318296,faceWord_exp,y,image_stim_n.png,Monday,180,male,415.39618906285614,2019102101,neu,-0.441124933220443,42,42,414.7101841212716,412.6964053476695,22,0.5696679633110762,0.6860049415845424,13,1,42,bugle,415.27985208458267,411.69605599413626,336,6,5.05,25
420.99937090696767,0.6971188116585836,faceWord_exp,y,image_stim_n.png,Monday,180,male,425.3966336946469,2019102101,neg,1.4290259416609457,32,42,424.7117303876439,422.69682239054237,22,0.5186543248128146,0.6849033070029691,12,1,43,lawyer,425.2303847124567,421.69648971862625,336,6,3.94,25
430.9995220048586,0.6974344808841124,faceWord_exp,b,image_stim_p.png,Monday,336,male,437.99726516159717,2019102101,pos,-1.6320665929887423,31,42,437.312297373428,432.6973783406429,21,0.4186404019128531,0.6849677881691605,11,1,44,forest,437.73093777534086,431.6969564857427,180,6,6.68,25
441.00016457156744,0.6972448868909851,faceWord_exp,b,image_stim_p.png,Monday,180,male,445.39753450709395,2019102101,neu,-0.3659926056186196,41,42,444.7126106687356,442.69778960896656,21,0.6187551850453019,0.6849238383583724,13,1,45,finger,445.3313658537809,441.6974094584584,336,6,5.8,25
