no,offset_img,delay_frames_after,duration_frames,img,gender,condition,word_label,word_score_warriner,correct_resp,key_t,pause_trigger_t,word_trigger,response,onset_img,offset_word,age,session,duration_measured_word,word_score_pc,scan day,delay_frames_before,duration_measured_img,pause_trigger,onset_word,img_trigger,word,ID,rt
24,235.92704495997168,336,42,image_stim_n.png,male,faceWord_exp,neu,5.86,1,235.77820848999545,233.2107396479696,13,y,235.22803801100235,232.21028875099728,24,2,0.6926208049990237,0.10630403813009667,Monday,180,0.6990069489693269,42,231.51766794599826,22,whole,24,0.5501704789930955
25,248.54345242399722,180,42,image_stim_p.png,male,faceWord_exp,neu,5.62,1,248.29474394000135,243.22716449195286,13,b,247.84450552397175,242.22647806600435,24,2,0.697224747040309,-0.18776275500974607,Monday,336,0.6989469000254758,41,241.52925331896404,21,speech,24,0.450238416029606
26,255.95982647599885,336,42,image_stim_n.png,male,faceWord_exp,neg,4.75,1,255.660720173968,253.243435751996,12,y,255.2612566939788,252.24325550795766,24,2,0.6970720909885131,1.0482300490198866,Monday,180,0.6985697820200585,32,251.54618341696914,22,ricochet,24,0.3994634799892083
27,268.57580756099196,180,42,image_stim_n.png,male,faceWord_exp,neg,4.52,1,268.2110476389644,263.2595645469846,12,y,267.8767775889719,262.2596529839793,24,2,0.6974507429986261,2.373388118792564,Monday,336,0.699029972020071,32,261.5622022409807,22,excuse,24,0.3342700499924831
28,278.5917892319849,180,42,image_stim_p.png,male,faceWord_exp,pos,7.5,1,278.62700811598916,273.27560965699377,11,b,277.89360995497555,272.2753755909507,24,2,0.698040698945988,-1.7608811602119443,Monday,336,0.6981792770093307,31,271.5773348920047,21,summer,24,0.7333981610136107
29,288.60888328397414,180,42,image_stim_p.png,male,faceWord_exp,neu,5.19,1,288.37723922298755,283.2916953690001,13,b,287.9100160689559,282.29228965897346,24,2,0.6977886540116742,0.650019808676411,Monday,336,0.6988672150182538,41,281.5945010049618,21,highway,24,0.4672231540316716
30,298.6251458679908,180,42,image_stim_n.png,male,faceWord_exp,neg,4.8,1,298.4764454579563,293.3082815230009,12,y,297.9261960290023,292.307948423957,24,2,0.6972056559752673,0.2623575316864496,Monday,336,0.698949838988483,32,291.6107427679817,22,hoe,24,0.5502494289539754
31,306.04171884496463,336,42,image_stim_p.png,male,faceWord_exp,pos,6.81,1,305.82582682796055,303.32522679900285,11,b,305.3432904469664,302.32462022895925,24,2,0.693888961977791,-1.5621536719325724,Monday,180,0.6984283979982138,31,301.63073126698146,21,sailboat,24,0.48253638099413365
32,318.65797940298216,180,42,image_stim_p.png,male,faceWord_exp,neu,5.94,1,318.50970813195454,313.3416665959521,13,b,317.958749404992,312.34098608396016,24,2,0.6980540580116212,-0.8400509032218062,Monday,336,0.6992299979901873,41,311.64293202594854,21,store,24,0.5509587269625627
33,328.673828045954,180,42,image_stim_p.png,male,faceWord_exp,neu,5.03,1,328.4753657619585,323.35805917397374,13,b,327.9753726509516,322.35741117497673,24,2,0.6970167830004357,0.4272037094573085,Monday,336,0.6984553950023837,41,321.6603943919763,21,scissors,24,0.49999311100691557
34,338.7074886499904,180,42,image_stim_n.png,male,faceWord_exp,neg,4.76,1,338.5426662879763,333.3743970450014,12,y,338.00579895597184,332.37421156297205,24,2,0.6978667419753037,3.561717315569441,Monday,336,0.7016896940185688,32,331.67634482099675,22,landslide,24,0.5368673320044763
35,348.72374220599886,180,42,image_stim_p.png,male,faceWord_exp,pos,6.4,1,348.575457970961,343.4069013840053,11,b,348.0253344209632,342.40724747395143,24,2,0.6979111039545387,-1.7947555393350414,Monday,336,0.6984077850356698,31,341.7093363699969,21,piano,24,0.5501235499978065
36,358.740230019961,180,42,image_stim_n.png,male,faceWord_exp,neg,2.53,1,358.4584925060044,353.42388263798784,12,y,358.04059673298616,352.42375171999447,24,2,0.6978361150249839,3.4296451702105397,Monday,336,0.6996332869748585,32,351.7259156049695,22,angry,24,0.41789577301824465
37,366.1731192760053,336,42,image_stim_n.png,male,faceWord_exp,neu,5.07,0,366.0910472679534,363.4393619449693,13,b,365.474869165977,362.4397064689547,24,2,0.6975278909667395,0.3228926581020319,Monday,180,0.6982501100283116,42,361.74217857798794,22,street,24,0.6161781019764021
38,376.1896286229603,336,42,image_stim_n.png,male,faceWord_exp,neg,3.52,1,376.0575019099633,373.47281341499183,12,y,375.49212318798527,372.47272836999036,24,2,0.6936941490275785,4.02985566434138,Monday,180,0.697505434975028,32,371.7790342209628,22,problem,24,0.5653787219780497
39,388.8056864619721,180,42,image_stim_p.png,male,faceWord_exp,pos,6.17,1,388.7408240889781,383.4897890719585,11,b,388.10668785095913,382.4890004489571,24,2,0.6969550079666078,-1.3205598447631597,Monday,336,0.6989986110129394,31,381.7920454409905,21,chicken,24,0.6341362380189821
40,396.2218485149788,336,42,image_stim_n.png,male,faceWord_exp,neg,2.29,1,396.1411052089534,393.5060893999762,12,y,395.5232968920027,392.50579335395014,24,2,0.6981955609517172,3.4738609063027237,Monday,180,0.6985516229760833,32,391.8075977929984,22,sick,24,0.6178083169506863
41,406.255510931951,336,42,image_stim_p.png,male,faceWord_exp,neu,5.15,1,406.1567144849687,403.5221713919891,13,b,405.539829130983,402.52170629199827,24,2,0.6972081360290758,0.3296196251321362,Monday,180,0.7156818009680137,41,401.8244981559692,21,pan,24,0.6168853539857082
42,418.87163244897965,180,42,image_stim_p.png,male,faceWord_exp,pos,6.76,1,418.706950037973,413.5553894119803,11,b,418.17345679400023,412.55469025694765,24,2,0.6974242679425515,-1.2978987804410356,Monday,336,0.6981756549794227,31,411.8572659890051,21,artist,24,0.5334932439727709
43,426.2877755249501,336,42,image_stim_n.png,male,faceWord_exp,neg,4.54,1,426.13881665299414,423.57183366297977,12,y,425.58976941899164,422.57148781896103,24,2,0.6974279250134714,0.6502198887451732,Monday,180,0.6980061059584841,32,421.87405989394756,22,office,24,0.5490472340025008
44,438.9205074159545,180,42,image_stim_p.png,male,faceWord_exp,neu,5.55,1,438.7720229079714,433.604708163999,13,b,438.2226131289499,432.6047211579862,24,2,0.6981109210173599,-0.09980687036967174,Monday,336,0.6978942870046012,41,431.90661023696885,21,eggplant,24,0.5494097790215164
45,448.95374154497404,180,42,image_stim_n.png,male,faceWord_exp,neu,5.27,1,448.80551351897884,443.62098528200295,13,y,448.25541960197734,442.62106465897523,24,2,0.6943041940103285,0.17918122123944408,Monday,336,0.6983219429966994,42,441.9267604649649,22,verb,24,0.5500939170015045
46,458.97153188695665,180,42,image_stim_p.png,male,faceWord_exp,pos,6.8,1,458.75819311500527,453.6546506729792,11,b,458.27987135294825,452.6547013599775,24,2,0.6951709580025636,-1.926056195769395,Monday,336,0.6916605340084061,31,451.9595304019749,21,fireworks,24,0.47832176205702126
47,469.00727491796715,180,42,image_stim_n.png,male,faceWord_exp,neu,5.65,1,468.64100017398596,463.6717632339569,13,y,468.29514796996955,462.673735208984,24,2,0.698643304000143,0.1106807997481866,Monday,336,0.7121269479976036,42,461.97509190498386,22,theory,24,0.3458522040164098
48,476.4365040449775,336,42,image_stim_p.png,male,faceWord_exp,neu,5.5,1,476.34129447396845,473.70505151397083,13,b,475.7338250099565,472.7035885019577,24,2,0.6949899589526467,0.3495373155897487,Monday,180,0.7026790350209922,41,472.00859854300506,21,winter,24,0.607469464011956
49,486.46961925696814,336,42,image_stim_p.png,male,faceWord_exp,pos,6.91,1,486.30691399099305,483.7379097719677,11,b,485.7625557249994,482.7376362590003,24,2,0.694587369041983,-1.7539828459428422,Monday,180,0.7070635319687426,31,482.0430488899583,21,spaghetti,24,0.544358265993651
50,496.5038395029842,336,42,image_stim_n.png,male,faceWord_exp,neg,4.81,1,497.14045415096916,493.78769455698784,12,y,495.81250034598634,492.78723364695907,24,2,0.694997007958591,0.5494484707734639,Monday,180,0.6913391569978558,32,492.0922366390005,22,stone,24,1.3279538049828261
51,506.5200713480008,336,42,image_stim_p.png,male,faceWord_exp,pos,6.36,1,506.3070669939625,503.80441235995386,11,b,505.82830441294936,502.8036958819721,24,2,0.695440356968902,-1.2502658664257256,Monday,180,0.6917669350514188,31,502.1082555250032,21,day,24,0.47876258101314306
52,519.1694536169525,180,42,image_stim_p.png,male,faceWord_exp,neu,5.82,1,518.890218015993,513.837244305003,13,b,518.4624445379595,512.8366353449528,24,2,0.6920200169552118,-0.6680004122251881,Monday,336,0.7070090789929964,41,512.1446153279976,21,monkey,24,0.42777347803348675
53,526.6025166710024,336,42,image_stim_n.png,male,faceWord_exp,neg,4.78,1,526.6564738089801,523.8703058059909,12,y,525.8955321119865,522.8693123849807,24,2,0.696155401004944,1.3393636650983416,Monday,180,0.7069845590158366,32,522.1731569839758,22,heavy,24,0.760941696993541
54,536.6191505779861,336,42,image_stim_p.png,male,faceWord_exp,pos,7.59,1,536.4868038469576,533.903356189956,11,b,535.9285107769538,532.9022788159782,24,2,0.6957879710244015,-1.3695211950901562,Monday,180,0.6906398010323755,31,532.2064908449538,21,tree,24,0.558293070003856
55,549.2518029710045,180,42,image_stim_n.png,male,faceWord_exp,neg,3.57,1,548.9073424079688,543.9198260550038,12,y,548.5441164879594,542.9191400909913,24,2,0.6951389139867388,2.483224745184551,Monday,336,0.7076864830451086,32,542.2240011770045,22,cough,24,0.3632259200094268
56,556.6686725339969,336,42,image_stim_n.png,male,faceWord_exp,neg,4.1,0,556.4552105679759,553.9524365969701,12,b,555.9764421919826,552.9517078589997,24,2,0.6946413240511902,1.472290472628449,Monday,180,0.6922303420142271,32,552.2570665349485,22,clang,24,0.4787683759932406
57,566.6848579469952,336,42,image_stim_n.png,male,faceWord_exp,neg,2.95,1,566.6048005019547,563.9687413079664,12,y,565.9927781349979,562.9684810210019,24,2,0.6946157470229082,3.222893544100452,Monday,180,0.692079811997246,32,562.273865273979,22,perjury,24,0.6120223669568077
58,579.316999142,180,42,image_stim_n.png,male,faceWord_exp,neg,4.57,1,579.0204103929573,574.0022637179936,12,y,578.6186954739969,572.98409360199,24,2,0.6949763240409084,0.2032181950076048,Monday,336,0.6983036680030636,32,572.2891172779491,22,lab,24,0.4017149189603515
59,589.3670088719809,180,42,image_stim_p.png,male,faceWord_exp,pos,7.68,1,589.169966736983,584.0353322390001,11,b,588.6605626959936,583.034651319962,24,2,0.7058979289722629,-1.3503642789447028,Monday,336,0.7064461759873666,31,582.3287533909897,21,musical,24,0.509404040989466
60,599.4170599759673,180,42,image_stim_p.png,male,faceWord_exp,pos,7.0,1,599.3541956269764,594.0671432740055,11,b,598.7101833579945,593.0673601729795,24,2,0.6946624930133112,-2.461915733068042,Monday,336,0.706876617972739,31,592.3726976799662,21,embrace,24,0.6440122689818963
