ID,word,word_score_pc,correct_resp,duration_measured_img,response,delay_frames_after,offset_word,no,duration_measured_word,condition,session,offset_img,scan day,duration_frames,rt,gender,pause_trigger,onset_word,age,word_trigger,img,word_score_warriner,key_t,onset_img,pause_trigger_t,img_trigger,word_label,delay_frames_before
2019102205,era,0.38949539348709145,1,0.6861130520701408,y,180,101.67740038619377,11,0.6977610576432198,faceWord_exp,6,107.97765324241482,Tuesday,42,0.6365029229782522,female,42,100.97963932855055,25,13,image_stim_n.png,5.29,107.92804311332293,107.29154019034468,102.67773594520986,22,neu,336
2019102205,medicine,0.597486551423763,1,0.6858541646506637,y,336,111.67782288254239,12,0.6970341198612005,faceWord_exp,6,115.37801722460426,Tuesday,42,0.5528864816296846,female,42,110.98078876268119,25,13,image_stim_n.png,5.9,115.24504954158328,114.6921630599536,112.67817287775688,22,neu,180
2019102205,finger,-0.3659926056186196,1,0.685491016600281,b,180,121.67827649670653,13,0.6965221194550395,faceWord_exp,6,127.97856977418996,Tuesday,42,0.5693028904497623,female,41,120.98175437725149,25,13,image_stim_p.png,5.8,127.86238164803945,127.29307875758968,122.67864574003033,21,neu,336
2019102205,guilt,4.2219398121868315,1,0.6858118188101798,y,336,131.6787374895066,14,0.6974100999068469,faceWord_exp,6,135.37890392169356,Tuesday,42,0.40282100602053106,female,32,130.98132738959976,25,12,image_stim_n.png,2.29,135.09591310890391,134.69309210288338,132.67911475291476,22,neg,180
2019102205,escalator,-0.1293625696653618,1,0.6855689715594053,b,336,141.67924499860965,15,0.6971925962716341,faceWord_exp,6,145.37940822262317,Tuesday,42,0.6861493026372045,female,41,140.982052402338,25,13,image_stim_p.png,5.95,145.37998855370097,144.69383925106376,142.67955970554613,21,neu,180
2019102205,handshake,-1.283661754694624,1,0.6858791871927679,b,336,151.67969187605195,16,0.6972811375744641,faceWord_exp,6,155.37984323035926,Tuesday,42,0.45293254870921373,female,31,150.98241073847748,25,11,image_stim_p.png,6.21,155.1468965918757,154.6939640431665,152.68000401649624,21,pos,180
2019102205,party,-2.3202480308548075,1,0.6857466958463192,b,180,161.6801207885146,17,0.697419403353706,faceWord_exp,6,167.98042016103864,Tuesday,42,0.4194937355350703,female,31,160.9827013851609,25,11,image_stim_p.png,7.18,167.7141672007274,167.29467346519232,162.6804592346307,21,pos,336
2019102205,hygiene,-1.613773182399739,1,0.6855911067686975,b,336,171.68059172597714,18,0.6972496989183128,faceWord_exp,6,175.38076104526408,Tuesday,42,0.519266736228019,female,31,170.98334202705882,25,11,image_stim_p.png,6.38,175.2144366747234,174.69516993849538,172.68082494917326,21,pos,180
2019102205,big,0.6345811289687322,1,0.6859391771722585,y,180,181.68104373617098,19,0.6975034533534199,faceWord_exp,6,187.98133861762471,Tuesday,42,0.5862582470290363,female,42,180.98354028281756,25,13,image_stim_n.png,5.64,187.8816576874815,187.29539944045246,182.68133598705754,22,neu,336
2019102205,dolphin,-2.035068499528653,1,0.6857778136618435,b,336,191.68149606720544,20,0.6972776085603982,faceWord_exp,6,195.38166442420334,Tuesday,42,0.6528760234359652,female,31,190.98421845864505,25,11,image_stim_p.png,6.67,195.34876263397746,194.6958866105415,192.681882312987,21,pos,180
2019102205,chocolate,-2.539279812815429,1,0.6855872571468353,b,180,201.68193107494153,21,0.6971290772780776,faceWord_exp,6,207.98223910923116,Tuesday,42,0.4693066116888076,female,31,200.98480199766345,25,11,image_stim_p.png,7.63,207.76595846377313,207.29665185208432,202.6822483483702,21,pos,336
2019102205,mayor,0.3271241198863318,1,0.6855044902767986,y,336,211.68241612776183,22,0.6975441952235997,faceWord_exp,6,215.38259090087377,Tuesday,42,0.702700769295916,female,32,210.98487193253823,25,12,image_stim_n.png,4.59,215.39978717989288,214.69708641059697,212.68275714060292,22,neg,180
2019102205,elm,-1.1812540207039297,1,0.6861592472996563,b,180,221.68289572698995,23,0.6976766865700483,faceWord_exp,6,227.9831761722453,Tuesday,42,0.5033177358563989,female,31,220.9852190404199,25,11,image_stim_p.png,6.32,227.80033466080204,227.29701692494564,222.68324764701538,21,pos,336
2019102205,judge,1.421533554407035,1,0.6856716282200068,y,336,231.6833442086354,24,0.6957554025575519,faceWord_exp,6,235.38345931237563,Tuesday,42,0.5529599452856928,female,32,230.98758880607784,25,12,image_stim_n.png,3.89,235.25074762944132,234.69778768415563,232.6837461735122,22,neg,180
2019102205,comb,-0.15774590184623308,1,0.6856395478826016,y,180,241.68379236920737,25,0.6977357142604887,faceWord_exp,6,247.98414403246716,Tuesday,42,0.6861990268807858,female,42,240.98605665494688,25,13,image_stim_n.png,5.65,247.98470351146534,247.29850448458456,242.68420588318259,22,neu,336
2019102205,law,0.7240429444440241,1,0.6861974229104817,y,336,251.6842533617746,26,0.6974941501393914,faceWord_exp,6,255.38441530265845,Tuesday,42,0.6200278073083609,female,32,250.98675921163522,25,12,image_stim_n.png,4.55,255.31824568705633,254.69821787974797,252.68465404375456,22,neg,180
2019102205,prison,3.587794463102913,1,0.6864277590066195,y,336,261.684742905898,27,0.6974530874285847,faceWord_exp,6,265.3849491176661,Tuesday,42,0.40336989844217896,female,32,260.98728981846943,25,12,image_stim_n.png,1.94,265.10189125710167,264.6985213586595,262.68505376321264,22,neg,180
2019102205,protest,1.346131993343653,1,0.6859212121926248,y,336,271.6851833672263,28,0.6972423205152154,faceWord_exp,6,275.38533568405546,Tuesday,42,0.43628740799613297,female,32,270.98794104671106,25,12,image_stim_n.png,4.42,275.13570187985897,274.69941447186284,272.6856276784092,22,neg,180
2019102205,soccer,-0.6912617476649511,1,0.6855718586593866,b,180,281.68562543275766,29,0.6971515335608274,faceWord_exp,6,287.9859106899239,Tuesday,42,0.5192757186014205,female,41,280.98847389919683,25,13,image_stim_p.png,5.84,287.81961454986595,287.3003388312645,282.6859982048627,21,neu,336
2019102205,bugle,-0.441124933220443,1,0.6862885307054967,y,180,291.6861050319858,30,0.6975483659189194,faceWord_exp,6,297.9864278230816,Tuesday,42,0.6703266983386129,female,42,290.98855666606687,25,13,image_stim_n.png,5.05,297.97046599071473,297.3001392923761,292.68650282663293,22,neu,336
2019102205,scooter,-0.9209473384247756,1,0.6863995282910764,y,180,301.6865833478514,31,0.6973799446132034,faceWord_exp,6,307.98691480071284,Tuesday,42,0.5868190091568977,female,42,300.9892034032382,25,13,image_stim_n.png,5.42,307.88733428157866,307.30051527242176,302.6869173028972,22,neu,336
2019102205,camera,-1.0219663684796234,1,0.6857730017509311,b,180,311.6870177141391,32,0.6972958946134895,faceWord_exp,6,317.9873844550457,Tuesday,42,0.4694391032680869,female,31,310.9897218195256,25,11,image_stim_p.png,6.61,317.77105055656284,317.30161145329475,312.6873452530708,21,pos,336
2019102205,river,-1.8284590275958619,1,0.6856883098371327,b,180,321.68747004517354,33,0.6974341601599008,faceWord_exp,6,327.9877684551757,Tuesday,42,0.4360134429298341,female,31,320.99003588501364,25,11,image_stim_p.png,6.72,327.7380935882684,327.30208014533855,322.6878842005972,21,pos,336
2019102205,politician,1.7380634654586231,1,0.685997563181445,y,180,331.687957664486,34,0.6968727565836161,faceWord_exp,6,337.9882172574289,Tuesday,42,0.6865916887763888,female,32,330.9910849079024,25,12,image_stim_n.png,3.25,337.98881138302386,337.30221969424747,332.68831311305985,22,neg,336
2019102205,honeymoon,-3.0889019952949432,1,0.685862505575642,b,336,341.68838336877525,35,0.6970748617313802,faceWord_exp,6,345.38856648281217,Tuesday,42,0.6695862871129066,female,31,340.99130850704387,25,11,image_stim_p.png,7.53,345.37229026434943,344.7027039772365,342.6888777250424,21,pos,180
2019102205,church,0.4070035035588155,1,0.6857499037869275,y,180,351.688842757605,36,0.6974177993834019,faceWord_exp,6,357.9891607365571,Tuesday,42,0.6194211700931191,female,42,350.9914249582216,25,13,image_stim_n.png,5.21,357.9228320028633,357.30341083277017,352.68921296321787,22,neu,336
2019102205,analogy,0.06851316647377265,1,0.6854521995410323,y,180,361.6893351888284,37,0.6973218794446439,faceWord_exp,6,367.98961563408375,Tuesday,42,0.6691945877391845,female,42,360.99201330938376,25,13,image_stim_n.png,5.24,367.9733580222819,367.3041634345427,362.68978431192227,22,neu,336
2019102205,folly,2.52891321026023,1,0.6861454530153424,y,336,371.6897701965645,38,0.6978576190304011,faceWord_exp,6,375.38996165129356,Tuesday,42,0.6032036587130278,female,32,370.9919125775341,25,12,image_stim_n.png,4.11,375.30701985699125,374.7038161982782,372.69020071299747,22,neg,180
2019102205,cheese,-1.5755240884938977,1,0.6857765305321664,b,336,381.6902202819474,39,0.6973109720274806,faceWord_exp,6,385.39038767665625,Tuesday,42,0.7531141869258136,female,31,380.9929093099199,25,11,image_stim_p.png,6.81,385.4577253330499,384.7046111461241,382.69068384123966,21,pos,180
2019102205,gunshot,3.2726955917764444,1,0.6859850517939776,y,336,391.69068704918027,40,0.6972410373855382,faceWord_exp,6,395.3908602180891,Tuesday,42,0.3864722861908376,female,32,390.99344601179473,25,12,image_stim_n.png,2.79,395.09134745248593,394.7048751662951,392.69107489893213,22,neg,180
2019102205,parade,-2.3709211732995845,1,0.685558384982869,b,180,401.69115606183186,41,0.6974556539207697,faceWord_exp,6,407.9914483767934,Tuesday,42,0.5859297455754131,female,31,400.9937004079111,25,11,image_stim_p.png,6.37,407.89181973738596,407.30588999181055,402.6915724631399,21,pos,336
2019102205,read,-1.87678309604286,1,0.6855182847939432,b,180,411.6916417563334,42,0.6974428216926754,faceWord_exp,6,417.99188883812167,Tuesday,42,0.6692122318781912,female,31,410.99419893464074,25,11,image_stim_p.png,6.73,417.9755827852059,417.3063705533277,412.6918862075545,21,pos,336
2019102205,forest,-1.6320665929887423,1,0.6856392272748053,b,180,421.6920693856664,43,0.6974213281646371,faceWord_exp,6,427.99235175573267,Tuesday,42,0.43599259085021913,female,31,420.99464805750176,25,11,image_stim_p.png,6.68,427.7427051193081,427.30671252845787,422.69245242350735,21,pos,336
2019102205,audience,-0.7656585604551551,1,0.6857280891854316,y,180,431.6925515513867,44,0.6972920449916273,faceWord_exp,6,437.9928111443296,Tuesday,42,0.669452833244577,female,42,430.9952595063951,25,13,image_stim_n.png,5.89,437.97653588838875,437.3070830551442,432.69297244376503,22,neu,336
2019102205,fee,2.6698720582687456,1,0.684872830985114,y,336,441.6930122231133,45,0.6976917642168701,faceWord_exp,6,445.3932710464578,Tuesday,42,0.5518586316611618,female,32,440.99532045889646,25,12,image_stim_n.png,2.86,445.26025684713386,444.7083982154727,442.693308965303,22,neg,180
2019102205,rake,0.5993691927879942,1,0.6851557784248143,y,180,451.6934469102416,46,0.697440255433321,faceWord_exp,6,457.99372863862664,Tuesday,42,0.6189357966650277,female,32,450.9960066548083,25,12,image_stim_n.png,4.75,457.92750865686685,457.3085728602018,452.69386972743087,22,neg,336
2019102205,woe,4.673386290788297,1,0.6852555477526039,y,180,461.69390309089795,47,0.6977941002696753,faceWord_exp,6,467.9942133706063,Tuesday,42,0.5356767289340496,female,32,460.9961089906283,25,12,image_stim_n.png,3.38,467.84463455178775,467.3089578228537,462.6942938277498,22,neg,336
2019102205,funeral,4.494524106175375,1,0.6846213217359036,y,336,471.69438557722606,48,0.6973927766084671,faceWord_exp,6,475.3945141546428,Tuesday,42,0.4683249571826309,female,32,470.9969928006176,25,12,image_stim_n.png,2.07,475.17821779008955,474.7098928329069,472.69476219895296,22,neg,180
2019102205,prairie,-1.1818642926883074,1,0.6850479887798429,y,180,481.6948019785341,49,0.6974068919662386,faceWord_exp,6,487.9951042381581,Tuesday,42,0.6520833214744925,female,42,480.99739508656785,25,13,image_stim_n.png,5.33,487.96213957085274,487.31005624937825,482.69533643475734,22,neu,336
2019102205,role,0.07641955756997082,1,0.6849408408161253,b,336,491.6953155826777,50,0.697411703877151,faceWord_exp,6,495.39544159383513,Tuesday,42,0.6686800208408386,female,41,490.99790387880057,25,13,image_stim_p.png,5.1,495.37918077385984,494.710500753019,492.69567167316563,21,neu,180
2019102205,rumor,3.1728286127179004,1,0.6848054623696953,y,180,501.69575828965753,51,0.6974133080802858,faceWord_exp,6,507.99601339153014,Tuesday,42,0.4518299517221749,female,32,500.99834498157725,25,12,image_stim_n.png,3.14,507.7630378808826,507.31120792916045,502.69614389399067,22,neg,336
2019102205,accordion,-0.8574934623041074,1,0.6851018837187439,y,336,511.69627381884493,52,0.6972237140871584,faceWord_exp,6,515.3963857146446,Tuesday,42,0.6187391448765993,female,42,510.99905010475777,25,13,image_stim_n.png,5.26,515.3300229758024,514.7112838309258,512.6965147412848,22,neu,180
2019102205,dinner,-2.2453726125286497,1,0.6852237884886563,b,180,521.6966738591436,53,0.6974213281646371,faceWord_exp,6,527.9969751564786,Tuesday,42,0.5022748082410544,female,31,520.999252530979,25,11,image_stim_p.png,6.4,527.814026176231,527.3117513679899,522.6970395734534,21,pos,336
2019102205,chipmunk,-1.071197614358652,1,0.6850835978984833,b,180,531.6971191323828,54,0.6972513028886169,faceWord_exp,6,537.9974319788162,Tuesday,42,0.5024695349857211,female,31,530.9998678294942,25,11,image_stim_p.png,7.33,537.8148179159034,537.3123483809177,532.6975377793424,21,pos,336
2019102205,bee,1.5036737146000605,1,0.6851913873106241,y,180,541.6975371376611,55,0.6976029020734131,faceWord_exp,6,547.997913823463,Tuesday,42,0.48549460968934,female,32,540.9999342355877,25,12,image_stim_n.png,3.68,547.7982170458417,547.3127224361524,542.6979442355223,22,neg,336
2019102205,satire,-0.9476055713690849,1,0.6853344650007784,b,336,551.6980587618891,56,0.6973982302006334,faceWord_exp,6,555.3982174948324,Tuesday,42,0.5524784212466329,female,41,551.0006605316885,25,13,image_stim_p.png,5.81,555.2653614510782,554.7128830298316,552.6984360252973,21,neu,180
2019102205,girl,-1.313583728320736,1,0.6847371314652264,b,336,561.6984937696252,57,0.6976086765062064,faceWord_exp,6,565.3986679010559,Tuesday,42,0.5851716902107,female,31,561.000885093119,25,11,image_stim_p.png,7.15,565.2991024598014,564.7139307695907,562.6988270832226,21,pos,180
2019102205,quantity,-0.1985745460766808,1,0.6853723197709769,b,336,571.6990073740017,58,0.6954124649055302,faceWord_exp,6,575.3991327434778,Tuesday,42,0.7192413285374641,female,41,571.0035949090961,25,13,image_stim_p.png,5.33,575.4330017522443,574.7137604237068,572.6993583315052,21,neu,180
2019102205,chair,-0.4928774877246448,1,0.6844583542551845,y,180,581.699426341569,59,0.6973767366725951,faceWord_exp,6,587.9997042203322,Tuesday,42,0.668161925394088,female,42,581.0020496048965,25,13,image_stim_n.png,5.89,587.9834077914711,587.315245866077,582.699753559893,22,neu,336
2019102205,sun,-1.2017878999114775,1,0.6849658633582294,b,336,591.699873539852,60,0.6976150926202536,faceWord_exp,6,595.4000547288451,Tuesday,42,0.6020112370606512,female,31,591.0022584472317,25,11,image_stim_p.png,6.92,595.3171001025476,594.7150888654869,592.700239895843,21,pos,180
